"","from","to"
"868","K Byers-Heinlein","C Potter"
"869","K Byers-Heinlein","E Fourakis"
"870","K Byers-Heinlein","E Morin-Lessard"
"871","C Lew-Williams","C Potter"
"872","C Lew-Williams","E Fourakis"
"873","C Lew-Williams","E Morin-Lessard"
"874","C Lew-Williams","K Byers-Heinlein"
"875","K Weisman","D Powell"
"876","E Markman","D Powell"
"877","E Markman","K Weisman"
"878","R Prather","R Prather"
"879","J Opfer","J Qin"
"880","C McFate","I Rabkina"
"881","K Forbus","I Rabkina"
"882","K Forbus","C McFate"
"883","A Hendrickson","K Ransom"
"884","A Perfors","K Ransom"
"885","A Perfors","A Hendrickson"
"886","D Navarro","K Ransom"
"887","D Navarro","A Hendrickson"
"889","J Kim","M Ricci"
"890","T Serre","M Ricci"
"891","T Serre","J Kim"
"892","A Stocco","P Rice"
"893","J Wang","S Ritter"
"894","Z Kurth-Nelson","S Ritter"
"895","Z Kurth-Nelson","J Wang"
"896","M Botvinick","S Ritter"
"897","M Botvinick","J Wang"
"898","M Botvinick","Z Kurth-Nelson"
"899","R Clark","G Roberts"
"900","M Wallentin","R Rocca"
"901","C Vesper","R Rocca"
"902","C Vesper","M Wallentin"
"903","K Tylen","R Rocca"
"904","K Tylen","M Wallentin"
"905","K Tylen","C Vesper"
"906","M Franke","T Roettger"
"907","L Casasanto","R Rosen"
"908","A Singh","R Rosen"
"909","A Singh","L Casasanto"
"910","D Casasanto","R Rosen"
"911","D Casasanto","L Casasanto"
"912","D Casasanto","A Singh"
"913","L Hall","M Roszko"
"914","P Johansson","M Roszko"
"915","P Johansson","L Hall"
"916","P Parnamets","M Roszko"
"917","P Parnamets","L Hall"
"918","P Parnamets","P Johansson"
"919","A Rich","A Rothe"
"920","Z Li","A Rothe"
"921","Z Li","A Rich"
"922","R Aboody","A Royka"
"923","J Jara-Ettinger","A Royka"
"925","J Jara-Ettinger","P Rubio-Fernandez"
"926","S Gabay","W Saban"
"927","R Klein","W Saban"
"928","R Klein","S Gabay"
"929","S Musslick","Y Sagiv"
"930","Y Niv","Y Sagiv"
"931","Y Niv","S Musslick"
"932","J Cohen","Y Sagiv"
"934","J Cohen","Y Niv"
"935","I Psaromiligkos","A SalehiNobandegani"
"936","G Oliveira","G Oliveira"
"938","R Nosofsky","C Sanders"
"939","K Niikuni","M Sato"
"940","A Schafer","M Sato"
"941","A Schafer","K Niikuni"
"942","M Koizumi","M Sato"
"943","M Koizumi","K Niikuni"
"944","M Koizumi","A Schafer"
"945","T Brady","A Schachner"
"946","K Oro","A Schachner"
"947","K Oro","T Brady"
"948","M Lee","A Schachner"
"949","M Lee","T Brady"
"950","M Lee","K Oro"
"951","M Michel","Y Semizer"
"952","K Evans","Y Semizer"
"953","K Evans","M Michel"
"954","J Wolfe","Y Semizer"
"955","J Wolfe","M Michel"
"956","J Wolfe","K Evans"
"957","P Patel","A Sen"
"958","M Rau","A Sen"
"959","M Rau","P Patel"
"960","B Mason","A Sen"
"961","B Mason","P Patel"
"962","B Mason","M Rau"
"963","R Nowak","A Sen"
"964","R Nowak","P Patel"
"965","R Nowak","M Rau"
"966","R Nowak","B Mason"
"967","T Rogers","A Sen"
"968","T Rogers","P Patel"
"969","T Rogers","M Rau"
"970","T Rogers","B Mason"
"971","T Rogers","R Nowak"
"972","J Zhu","A Sen"
"973","J Zhu","P Patel"
"974","J Zhu","M Rau"
"975","J Zhu","B Mason"
"976","J Zhu","R Nowak"
"977","J Zhu","T Rogers"
"978","S Marsella","P Sequeira"
"980","J McDermott","M Siegel"
"982","J Magnuson","E Simmons"
"984","E Mizrak","H Singmann"
"985","E Mizrak","D Kellen"
"986","I Oztekin","H Singmann"
"987","I Oztekin","D Kellen"
"988","I Oztekin","E Mizrak"
"989","J Szymanik","J Sippel"
"990","R Mayrhofer","S Stephan"
"991","M Waldmann","S Stephan"
"992","M Waldmann","R Mayrhofer"
"993","S Thorgeirsson","T Stewart"
"994","C Eliasmith","T Stewart"
"995","C Eliasmith","S Thorgeirsson"
"996","J Laird","A Stocco"
"997","C Lebiere","A Stocco"
"998","C Lebiere","J Laird"
"999","P Rosenbloom","A Stocco"
"1000","P Rosenbloom","J Laird"
"1001","P Rosenbloom","C Lebiere"
"1002","K Console","J Sullins"
"1003","C Henrichson","J Sullins"
"1004","C Henrichson","K Console"
"1005","R Denton","J Sullins"
"1006","R Denton","K Console"
"1007","R Denton","C Henrichson"
"1008","S Roberts","J Sullins"
"1009","S Roberts","K Console"
"1010","S Roberts","C Henrichson"
"1011","S Roberts","R Denton"
"1012","K Howell","J Sullins"
"1013","K Howell","K Console"
"1014","K Howell","C Henrichson"
"1015","K Howell","R Denton"
"1016","K Howell","S Roberts"
"1017","A Ruggeri","N Swaboda"
"1018","A Gopnik","N Swaboda"
"1019","A Gopnik","A Ruggeri"
"1020","M Franke","M Tessler"
"1021","A Witt","J Thibaut"
"1023","A Chuey","E Trouche"
"1024","K Lockhart","E Trouche"
"1025","K Lockhart","A Chuey"
"1026","F Keil","E Trouche"
"1027","F Keil","A Chuey"
"1028","F Keil","K Lockhart"
"1029","D Halpern","S Tubridy"
"1030","L Davachi","S Tubridy"
"1031","L Davachi","D Halpern"
"1032","T Gureckis","S Tubridy"
"1033","T Gureckis","D Halpern"
"1034","T Gureckis","L Davachi"
"1035","J Jian","P Tupper"
"1036","K Leung","P Tupper"
"1037","K Leung","J Jian"
"1038","Y Wang","P Tupper"
"1039","Y Wang","J Jian"
"1040","Y Wang","K Leung"
"1041","L Shen","O Urminsky"
"1042","S Skarsten","O Urminsky"
"1043","S Skarsten","L Shen"
"1044","A Utsumi","A Utsumi"
"1045","E Walker","T Verhoef"
"1046","T Marghetis","T Verhoef"
"1047","T Marghetis","E Walker"
"1048","S Coulson","T Verhoef"
"1049","S Coulson","E Walker"
"1050","S Coulson","T Marghetis"
"1051","C Bergmann","K Holzen"
"1052","C Dweck","K Weisman"
"1054","E Markman","C Dweck"
"1058","A Otto","D Worthy"
"1059","A Cornwall","D Worthy"
"1060","A Cornwall","A Otto"
"1061","H Don","D Worthy"
"1062","H Don","A Otto"
"1063","H Don","A Cornwall"
"1064","T Davis","D Worthy"
"1065","T Davis","A Otto"
"1066","T Davis","A Cornwall"
"1067","T Davis","H Don"
"1068","E Schulz","C Wu"
"1069","M Garvert","C Wu"
"1070","M Garvert","E Schulz"
"1071","B Meder","C Wu"
"1073","B Meder","M Garvert"
"1074","N Schuck","C Wu"
"1075","N Schuck","E Schulz"
"1076","N Schuck","M Garvert"
"1077","N Schuck","B Meder"
"1078","L Holt","Y Wu"
"1079","J Haque","Y Wu"
"1080","L Schulz","Y Wu"
"1081","L Schulz","J Haque"
"1082","B Hayes","B Xie"
"1083","D Navarro","B Xie"
"1084","D Navarro","B Hayes"
"1085","F Mollica","S Yan"
"1086","M Tanenhaus","S Yan"
"1087","M Tanenhaus","F Mollica"
"1088","G Brookshire","D Yap"
"1089","D Casasanto","D Yap"
"1090","D Casasanto","G Brookshire"
"1091","A Borovsky","A Yazbec"
"1092","M Kaschak","A Yazbec"
"1093","M Kaschak","A Borovsky"
"1094","K MacDonald","E Yoon"
"1095","M Asaba","E Yoon"
"1096","M Asaba","K MacDonald"
"1097","H Gweon","E Yoon"
"1098","H Gweon","K MacDonald"
"1100","M Frank","E Yoon"
"1104","R West","J Young"
"1105","A Powers","A Young"
"1106","L Pilgrim","A Young"
"1107","L Pilgrim","A Powers"
"1108","A Shtulman","A Young"
"1109","A Shtulman","A Powers"
"1110","A Shtulman","L Pilgrim"
"1111","J Laca","A Young"
"1112","G Dieffenbach","A Young"
"1113","G Dieffenbach","J Laca"
"1114","E Hossain","A Young"
"1115","E Hossain","J Laca"
"1116","E Hossain","G Dieffenbach"
"1117","D Mann","A Young"
"1118","D Mann","J Laca"
"1119","D Mann","G Dieffenbach"
"1120","D Mann","E Hossain"
"1122","A Shtulman","J Laca"
"1123","A Shtulman","G Dieffenbach"
"1124","A Shtulman","E Hossain"
"1125","A Shtulman","D Mann"
"1126","R Aboody","S Yousif"
"1127","F Keil","S Yousif"
"1128","F Keil","R Aboody"
"1135","R Levy","M Zhan"
"1136","S Bhatia","W Zhao"
"1137","A Diederich","W Zhao"
"1138","J Trueblood","W Zhao"
"1139","J Trueblood","A Diederich"
"1141","S Bhatia","A Diederich"
"1142","S Bhatia","J Trueblood"
"1143","J Myung","R Zhou"
"1144","C Mathews","R Zhou"
"1145","C Mathews","J Myung"
"1146","M Pitt","R Zhou"
"1147","M Pitt","J Myung"
"1148","M Pitt","C Mathews"
"1149","H Karmazyn","D Abney"
"1150","L Smith","D Abney"
"1151","L Smith","H Karmazyn"
"1152","C Yu","D Abney"
"1153","C Yu","H Karmazyn"
"1154","C Yu","L Smith"
"1155","M Eskenazi","A Abraham"
"1156","J Roche","A Abraham"
"1157","J Roche","M Eskenazi"
"1158","J Folk","A Abraham"
"1159","J Folk","M Eskenazi"
"1160","J Folk","J Roche"
"1161","D Abugaber","D Abugaber"
"1162","T Hartman","A Agarwal"
"1163","A Goel","A Agarwal"
"1164","A Goel","T Hartman"
"1165","R Dale","C Alviar"
"1166","C Kello","C Alviar"
"1167","C Kello","R Dale"
"1168","E He","A Amatuni"
"1169","E Bergelson","A Amatuni"
"1170","E Bergelson","E He"
"1171","B Bertenthal","M Amon"
"1172","G Erlikhman","N Baker"
"1173","P Kellman","N Baker"
"1174","P Kellman","G Erlikhman"
"1175","H Lu","N Baker"
"1176","H Lu","G Erlikhman"
"1177","H Lu","P Kellman"
"1178","O Urminsky","A Banerjee"
"1179","S Coulson","M Bardolph"
"1180","A Strivens","M Bartlett"
"1181","W Nicholson","M Bartlett"
"1182","W Nicholson","A Strivens"
"1183","R McLaren","M Bartlett"
"1184","R McLaren","A Strivens"
"1185","R McLaren","W Nicholson"
"1186","I McLaren","M Bartlett"
"1187","I McLaren","A Strivens"
"1188","I McLaren","W Nicholson"
"1189","I McLaren","R McLaren"
"1190","A Berg","J Bartolotti"
"1191","V Marian","J Bartolotti"
"1192","V Marian","A Berg"
"1193","P Shafto","I Bass"
"1194","E Bonawitz","I Bass"
"1196","H Singmann","C Baumann"
"1197","V Kaxiras","C Baumann"
"1198","V Kaxiras","H Singmann"
"1199","S Gershman","C Baumann"
"1200","S Gershman","H Singmann"
"1201","S Gershman","V Kaxiras"
"1202","B Helversen","C Baumann"
"1203","B Helversen","H Singmann"
"1204","B Helversen","V Kaxiras"
"1205","B Helversen","S Gershman"
"1206","S Milic","B Beekhuizen"
"1207","B Armstrong","B Beekhuizen"
"1208","B Armstrong","S Milic"
"1210","S Stevenson","S Milic"
"1211","S Stevenson","B Armstrong"
"1212","A Lovett","P Bello"
"1213","G Briggs","P Bello"
"1214","G Briggs","A Lovett"
"1216","K O'Neill","A Lovett"
"1217","K O'Neill","G Briggs"
"1218","M Asaba","G Bennett-Pierre"
"1219","H Gweon","G Bennett-Pierre"
"1221","A Starynska","K Binaee"
"1222","J Pelz","K Binaee"
"1223","J Pelz","A Starynska"
"1224","C Kanan","K Binaee"
"1225","C Kanan","A Starynska"
"1226","C Kanan","J Pelz"
"1227","G Diaz","K Binaee"
"1228","G Diaz","A Starynska"
"1229","G Diaz","J Pelz"
"1230","G Diaz","C Kanan"
"1231","V Sloutsky","N Blanco"
"1232","O Peters","M Bockholt"
"1233","S Narciss","M Bockholt"
"1234","S Narciss","O Peters"
"1235","K Zweig","M Bockholt"
"1236","K Zweig","O Peters"
"1237","K Zweig","S Narciss"
"1238","M Dehghani","R Boghrati"
"1239","S DeDeo","C Boyce-Jacino"
"1240","A Rothe","N Bramley"
"1242","J Tenenbaum","A Rothe"
"1244","F Xu","A Rothe"
"1247","T Gureckis","A Rothe"
"1248","T Gureckis","J Tenenbaum"
"1249","T Gureckis","F Xu"
"1250","P Monaghan","J Brand"
"1251","P Walker","J Brand"
"1252","P Walker","P Monaghan"
"1253","H Gweon","S Bridgers"
"1254","M Bretzke","S Bridgers"
"1255","M Bretzke","H Gweon"
"1256","A Ruggeri","S Bridgers"
"1257","A Ruggeri","H Gweon"
"1258","A Ruggeri","M Bretzke"
"1259","C Wasylyshyn","G Briggs"
"1261","P Bello","C Wasylyshyn"
"1262","D Menendez","S Brown"
"1263","M Alibali","S Brown"
"1264","M Alibali","D Menendez"
"1265","K Morgan-Short","J Buffington"
"1266","L Butler","L Butler"
"1267","D Bilkey","M Butz"
"1269","A Knott","D Bilkey"
"1270","S Otte","M Butz"
"1271","S Otte","D Bilkey"
"1272","S Otte","A Knott"
"1273","D Miller-Cotto","J Byrnes"
"1274","J Dyke","L Campanelli"
"1275","K Marton","L Campanelli"
"1276","K Marton","J Dyke"
"1277","J Kodner","S Caplan"
"1278","S Caplan","S Caplan"
"1279","H Kloos","M Cartwright"
"1280","Q Mano","M Cartwright"
"1281","Q Mano","H Kloos"
"1282","C Hord","M Cartwright"
"1283","C Hord","H Kloos"
"1284","C Hord","Q Mano"
"1285","K Manke","P Carvalho"
"1286","K Koedinger","P Carvalho"
"1287","K Koedinger","K Manke"
"1288","J Bavel","L Chalik"
"1289","M Rhodes","L Chalik"
"1290","M Rhodes","J Bavel"
"1291","J Bartolotti","P Chen"
"1292","S Schroeder","P Chen"
"1293","S Schroeder","J Bartolotti"
"1294","S Rochanavibhata","P Chen"
"1295","S Rochanavibhata","J Bartolotti"
"1296","S Rochanavibhata","S Schroeder"
"1297","V Marian","P Chen"
"1299","V Marian","S Schroeder"
"1300","V Marian","S Rochanavibhata"
"1301","W Hayward","Z Cheng"
"1302","A Chan","Z Cheng"
"1303","A Chan","W Hayward"
"1304","J Hsiao","Z Cheng"
"1305","J Hsiao","W Hayward"
"1306","J Hsiao","A Chan"
"1307","J Brixey","C Chiang"
"1308","J Gibson","C Chiang"
"1309","J Gibson","J Brixey"
"1310","M Dehghani","C Chiang"
"1311","M Dehghani","J Brixey"
"1312","M Dehghani","J Gibson"
"1313","M Kaplan","J Chirls"
"1314","Y Gebre-Ab","J Chirls"
"1315","Y Gebre-Ab","M Kaplan"
"1316","M Ortiz","J Chirls"
"1317","M Ortiz","M Kaplan"
"1318","M Ortiz","Y Gebre-Ab"
"1319","L Howard","J Chirls"
"1320","L Howard","M Kaplan"
"1321","L Howard","Y Gebre-Ab"
"1322","L Howard","M Ortiz"
"1323","H Don","J Chow"
"1324","B Colagiuri","J Chow"
"1325","B Colagiuri","H Don"
"1326","E Livesey","J Chow"
"1327","E Livesey","H Don"
"1328","E Livesey","B Colagiuri"
"1329","M Sheskin","A Chuey"
"1331","F Keil","M Sheskin"
"1332","M Welsh","M Clausen"
"1333","E Gleason","U CohenPriva"
"1334","C Sanker","U CohenPriva"
"1335","T Roijackers","N Cohn"
"1336","R Schaap","N Cohn"
"1337","R Schaap","T Roijackers"
"1338","J Engelen","N Cohn"
"1339","J Engelen","T Roijackers"
"1340","J Engelen","R Schaap"
"1341","S Patrick","D Cokal"
"1342","F Ferreira","D Cokal"
"1343","F Ferreira","S Patrick"
"1344","E Bonawitz","J Colantonio"
"1345","S Reimers","S Desai"
"1346","N Couch","N Couch"
"1347","S Farmer","M Crane"
"1348","S Appling","M Crane"
"1349","S Appling","S Farmer"
"1350","e briscoe","M Crane"
"1351","e briscoe","S Farmer"
"1352","e briscoe","S Appling"
"1353","M Cychosz","M Cychosz"
"1354","M Jones","P Dachapally"
"1355","M Amelsvoort","D Damen"
"1356","P Wijst","D Damen"
"1357","P Wijst","M Amelsvoort"
"1358","E Krahmer","D Damen"
"1359","E Krahmer","M Amelsvoort"
"1360","E Krahmer","P Wijst"
"1367","J Hartz","H Dames"
"1368","M Kantz","H Dames"
"1369","M Kantz","J Hartz"
"1370","N Riesterer","H Dames"
"1371","N Riesterer","J Hartz"
"1372","N Riesterer","M Kantz"
"1373","M Ragni","H Dames"
"1374","M Ragni","J Hartz"
"1375","M Ragni","M Kantz"
"1376","M Ragni","N Riesterer"
"1377","J Kim","C Dancy"
"1378","D Guo","I Dasgupta"
"1379","A Stuhlmueller","I Dasgupta"
"1380","A Stuhlmueller","D Guo"
"1382","S Gershman","D Guo"
"1383","S Gershman","A Stuhlmueller"
"1384","N Goodman","I Dasgupta"
"1385","N Goodman","D Guo"
"1386","N Goodman","A Stuhlmueller"
"1387","N Goodman","S Gershman"
"1394","A Perfors","S Deyne"
"1395","D Navarro","S Deyne"
"1397","G Kachergis","R Kleijn"
"1398","B Hommel","R Kleijn"
"1399","B Hommel","G Kachergis"
"1403","A Davis","C maza"
"1404","C Gonzalez","C maza"
"1405","C Gonzalez","A Davis"
"1406","I Azevedo","C maza"
"1407","I Azevedo","A Davis"
"1408","I Azevedo","C Gonzalez"
"1409","B Rottman","C Derringer"
"1410","O Friedman","T Doan"
"1411","S Denison","T Doan"
"1412","S Denison","O Friedman"
"1414","M Ragni","L Elflein"
"1415","S Donnet","F Elleuch"
"1416","A Buendia","F Elleuch"
"1417","A Buendia","S Donnet"
"1418","s natkin","F Elleuch"
"1419","s natkin","S Donnet"
"1420","s natkin","A Buendia"
"1421","C Tijus","F Elleuch"
"1422","C Tijus","S Donnet"
"1423","C Tijus","A Buendia"
"1424","C Tijus","s natkin"
"1425","H Miller","J Ellis"
"1426","L Ou","J Ellis"
"1427","L Ou","H Miller"
"1428","V Simmering","J Ellis"
"1429","V Simmering","H Miller"
"1430","V Simmering","L Ou"
"1431","B Lake","R Feinman"
"1432","R Aboody","M Flowers"
"1433","J Jara-Ettinger","M Flowers"
"1435","A Ramos","S Flusberg"
"1436","A Finn","T Forest"
"1437","T Donoghue","W Fox"
"1438","M Pitt","M Freggens"
"1439","J Pine","D Freudenthal"
"1440","F Gobet","D Freudenthal"
"1441","F Gobet","J Pine"
"1442","T Veuthey","M Gates"
"1443","M Tessler","M Gates"
"1444","M Tessler","T Veuthey"
"1445","K Smith","M Gates"
"1446","K Smith","T Veuthey"
"1447","K Smith","M Tessler"
"1448","T Gerstenberg","M Gates"
"1449","T Gerstenberg","T Veuthey"
"1450","T Gerstenberg","M Tessler"
"1451","T Gerstenberg","K Smith"
"1452","L Bayet","M Gates"
"1453","L Bayet","T Veuthey"
"1454","L Bayet","M Tessler"
"1455","L Bayet","K Smith"
"1456","L Bayet","T Gerstenberg"
"1457","J Tenenbaum","M Gates"
"1458","J Tenenbaum","T Veuthey"
"1459","J Tenenbaum","M Tessler"
"1462","J Tenenbaum","L Bayet"
"1463","R Levy","J Gauthier"
"1464","J Tenenbaum","J Gauthier"
"1465","J Tenenbaum","R Levy"
"1466","M Still","J Geller"
"1467","E Burdett","S Gerson"
"1468","S Beck","S Gerson"
"1469","S Beck","E Burdett"
"1470","C Walker","M Goddu"
"1472","R Todaro","K Godwin"
"1473","R Todaro","C Eng"
"1474","G Murray","K Godwin"
"1475","G Murray","C Eng"
"1476","G Murray","R Todaro"
"1479","A Fisher","R Todaro"
"1480","A Fisher","G Murray"
"1481","J Wittwer","S Golke"
"1482","M Mutafchieva","K Gotseva-Balgaranova"
"1483","K Holyoak","M Gray"
"1484","P Parpart","P Guarda"
"1485","N Harvey","P Guarda"
"1486","N Harvey","P Parpart"
"1487","J Munoz","P Guarda"
"1488","J Munoz","P Parpart"
"1489","J Munoz","N Harvey"
"1490","J Wiley","T Guerrero"
"1491","C Dweck","C Guo"
"1492","E Markman","C Guo"
"1494","M Sydow","U Hahn"
"1495","C Merdes","U Hahn"
"1496","C Merdes","M Sydow"
"1497","J Degen","M Hahn"
"1498","N Goodman","M Hahn"
"1499","N Goodman","J Degen"
"1500","D Jurafsky","M Hahn"
"1501","D Jurafsky","J Degen"
"1502","D Jurafsky","N Goodman"
"1503","R Futrell","M Hahn"
"1504","R Futrell","J Degen"
"1505","R Futrell","N Goodman"
"1506","R Futrell","D Jurafsky"
"1507","M Keefe","K Hamamouche"
"1508","K Jordan","K Hamamouche"
"1509","K Jordan","M Keefe"
"1510","S Cordes","K Hamamouche"
"1511","S Cordes","M Keefe"
"1512","S Cordes","K Jordan"
"1513","K Allen","J Hamrick"
"1514","V Bapst","J Hamrick"
"1515","V Bapst","K Allen"
"1516","T Zhu","J Hamrick"
"1517","T Zhu","K Allen"
"1518","T Zhu","V Bapst"
"1519","K McKee","J Hamrick"
"1520","K McKee","K Allen"
"1521","K McKee","V Bapst"
"1522","K McKee","T Zhu"
"1524","J Tenenbaum","K Allen"
"1525","J Tenenbaum","V Bapst"
"1526","J Tenenbaum","T Zhu"
"1527","J Tenenbaum","K McKee"
"1528","P Battaglia","J Hamrick"
"1529","P Battaglia","K Allen"
"1530","P Battaglia","V Bapst"
"1531","P Battaglia","T Zhu"
"1532","P Battaglia","K McKee"
"1533","P Battaglia","J Tenenbaum"
"1534","B Bannerjee","M Kapourchali"
"1535","L Gonnerman","K Hill"
"1536","M Hoetjes","M Hoetjes"
"1537","R Theodore","A Hogstrom"
"1538","A Canfield","A Hogstrom"
"1539","A Canfield","R Theodore"
"1540","B Castelluccio","A Hogstrom"
"1541","B Castelluccio","R Theodore"
"1542","B Castelluccio","A Canfield"
"1543","J Green","A Hogstrom"
"1544","J Green","R Theodore"
"1545","J Green","A Canfield"
"1546","J Green","B Castelluccio"
"1547","C Irvine","A Hogstrom"
"1548","C Irvine","R Theodore"
"1549","C Irvine","A Canfield"
"1550","C Irvine","B Castelluccio"
"1551","C Irvine","J Green"
"1552","I Eigsti","A Hogstrom"
"1553","I Eigsti","R Theodore"
"1554","I Eigsti","A Canfield"
"1555","I Eigsti","B Castelluccio"
"1556","I Eigsti","J Green"
"1557","I Eigsti","C Irvine"
"1558","C Roark","L Holt"
"1559","M Lehet","L Holt"
"1560","M Lehet","C Roark"
"1562","F Dick","C Roark"
"1563","F Dick","M Lehet"
"1564","M Shirasuna","H Honda"
"1565","T Matsuka","H Honda"
"1566","T Matsuka","M Shirasuna"
"1567","K Ueda","H Honda"
"1568","K Ueda","M Shirasuna"
"1569","K Ueda","T Matsuka"
"1570","S Khemlani","Z Horne"
"1571","K Boneff","A Hostetter"
"1572","M Alibali","A Hostetter"
"1573","M Alibali","K Boneff"
"1574","D Navarro","J Hotaling"
"1575","B Newell","J Hotaling"
"1576","B Newell","D Navarro"
"1577","M Kleiman-Weiner","S Houlihan"
"1578","J Tenenbaum","S Houlihan"
"1580","R Saxe","S Houlihan"
"1581","R Saxe","M Kleiman-Weiner"
"1582","R Saxe","J Tenenbaum"
"1583","P Huebner","P Huebner"
"1584","K Muldner","C Humeny"
"1585","R West","C Humeny"
"1586","R West","K Muldner"
"1587","S Cordes","M Hurst"
"1588","D Huber","L Huszar"
"1589","S Hidaka","M Imai"
"1590","N Saji","M Imai"
"1591","N Saji","S Hidaka"
"1592","M Ohba","M Imai"
"1593","M Ohba","S Hidaka"
"1594","M Ohba","N Saji"
"1595","R Frost","E Isbilen"
"1596","P Monaghan","E Isbilen"
"1597","P Monaghan","R Frost"
"1598","M Christiansen","E Isbilen"
"1599","M Christiansen","R Frost"
"1600","M Christiansen","P Monaghan"
"1601","R Levy","A Ivanova"
"1602","D Feng","D Jeong"
"1603","S Marsella","D Jeong"
"1604","S Marsella","D Feng"
"1605","A Papafragou","Y Ji"
"1606","D Tuckett","S Johnson"
"1607","J Nador","I Juvina"
"1608","O Larue","I Juvina"
"1609","O Larue","J Nador"
"1610","R Green","I Juvina"
"1611","R Green","J Nador"
"1612","R Green","O Larue"
"1613","A Harel","I Juvina"
"1614","A Harel","J Nador"
"1615","A Harel","O Larue"
"1616","A Harel","R Green"
"1617","B Minnery","I Juvina"
"1618","B Minnery","J Nador"
"1619","B Minnery","O Larue"
"1620","B Minnery","R Green"
"1621","B Minnery","A Harel"
"1622","D Dubhashi","M Kageback"
"1623","A Sayeed","M Kageback"
"1624","A Sayeed","D Dubhashi"
"1625","D Kalocinski","D Kalocinski"
"1626","O Scharenborg","T Karaminis"
"1627","S Kessler","S Kessler"
"1628","J Ullrich","B Kim"
"1629","J Krueger","B Kim"
"1630","J Krueger","J Ullrich"
"1631","J Opfer","D Kim"
"1632","A Ruesch","J Kim"
"1633","T Huppert","J Kim"
"1634","T Huppert","A Ruesch"
"1635","J Kainerstorfer","J Kim"
"1636","J Kainerstorfer","A Ruesch"
"1637","J Kainerstorfer","T Huppert"
"1639","E Thiessen","A Ruesch"
"1640","E Thiessen","T Huppert"
"1641","E Thiessen","J Kainerstorfer"
"1643","A Fisher","A Ruesch"
"1644","A Fisher","T Huppert"
"1645","A Fisher","J Kainerstorfer"
"1647","A Buss","K Kinder"
"1648","D Kleinschmidt","D Kleinschmidt"
"1649","T Lombrozo","E Kon"
"1650","G Mens","E Konovalova"
"1652","D Baldwin","J Kosie"
"1653","T Griffiths","P Krafft"
"1654","K Munster","J Kroger"
"1655","M Burigo","J Kroger"
"1656","M Burigo","K Munster"
"1657","P Knoeferle","J Kroger"
"1658","P Knoeferle","K Munster"
"1659","P Knoeferle","M Burigo"
"1661","E Schulz","M Krusche"
"1662","A Guez","M Krusche"
"1663","A Guez","E Schulz"
"1664","M Speekenbrink","M Krusche"
"1665","M Speekenbrink","E Schulz"
"1666","M Speekenbrink","A Guez"
"1668","C Lee","C Lee"
"1670","S Jeong","S Lee"
"1671","J Kralik","J Lee"
"1672","J Jeong","J Lee"
"1673","J Jeong","J Kralik"
"1674","I Preda","P Villagra"
"1675","C Lucas","P Villagra"
"1676","C Lucas","I Preda"
"1677","S Thompson-Schill","A Leshinskaya"
"1678","S Auderset","N Lester"
"1679","P Rogers","N Lester"
"1680","P Rogers","S Auderset"
"1681","D Baum","N Lester"
"1682","T Biron","N Lester"
"1683","T Biron","D Baum"
"1684","G Lupyan","M Lewis"
"1685","M Tesic","A Liefgreen"
"1686","D Lagnado","A Liefgreen"
"1687","D Lagnado","M Tesic"
"1689","S Koh","M Liljeholm"
"1690","S Koh","P Mistry"
"1691","R Nightingale","S Lindsay"
"1692","S Metz","E Liquin"
"1694","T Lombrozo","S Metz"
"1695","A Belardinelli","J Lohmann"
"1696","M Butz","J Lohmann"
"1697","M Butz","A Belardinelli"
"1701","Y Xu","Y Luo"
"1702","J Magnuson","S Luthra"
"1703","J Vitriol","J Marsh"
"1704","R Frank","R McCoy"
"1705","T Linzen","R McCoy"
"1706","T Linzen","R Frank"
"1708","K Rosengren","D Menendez"
"1709","K Rosengren","M Alibali"
"1710","P Matthews","R Meng"
"1711","E Hubbard","R Meng"
"1712","E Hubbard","P Matthews"
"1713","G Zellou","Z Mengesha"
"1714","P Shah","A Michal"
"1715","D Uttal","A Michal"
"1716","D Uttal","P Shah"
"1717","S Franconeri","A Michal"
"1718","S Franconeri","P Shah"
"1719","S Franconeri","D Uttal"
"1723","P Renner","N Mitev"
"1724","T Pfeiffer","N Mitev"
"1725","T Pfeiffer","P Renner"
"1726","M Staudte","N Mitev"
"1727","M Staudte","P Renner"
"1728","M Staudte","T Pfeiffer"
"1729","J Roche","L Morett"
"1730","S Fraundorf","L Morett"
"1731","S Fraundorf","J Roche"
"1732","J McPartland","L Morett"
"1733","J McPartland","J Roche"
"1734","J McPartland","S Fraundorf"
"1735","E Veinott","S Mueller"
"1736","L Lorch","S Munzer"
"1737","A Schwering","S Munzer"
"1738","A Schwering","L Lorch"
"1739","J Krukar","S Munzer"
"1740","J Krukar","L Lorch"
"1741","J Krukar","A Schwering"
"1742","V Anacta","S Munzer"
"1743","V Anacta","L Lorch"
"1744","V Anacta","A Schwering"
"1745","V Anacta","J Krukar"
"1746","B Torok","D Nagy"
"1747","G Orban","D Nagy"
"1748","G Orban","B Torok"
"1749","S Yamada","R Nakahashi"
"1750","J Navarrete","J Navarrete"
"1751","W So","M Ng"
"1752","S Kita","M Ng"
"1753","S Kita","W So"
"1754","F Verbruggen","W Nicholson"
"1756","I McLaren","F Verbruggen"
"1757","H Fukuda","A Nonami"
"1758","Y Sato","A Nonami"
