"","from","to"
"906","A Sanborn","D Navarro"
"907","D Ginhac","S Chambaron"
"908","P Perruchet","S Chambaron"
"909","P Perruchet","D Ginhac"
"910","S Wu","R Lewis"
"911","R Remington","R Lewis"
"912","R Remington","S Wu"
"913","B Malt","E Ameel"
"914","G Storms","E Ameel"
"915","G Storms","B Malt"
"916","M Keane","F Costello"
"917","R Maguire","F Costello"
"919","S Scrafton","A Feeney"
"921","H Bülthoff","M Knauff"
"922","H Bülthoff","T Meilinger"
"923","B Meder","Y Hagmayer"
"924","M Waldmann","Y Hagmayer"
"925","M Waldmann","B Meder"
"927","W Maddox","M Jones"
"928","W Maddox","B Love"
"929","D Stojanovic","K Wheeler"
"933","N Vershueren","B Sandbank"
"934","J Whitmore","B Sandbank"
"935","J Whitmore","N Vershueren"
"936","C Yu","C Yu"
"937","D Richardson","R Dale"
"938","N Baisby","N Baisby"
"939","D Shieh","J Elman"
"940","C Schunn","I Tollinger"
"941","A Vera","I Tollinger"
"942","A Vera","C Schunn"
"943","E Sagi","D Gentner"
"944","D Rakison","G Lupyan"
"948","Y Ozuru","A Graesser"
"949","Y Ozuru","M Louwerse"
"950","Y Ozuru","D McNamara"
"954","H Neth","W Gray"
"955","C Sims","W Gray"
"956","C Sims","H Neth"
"957","D Noelle","A Gupta"
"958","W Fu","J Anderson"
"959","S Chin","G Campbell"
"960","V Marien","O Boukrina"
"961","H Terai","K Miwa"
"962","R Jacobs","M Chhabra"
"963","J Bullinaria","J Bullinaria"
"964","M Nückles","S Hübner"
"965","A Renkl","S Hübner"
"966","A Renkl","M Nückles"
"967","W Haselager","S Frank"
"968","B McCandliss","P Li"
"969","H Shu","P Li"
"970","H Shu","B McCandliss"
"971","J Zevin","P Li"
"972","J Zevin","B McCandliss"
"973","J Zevin","H Shu"
"974","J Yang","P Li"
"975","J Yang","B McCandliss"
"976","J Yang","H Shu"
"977","J Yang","J Zevin"
"978","J Fiser","R Aslin"
"979","M Lengyel","R Aslin"
"980","M Lengyel","J Fiser"
"981","G Orban","R Aslin"
"982","G Orban","J Fiser"
"983","G Orban","M Lengyel"
"984","V Sloutsky","A Fisher"
"985","C Myers","W Gray"
"987","H Neth","C Myers"
"988","M Schoelles","W Gray"
"989","M Schoelles","C Myers"
"990","M Schoelles","H Neth"
"992","T Garcia-Marques","M Ferreira"
"993","T Garcia-Marques","L Garcia-Marques"
"994","J Winawer","L Boroditsky"
"995","N Witthoft","L Boroditsky"
"996","N Witthoft","J Winawer"
"997","J Evans","J Evans"
"998","S Beller","S Beller"
"999","J Trafton","R Ratwani"
"1000","A Kranjec","A Kranjec"
"1001","L Samuelson","J Lipinski"
"1002","G Schöner","J Lipinski"
"1003","G Schöner","L Samuelson"
"1004","J Spencer","J Lipinski"
"1005","J Spencer","L Samuelson"
"1007","L Vainio","R Ellis"
"1008","M Tucker","R Ellis"
"1009","M Tucker","L Vainio"
"1013","D Sobel","S Munro"
"1014","E Conwell","B Balas"
"1015","D Cox","B Balas"
"1016","D Cox","E Conwell"
"1017","C Fausey","J Asmuth"
"1018","D Gentner","J Asmuth"
"1019","D Gentner","C Fausey"
"1020","H Yoshida","J Asmuth"
"1021","H Yoshida","C Fausey"
"1022","H Yoshida","D Gentner"
"1023","J Horst","B Dobbertin"
"1024","L Samuelson","B Dobbertin"
"1025","L Samuelson","J Horst"
"1026","A Schutte","B Dobbertin"
"1027","A Schutte","J Horst"
"1028","A Schutte","L Samuelson"
"1029","B McMurray","J Horst"
"1031","L Samuelson","B McMurray"
"1033","J Wittwer","M Nückles"
"1034","J Wittwer","A Renkl"
"1035","L Schmidt","C Kemp"
"1037","J Tenenbaum","L Schmidt"
"1038","L Rips","J Asmuth"
"1039","S Linek","P Gerjets"
"1041","K Scheiter","S Linek"
"1042","W Shaeken","W Neys"
"1043","J Evans","S Elqayam"
"1044","E Ohm","S Elqayam"
"1045","E Ohm","J Evans"
"1046","D Over","S Elqayam"
"1047","D Over","J Evans"
"1048","D Over","E Ohm"
"1049","K Malmberg","M Lehman"
"1050","L Sahakyan","M Lehman"
"1051","L Sahakyan","K Malmberg"
"1052","J Marsh","W Ahn"
"1053","A Oliva","M Greene"
"1054","J Lindblom","J Lindblom"
"1055","G Pezzulo","A Couyoumdjian"
"1057","S Marshall","D Kieras"
"1058","R Matthews","S Lane"
"1059","B Sallas","S Lane"
"1060","B Sallas","R Matthews"
"1061","R Sun","S Lane"
"1062","R Sun","R Matthews"
"1063","R Sun","B Sallas"
"1064","D Gentner","S Christie"
"1065","M Corley","M Schnadt"
"1066","K Holyoak","P Cheng"
"1067","M Liljeholm","P Cheng"
"1068","M Liljeholm","K Holyoak"
"1069","H Lu","P Cheng"
"1070","H Lu","K Holyoak"
"1071","H Lu","M Liljeholm"
"1072","A Yuille","P Cheng"
"1073","A Yuille","K Holyoak"
"1074","A Yuille","M Liljeholm"
"1075","A Yuille","H Lu"
"1076","M Kapur","J Black"
"1077","C Kinzer","J Black"
"1079","J Kruschke","J Kruschke"
"1081","J Snedeker","Y Huang"
"1082","A Schlottmann","J Cownie"
"1083","E Ray","J Cownie"
"1084","E Ray","A Schlottmann"
"1086","P Smith","C Beaman"
"1087","P Smith","R McCloy"
"1090","H Rohde","J Elman"
"1091","H Rohde","A Kehler"
"1092","A Blandford","A Abeles"
"1093","P Cairns","A Abeles"
"1094","P Cairns","A Blandford"
"1095","A Cox","A Abeles"
"1096","A Cox","A Blandford"
"1097","A Cox","P Cairns"
"1098","S Li","A Abeles"
"1099","S Li","A Blandford"
"1100","S Li","P Cairns"
"1101","S Li","A Cox"
"1102","R Young","A Abeles"
"1103","R Young","A Blandford"
"1104","R Young","P Cairns"
"1105","R Young","A Cox"
"1106","R Young","S Li"
"1107","H Rijn","N Taatgen"
"1108","M Netto","M Netto"
"1109","E Hudlicka","E Hudlicka"
"1110","S Ohlsson","A Mitrovic"
"1111","C Kemp","T Griffiths"
"1112","J Tenenbaum","T Griffiths"
"1114","D Mirman","J Magnuson"
"1115","M Straatemeier","J Magnuson"
"1116","M Straatemeier","D Mirman"
"1117","A Bender","S Beller"
"1118","G Bennardo","S Beller"
"1119","G Bennardo","A Bender"
"1120","L Boroditsky","S Beller"
"1121","L Boroditsky","A Bender"
"1122","L Boroditsky","G Bennardo"
"1123","J Boster","S Beller"
"1124","J Boster","A Bender"
"1125","J Boster","G Bennardo"
"1126","J Boster","L Boroditsky"
"1127","A Majid","S Beller"
"1128","A Majid","A Bender"
"1129","A Majid","G Bennardo"
"1130","A Majid","L Boroditsky"
"1131","A Majid","J Boster"
"1132","D Medin","S Beller"
"1133","D Medin","A Bender"
"1134","D Medin","G Bennardo"
"1135","D Medin","L Boroditsky"
"1136","D Medin","J Boster"
"1137","D Medin","A Majid"
"1138","J Wassmann","S Beller"
"1139","J Wassmann","A Bender"
"1140","J Wassmann","G Bennardo"
"1141","J Wassmann","L Boroditsky"
"1142","J Wassmann","J Boster"
"1143","J Wassmann","A Majid"
"1144","J Wassmann","D Medin"
"1146","K Forbus","P Bello"
"1147","K Forbus","N Cassimatis"
"1148","J Tenenbaum","P Bello"
"1149","J Tenenbaum","N Cassimatis"
"1150","J Tenenbaum","K Forbus"
"1151","J Greeno","M Alac"
"1152","E Hutchins","M Alac"
"1153","E Hutchins","J Greeno"
"1154","N Myers","M Alac"
"1155","N Myers","J Greeno"
"1156","N Myers","E Hutchins"
"1157","N Nersessian","M Alac"
"1158","N Nersessian","J Greeno"
"1159","N Nersessian","E Hutchins"
"1160","N Nersessian","N Myers"
"1161","W Newstetter","M Alac"
"1162","W Newstetter","J Greeno"
"1163","W Newstetter","E Hutchins"
"1164","W Newstetter","N Myers"
"1166","A Stull","R Mathews"
"1168","V Patel","N Nersessian"
"1169","V Patel","W Newstetter"
"1170","J Zhang","N Nersessian"
"1171","J Zhang","W Newstetter"
"1172","J Zhang","V Patel"
"1173","Y Xiao","N Nersessian"
"1174","Y Xiao","W Newstetter"
"1175","Y Xiao","V Patel"
"1176","Y Xiao","J Zhang"
"1178","J Gratch","K Gluck"
"1179","J Gratch","G Gunzelmann"
"1180","E Hudlicka","K Gluck"
"1181","E Hudlicka","G Gunzelmann"
"1182","E Hudlicka","J Gratch"
"1183","F Ritter","K Gluck"
"1184","F Ritter","G Gunzelmann"
"1185","F Ritter","J Gratch"
"1186","F Ritter","E Hudlicka"
"1187","P Li","P Li"
"1188","R Goldstone","L Boroditsky"
"1189","G Lupyan","L Boroditsky"
"1190","G Lupyan","R Goldstone"
"1191","T Regier","L Boroditsky"
"1192","T Regier","R Goldstone"
"1193","T Regier","G Lupyan"
"1194","D Roberson","L Boroditsky"
"1195","D Roberson","R Goldstone"
"1196","D Roberson","G Lupyan"
"1197","D Roberson","T Regier"
"1198","J Feldman","N Charter"
"1199","C Kemp","N Charter"
"1200","C Kemp","J Feldman"
"1201","T Gendler","N Charter"
"1202","T Gendler","J Feldman"
"1203","T Gendler","C Kemp"
"1204","J Tenenbaum","N Charter"
"1205","J Tenenbaum","J Feldman"
"1207","J Tenenbaum","T Gendler"
"1208","L Gleitman","R Aslin"
"1209","E Newport","R Aslin"
"1210","E Newport","L Gleitman"
"1211","D Weiss","R Aslin"
"1212","D Weiss","L Gleitman"
"1213","D Weiss","E Newport"
"1214","N Miyake","N Miyake"
"1215","E Hannon","R Ashley"
"1216","H Honing","R Ashley"
"1217","H Honing","E Hannon"
"1218","S Hutchins","R Ashley"
"1219","S Hutchins","E Hannon"
"1220","S Hutchins","H Honing"
"1221","E Large","R Ashley"
"1222","E Large","E Hannon"
"1223","E Large","H Honing"
"1224","E Large","S Hutchins"
"1225","C Palmer","R Ashley"
"1226","C Palmer","E Hannon"
"1227","C Palmer","H Honing"
"1228","C Palmer","S Hutchins"
"1229","C Palmer","E Large"
"1230","W Gray","S Gamard"
"1231","V Veksler","S Gamard"
"1232","V Veksler","W Gray"
"1233","B Zafrina","S Gamard"
"1234","B Zafrina","W Gray"
"1235","B Zafrina","V Veksler"
"1236","D Zaitchik","T Lombrozo"
"1237","S Shinozaki","H Kobayashi"
"1238","T Yasuda","H Kobayashi"
"1239","T Yasuda","S Shinozaki"
"1240","L Leenaars","P Boechler"
"1241","I Levner","P Boechler"
"1242","I Levner","L Leenaars"
"1243","D Steffler","P Boechler"
"1244","D Steffler","L Leenaars"
"1245","D Steffler","I Levner"
"1246","T Kusumi","T Hattori"
"1247","A Booth","A Booth"
"1248","N Charter","E Blagrove"
"1249","M Ellefson","E Blagrove"
"1250","M Ellefson","N Charter"
"1251","E Johnstone","E Blagrove"
"1252","E Johnstone","N Charter"
"1253","E Johnstone","M Ellefson"
"1254","D Therriault","C Madden"
"1255","R Morley","W Badecker"
"1256","P Smolensky","W Badecker"
"1257","P Smolensky","R Morley"
"1258","R Prevete","E Catanzariti"
"1259","M Santoro","E Catanzariti"
"1260","M Santoro","R Prevete"
"1261","G Tessitore","E Catanzariti"
"1262","G Tessitore","R Prevete"
"1263","G Tessitore","M Santoro"
"1264","B Rehder","B Rehder"
"1265","B Rehder","A Hoffman"
"1266","P Bradley","P Bradley"
"1267","C Dodson","S Bawa"
"1268","R Robinson","J Bond-Robinson"
"1269","A Preece","J Bond-Robinson"
"1270","A Preece","R Robinson"
"1274","K Goedert","K Goedert"
"1275","C Frosch","R Byrne"
"1276","A Brunstein","A Brunstein"
"1277","K McRae","G Cree"
"1278","C O'Connor","G Cree"
"1279","C O'Connor","K McRae"
"1280","N Witthoft","N Davidenko"
"1281","J Winawer","N Davidenko"
"1283","M Ramscar","N Davidenko"
"1284","M Ramscar","N Witthoft"
"1285","M Ramscar","J Winawer"
"1286","D Woltz","C Was"
"1287","N Shinoaga","I Gyobu"
"1288","M Toda","I Gyobu"
"1289","M Toda","N Shinoaga"
"1290","B Rottman","D Gentner"
"1291","S Kershaw","S Kershaw"
"1293","E Lightman","D Dufty"
"1294","P McCarthy","D Dufty"
"1295","P McCarthy","E Lightman"
"1297","D McNamara","E Lightman"
"1299","C Sandhofer","A Ankowski"
"1300","G Raney","S Obeidallah"
"1301","D Lee","C Hall"
"1302","G Lewis","C Hall"
"1303","G Lewis","D Lee"
"1304","P McCarthy","C Hall"
"1305","P McCarthy","D Lee"
"1306","P McCarthy","G Lewis"
"1307","D McNamara","C Hall"
"1308","D McNamara","D Lee"
"1309","D McNamara","G Lewis"
"1311","T Kershaw","T Kershaw"
"1312","D Little","S Lewandowsky"
"1313","T Verguts","F Opstal"
"1314","W Fias","F Opstal"
"1315","W Fias","T Verguts"
"1316","A Reeves","A D'Angiulli"
"1317","S Yildirim","R Beachell"
"1318","P Wolff","A Barbey"
"1320","C Patterson","T Ferretti"
"1321","C Patterson","A Katz"
"1322","I Sekerina","P Brooks"
"1323","E Ziori","J Fadardi"
"1324","E Pothos","J Fadardi"
"1325","E Pothos","E Ziori"
"1326","K Tapper","J Fadardi"
"1327","K Tapper","E Ziori"
"1328","K Tapper","E Pothos"
"1329","G Fenk-Oczlon","A Fenk"
"1330","C Rieth","D Huber"
"1331","J Dzacck","J Dzacck"
"1332","N Shingaki","H Nojima"
"1333","G Stroms","S Deyne"
"1334","S Sloman","Y Hagmayer"
"1335","M Itoh","K Hirata"
"1336","T Kawasaki","K Hirata"
"1337","T Kawasaki","M Itoh"
"1339","D Lyon","K Gluck"
"1341","I Kalliopi","S Irini"
"1342","V Stella","S Irini"
"1343","V Stella","I Kalliopi"
"1344","L Maanen","C Janssen"
"1345","H Rijn","C Janssen"
"1346","H Rijn","L Maanen"
"1347","S Waxman","H Norbury"
"1348","C Wright","I Rooij"
"1349","C Ramey","E Lee"
"1350","J Jeon","M Chung"
"1351","S Kim","M Chung"
"1352","S Kim","J Jeon"
"1353","M Na","M Chung"
"1354","M Na","J Jeon"
"1355","M Na","S Kim"
"1356","D Huber","E Davelaar"
"1357","V Zammuner","C Galli"
"1358","D Landy","D Landy"
"1359","V Goel","L Hoshino"
"1360","J Grafman","L Hoshino"
"1361","J Grafman","V Goel"
"1362","V Raymont","L Hoshino"
"1363","V Raymont","V Goel"
"1364","V Raymont","J Grafman"
"1365","S Kalyuga","S Kalyuga"
"1366","P Wolff","B Klettke"
"1367","E Cokely","P Andersson"
"1368","K Ericsson","P Andersson"
"1369","K Ericsson","E Cokely"
"1370","S Yokochi","T Okada"
"1371","S Packard","E Campana"
"1372","M Tanenhaus","E Campana"
"1373","M Tanenhaus","S Packard"
"1374","S Gilutz","J Black"
"1375","T Yamauchi","N Yu"
"1376","C Sandhofer","N James"
"1377","E Silva","R Vitral"
"1378","D Sales","R Vitral"
"1379","D Sales","E Silva"
"1380","B MacWhinney","J Greeno"
"1381","Y Kao","J Anderson"
"1382","E Pogossian","E Pogossian"
"1383","R Thomson","M Henighan"
"1384","J Schoenherr","M Henighan"
"1385","J Schoenherr","R Thomson"
"1386","S Pronovost","M Henighan"
"1387","S Pronovost","R Thomson"
"1388","S Pronovost","J Schoenherr"
"1389","J Williams","P Rebuschat"
"1390","N Miyake","M Hirakawa"
"1391","H Shirouzu","M Hirakawa"
"1392","H Shirouzu","N Miyake"
"1393","M Raijmakers","B Jansen"
"1394","I Visser","B Jansen"
"1395","I Visser","M Raijmakers"
"1396","L Riby","G Caldwell"
"1397","J Hahn","J Skelly"
"1401","S Vosniadou","I Skopeliti"
"1402","G Koostra","B Boer"
"1403","A Nederveen","B Boer"
"1404","A Nederveen","G Koostra"
"1405","T Kusumi","T Kojima"
"1406","D Tanaka","S Kiyokawa"
"1407","A Yamada","S Kiyokawa"
"1408","A Yamada","D Tanaka"
"1409","K Shigemasu","S Kiyokawa"
"1410","K Shigemasu","D Tanaka"
"1411","K Shigemasu","A Yamada"
"1412","P Lindstrom","P Lindstrom"
"1413","B Rehder","S Kim"
"1414","M Speekenbrink","S Channon"
"1415","D Shanks","S Channon"
"1416","D Shanks","M Speekenbrink"
"1417","T Richter","T Richter"
"1418","S Suto","E Harada"
"1419","S Todaro","J Magliano"
"1421","E Gibson","M Frank"
"1422","V Mansinghka","M Frank"
"1423","V Mansinghka","E Gibson"
"1424","M Doherty","R Anderson"
"1425","J Gilkey","R Anderson"
"1426","J Gilkey","M Doherty"
"1427","M Chan","J Black"
"1428","P McCarthy","S Briner"
"1429","D McNamara","S Briner"
"1431","L Perry","S Hockema"
"1432","L Smith","S Hockema"
"1433","L Smith","L Perry"
"1434","D Morrow","M Meade"
"1435","T Nokes","M Meade"
"1436","T Nokes","D Morrow"
"1437","E Stine-Morrow","M Meade"
"1438","E Stine-Morrow","D Morrow"
"1439","E Stine-Morrow","T Nokes"
"1440","J McClelland","K Dilkina"
"1441","M Ramscar","A Smith"
"1442","P Khooshabeh","M Hegarty"
"1443","P Pavlik","P Pavlik"
"1444","M Maouene","J Maouene"
"1446","L Smith","M Maouene"
"1447","W MacInnes","D Gilin"
"1448","R Mancy","S Kelly"
"1449","M Jones","R Goldstone"
"1450","N Perham","M Oaksford"
"1451","S Borrett","D Billman"
"1452","W Bridewell","D Billman"
"1453","W Bridewell","S Borrett"
"1454","M Daum","G Aschersleben"
"1455","W Prinz","G Aschersleben"
"1456","W Prinz","M Daum"
"1457","J Kiefer","J Kiefer"
"1458","T Zamuner","T Zamuner"
"1459","P Johnson-Laird","G Goodwin"
"1460","N Lee","G Goodwin"
"1462","A Herdman","A D'Angiulli"
"1463","C Hertzman","A D'Angiulli"
"1464","C Hertzman","A Herdman"
"1465","D Stapells","A D'Angiulli"
"1466","D Stapells","A Herdman"
"1467","D Stapells","C Hertzman"
"1468","M Kaschak","K Dijkstra"
"1469","M Moisirlisoy","K Dijkstra"
"1470","M Moisirlisoy","M Kaschak"
"1471","R Zwaan","K Dijkstra"
"1472","R Zwaan","M Kaschak"
"1473","R Zwaan","M Moisirlisoy"
"1474","B Tversky","A Kessell"
"1475","P McCarthy","K Dempsey"
"1476","D McNamara","K Dempsey"
"1478","G Schraverus","B Heerebout"
"1479","R Phaf","B Heerebout"
"1480","R Phaf","G Schraverus"
"1481","J Kitamura","H Izumori"
"1482","N Miyake","H Izumori"
"1483","N Miyake","J Kitamura"
"1484","H Shirouzu","H Izumori"
"1485","H Shirouzu","J Kitamura"
"1487","C Fausey","L Boroditsky"
"1488","J Booth","T Bitan"
"1489","J Cheon","T Bitan"
"1490","J Cheon","J Booth"
"1491","E Hoicka","M Gattis"
"1492","A Gigi","A Gigi"
"1493","S Fang","I Eigsti"
"1494","L Feldman","D Basnight-Brown"
"1495","Y Kanai","D Basnight-Brown"
"1496","Y Kanai","L Feldman"
"1497","D Landy","R Goldstone"
"1498","D Dufty","S Crossley"
"1499","G Lewis","S Crossley"
"1500","G Lewis","D Dufty"
"1501","M Louwerse","S Crossley"
"1504","P McCarthy","S Crossley"
"1507","P McCarthy","M Louwerse"
"1508","D McNamara","S Crossley"
"1513","A Renkl","V Aleven"
"1514","R Salden","V Aleven"
"1515","R Salden","A Renkl"
"1516","J Wittwer","V Aleven"
"1518","J Wittwer","R Salden"
"1519","A Wills","F Milton"
"1520","E Mok","N Chang"
"1521","S Bettex","A Bangerter"
"1522","K Matsuda","T Kusumi"
"1524","R Shiffrin","A Nelson"
"1526","S Kozai","S Kozai"
"1527","J Jameson","D Gentner"
"1528","C Crockett","T Cooper"
"1529","L Riby","T Cooper"
"1530","L Riby","C Crockett"
"1531","S Sünram-Lea","T Cooper"
"1532","S Sünram-Lea","C Crockett"
"1533","S Sünram-Lea","L Riby"
"1534","S Hochstein","M Pavlovskaya"
"1535","F Pons","J Cady"
"1536","L Sabourin","J Cady"
"1537","L Sabourin","F Pons"
"1538","J Werker","J Cady"
"1539","J Werker","F Pons"
"1540","J Werker","L Sabourin"
"1541","N James","P Cheng"
"1542","R Golden","S Ghiasinejad"
"1543","M YIP","M YIP"
"1544","E Chevalley","A Bangerter"
"1545","M Grealy","M Grealy"
"1546","D Schwartz","R Lindgren"
"1547","O Vitouch","B Gula"
"1548","M Evens","S Argamon"
"1549","E Lulis","S Argamon"
"1550","E Lulis","M Evens"
"1551","X Tian","E Davelaar"
"1552","T Crowley","E Davelaar"
"1553","T Crowley","X Tian"
"1555","D Huber","X Tian"
"1556","D Huber","T Crowley"
"1557","T Okada","F Kobayashi"
"1558","D Salvucci","D Brumby"
"1560","R Sekal","R Babai"
"1561","R Stavy","R Babai"
"1562","R Stavy","R Sekal"
"1563","N Taatgen","I Juvina"
"1564","S Finley","W Badecker"
"1565","M Ryan","N Kim"
"1566","X Zhao","P Li"
"1567","P Dronek","S Blessing"
"1568","T Taira","T Kusumi"
"1569","N Segalowitz","W Chung"
"1570","J Hu","C Chang"
"1571","R Lindgren","J Go"
"1572","S Varma","J Go"
"1573","S Varma","R Lindgren"
"1574","W Shore","P Hull-Smith"
"1575","J Whitmore","P Hull-Smith"
"1576","J Whitmore","W Shore"
"1577","B Pedersen","B Pedersen"
"1578","S Vosniadou","M Koulianou"
"1579","E Bos","F Poletiek"
"1580","H Nakamura","J Kawaguchi"
"1581","S Stavinoha","H Ginsburg"
"1582","S Levine","J Huttenlocher"
"1583","L Suriyakham","J Huttenlocher"
"1584","L Suriyakham","S Levine"
"1585","B Aczel","D Toth"
"1586","T Kaefer","G Feng"
"1587","M Walker","J Ellenbogen"
"1588","J Payne","J Ellenbogen"
"1589","J Payne","M Walker"
"1590","E Stroynowski","J Ellenbogen"
"1591","E Stroynowski","M Walker"
"1592","E Stroynowski","J Payne"
"1593","R Stickgold","J Ellenbogen"
"1594","R Stickgold","M Walker"
"1595","R Stickgold","J Payne"
"1596","R Stickgold","E Stroynowski"
"1597","A Stull","R Mayer"
"1598","S Zengaro","A Iran-Nejad"
"1599","F Zengaro","A Iran-Nejad"
"1600","F Zengaro","S Zengaro"
"1601","M Saggar","R Miikkulainen"
"1602","K Doherty","S Bang"
"1603","B Landau","A Goldberg"
"1604","H Maas","B Jansen"
"1605","M Straatemeier","B Jansen"
"1606","M Straatemeier","H Maas"
"1607","E Chrysikou","K Alvarez"
"1608","J Clarke","K Alvarez"
"1609","J Clarke","E Chrysikou"
"1610","M Hegarty","M Canham"
"1611","R Perez","E Villasenor"
"1612","S d'Apollonia","S d'Apollonia"
"1613","F Xu","H Yeung"
"1614","C Santamaría","G Navarrete"
"1615","S Chartier","M Boukadoum"
"1616","S Helie","M Boukadoum"
"1617","S Helie","S Chartier"
"1618","R Proulx","M Boukadoum"
"1619","R Proulx","S Chartier"
"1620","R Proulx","S Helie"
"1621","G Giguere","D Cousineau"
"1622","G Lacroix","D Cousineau"
"1623","G Lacroix","G Giguere"
"1624","S Larochelle","D Cousineau"
"1625","S Larochelle","G Giguere"
"1626","S Larochelle","G Lacroix"
"1627","A Hund","M Bartlett"
"1628","B Seanor","M Bartlett"
"1629","B Seanor","A Hund"
"1630","V Marian","M Kaushanskaya"
"1631","J Yan","N Lavigne"
"1632","E Cooper","E Reed"
"1633","L Jones","E Reed"
"1634","L Jones","E Cooper"
"1635","P Thompson","E Reed"
"1636","P Thompson","E Cooper"
"1637","P Thompson","L Jones"
"1638","A Pope","E Reed"
"1639","A Pope","E Cooper"
"1640","A Pope","L Jones"
"1641","A Pope","P Thompson"
"1642","K Wilson","E Reed"
"1643","K Wilson","E Cooper"
"1644","K Wilson","L Jones"
"1645","K Wilson","P Thompson"
"1646","K Wilson","A Pope"
"1647","A Schutte","M Ortmann"
"1651","P Hauf","G Aschersleben"
"1652","A Klein","G Aschersleben"
"1653","A Klein","P Hauf"
"1654","N Charter","J Adelman"
"1655","J Quesada","J Adelman"
"1656","J Quesada","N Charter"
"1657","K Gaitanis","O Vybornova"
"1658","B Macq","O Vybornova"
"1659","B Macq","K Gaitanis"
"1660","L Zhang","G Cottrell"
"1661","R Youmans","S Ohlsson"
"1662","S Kwan","P Chu"
"1663","S Matthews","P Chu"
"1664","S Matthews","S Kwan"
"1665","F Yap","P Chu"
"1666","F Yap","S Kwan"
"1667","F Yap","S Matthews"
"1668","E Yiu","P Chu"
"1669","E Yiu","S Kwan"
"1670","E Yiu","S Matthews"
"1671","E Yiu","F Yap"
"1672","S Wong","P Chu"
"1673","S Wong","S Kwan"
"1674","S Wong","S Matthews"
"1675","S Wong","F Yap"
"1676","S Wong","E Yiu"
"1677","Y Shirai","P Chu"
"1678","Y Shirai","S Kwan"
"1679","Y Shirai","S Matthews"
"1680","Y Shirai","F Yap"
"1681","Y Shirai","E Yiu"
"1682","Y Shirai","S Wong"
"1683","V Raymont","V Raymont"
"1684","T Ohno","J Abe"
"1685","K Yokosawa","H Jin"
"1686","K Yamagishi","Y Nishimura"
"1687","P Paritosh","M Klenk"
"1688","O Vartanian","D Mandel"
"1689","D Lonsdale","D Lonsdale"
"1690","T Lubart","T Lubart"
"1691","D Roy","M Chi"
"1692","F Guindi","F Guindi"
"1693","B Ross","J Hummel"
"1694","J Zacks","J Zacks"
"1695","E Kappenman","W Hetrick"
"1696","J Kruschke","W Hetrick"
"1697","J Kruschke","E Kappenman"
"1698","J Johnson","J Busemeyer"
"1699","R Bod","R Bod"
"1700","I Zeeuws","N Deroost"
"1701","E Soetens","N Deroost"
"1702","E Soetens","I Zeeuws"
"1703","N Newcombe","N Newcombe"
"1704","A Iran-Nejad","A Iran-Nejad"
"1705","B Bertenthal","B Bertenthal"
"1707","W Ijsselsteijn","J Holopainen"
"1708","C Lindley","J Holopainen"
"1709","C Lindley","W Ijsselsteijn"
"1710","C Sennersten","J Holopainen"
"1711","C Sennersten","W Ijsselsteijn"
"1712","C Sennersten","C Lindley"
"1713","S Nieenthal","J Holopainen"
"1714","S Nieenthal","W Ijsselsteijn"
"1715","S Nieenthal","C Lindley"
"1716","S Nieenthal","C Sennersten"
"1717","N Ravaja","J Holopainen"
"1718","N Ravaja","W Ijsselsteijn"
"1719","N Ravaja","C Lindley"
"1720","N Ravaja","C Sennersten"
"1721","N Ravaja","S Nieenthal"
"1722","A Kanai","A Tokosumi"
"1723","N Matsumoto","A Tokosumi"
"1724","N Matsumoto","A Kanai"
"1725","A Utsumi","A Tokosumi"
"1726","A Utsumi","A Kanai"
"1727","A Utsumi","N Matsumoto"
"1728","N Yoshimine","A Tokosumi"
"1729","N Yoshimine","A Kanai"
"1730","N Yoshimine","N Matsumoto"
"1731","N Yoshimine","A Utsumi"
"1732","R Siegler","R Siegler"
"1733","R Shepard","R Shepard"
"1734","D Schacter","D Schacter"
"1735","J Wiley","M Jensen"
