"","from","to"
"877","A Saygin","M Plank"
"878","A Saygin","H Ishiguro"
"879","A Saygin","H Poizner"
"880","L Gabora","S Riley"
"881","K Shiina","K Shiina"
"883","E Yu","E Davelaar"
"884","E Yu","J Harbison"
"887","E Hussey","E Yu"
"890","M Dougherty","E Yu"
"892","C Jian","V Mast"
"893","D Zhekova","V Mast"
"894","D Zhekova","C Jian"
"895","J Hsiao","B Cipollini"
"896","G Cottrell","B Cipollini"
"897","G Cottrell","J Hsiao"
"898","R Goldstone","A Terai"
"899","K Hayashi","S Kiyokawa"
"900","T Matsuka","S Kiyokawa"
"901","T Matsuka","K Hayashi"
"902","A Toyomaki","M Miyajima"
"903","I Kusumi","M Miyajima"
"904","I Kusumi","A Toyomaki"
"905","T Koyama","M Miyajima"
"906","T Koyama","A Toyomaki"
"907","T Koyama","I Kusumi"
"908","W Gray","B Veksler"
"909","H Takeuchi","Y Habuchi"
"910","N Braisby","A Roberts"
"911","S Holldobler","E Dietz"
"912","M Ragni","E Dietz"
"913","M Ragni","S Holldobler"
"914","D Danks","S Wellen"
"915","J Ball","J Ball"
"916","P Bruza","K Kitto"
"917","M Jones","D Corral"
"918","E Haryu","Y Ohtake"
"920","S Matsubayashi","H Terai"
"921","S Matsubayashi","K Miwa"
"922","J Clevenger","M Braverman"
"923","I Harmon","M Braverman"
"924","I Harmon","J Clevenger"
"925","A Higgins","M Braverman"
"926","A Higgins","J Clevenger"
"927","A Higgins","I Harmon"
"928","Z Horne","M Braverman"
"929","Z Horne","J Clevenger"
"930","Z Horne","I Harmon"
"931","Z Horne","A Higgins"
"932","J Spino","M Braverman"
"933","J Spino","J Clevenger"
"934","J Spino","I Harmon"
"935","J Spino","A Higgins"
"936","J Spino","Z Horne"
"937","J Gynther","M Braverman"
"938","J Gynther","J Clevenger"
"939","J Gynther","I Harmon"
"940","J Gynther","A Higgins"
"941","J Gynther","Z Horne"
"942","J Gynther","J Spino"
"943","P Knoeferle","E Guerra"
"944","H Firouzi","L Gabora"
"945","S Ogawa","B Indurkhya"
"946","H ono","Y Deng"
"947","H Sakai","Y Deng"
"948","H Sakai","H ono"
"950","J Behr","S Thill"
"951","T Ziemke","S Thill"
"952","T Ziemke","J Behr"
"953","P Carvalho","A Hendrickson"
"956","C Best","S Rivera"
"957","H Yim","S Rivera"
"958","H Yim","C Best"
"959","A Martinez","S Rivera"
"960","A Martinez","C Best"
"961","A Martinez","H Yim"
"962","V Sloutsky","S Rivera"
"963","V Sloutsky","C Best"
"964","V Sloutsky","H Yim"
"965","V Sloutsky","A Martinez"
"966","D Walther","S Rivera"
"967","D Walther","C Best"
"968","D Walther","H Yim"
"969","D Walther","A Martinez"
"970","D Walther","V Sloutsky"
"971","T Kusumi","T Taira"
"972","A Utsumi","T Taira"
"973","A Utsumi","T Kusumi"
"974","D Landy","E Ottmar"
"975","R Goldstone","E Ottmar"
"976","R Goldstone","D Landy"
"977","M Castillo","A Iglesias"
"978","J Serrano","A Iglesias"
"979","J Serrano","M Castillo"
"980","J Oliva","A Iglesias"
"981","J Oliva","M Castillo"
"982","J Oliva","J Serrano"
"983","D Kirsh","K Skagerlund"
"984","N Dahlback","K Skagerlund"
"985","N Dahlback","D Kirsh"
"986","F Keller","B Allison"
"987","M Coco","B Allison"
"988","M Coco","F Keller"
"989","M Boureux","S Sulpizio"
"990","C Burani","S Sulpizio"
"991","C Burani","M Boureux"
"992","C Deguchi","S Sulpizio"
"993","C Deguchi","M Boureux"
"994","C Deguchi","C Burani"
"995","L Colombo","S Sulpizio"
"996","L Colombo","M Boureux"
"997","L Colombo","C Burani"
"998","L Colombo","C Deguchi"
"999","A Mukerjee","S Nayak"
"1000","M Matsumoto","Y Hayashi"
"1001","H Ogawa","Y Hayashi"
"1002","H Ogawa","M Matsumoto"
"1003","T Matsumoto","T Matsumoto"
"1004","M Fukushima-Murata","S Ogawa"
"1005","N Kubo-Kawai","S Ogawa"
"1006","N Kubo-Kawai","M Fukushima-Murata"
"1007","T Asai","S Ogawa"
"1008","T Asai","M Fukushima-Murata"
"1009","T Asai","N Kubo-Kawai"
"1010","H Taniai","S Ogawa"
"1011","H Taniai","M Fukushima-Murata"
"1012","H Taniai","N Kubo-Kawai"
"1013","H Taniai","T Asai"
"1014","N Masataka","S Ogawa"
"1015","N Masataka","M Fukushima-Murata"
"1016","N Masataka","N Kubo-Kawai"
"1017","N Masataka","T Asai"
"1018","N Masataka","H Taniai"
"1019","R Dryer","N Ware"
"1020","R Schwonke","I Skuballa"
"1021","A Renkl","I Skuballa"
"1022","A Renkl","R Schwonke"
"1023","L Hsu","H Wang"
"1024","Y Tien","H Wang"
"1025","Y Tien","L Hsu"
"1027","M Pomplun","L Hsu"
"1028","M Pomplun","Y Tien"
"1029","D Olsher","D Olsher"
"1030","T Okada","Y Nakano"
"1031","S Atkins","J Harbison"
"1033","M Dougherty","S Atkins"
"1034","J Black","N Li"
"1035","M Gao","N Li"
"1036","M Gao","J Black"
"1037","C Sturm","M Saleh"
"1038","I Temkin","T Veloz"
"1039","L Gabora","T Veloz"
"1040","L Gabora","I Temkin"
"1041","H Kamide","M Komori"
"1042","S Kawamura","M Komori"
"1043","S Kawamura","H Kamide"
"1044","C Nagaoka","M Komori"
"1045","C Nagaoka","H Kamide"
"1046","C Nagaoka","S Kawamura"
"1047","T Shultz","D Shimizu"
"1048","P Isola","W Bainbridge"
"1049","I Blank","W Bainbridge"
"1050","I Blank","P Isola"
"1051","A Oliva","W Bainbridge"
"1052","A Oliva","P Isola"
"1053","A Oliva","I Blank"
"1054","B Bertenthal","M Scheutz"
"1055","Y Liu","S Zhong"
"1056","Y Zhang","S Zhong"
"1057","Y Zhang","Y Liu"
"1058","F Chung","S Zhong"
"1059","F Chung","Y Liu"
"1060","F Chung","Y Zhang"
"1061","S Finley","S Finley"
"1062","M Masters","A Bloomfield"
"1063","S Ross","A Bloomfield"
"1064","S Ross","M Masters"
"1065","S O'Connell","A Bloomfield"
"1066","S O'Connell","M Masters"
"1067","S O'Connell","S Ross"
"1068","K Gynther","A Bloomfield"
"1069","K Gynther","M Masters"
"1070","K Gynther","S Ross"
"1071","K Gynther","S O'Connell"
"1072","D Takano","T Ito"
"1073","X Wan","T Ito"
"1074","X Wan","D Takano"
"1075","K Tanaka","T Ito"
"1076","K Tanaka","D Takano"
"1077","K Tanaka","X Wan"
"1078","L Dilley","M Brown"
"1080","M Tanenhaus","L Dilley"
"1081","C Pendergrast","K Smyth"
"1082","A Feeney","K Smyth"
"1083","A Feeney","C Pendergrast"
"1084","J Coley","K Smyth"
"1085","J Coley","C Pendergrast"
"1086","J Coley","A Feeney"
"1087","C Edison","K Smyth"
"1088","C Edison","C Pendergrast"
"1089","C Edison","A Feeney"
"1090","C Edison","J Coley"
"1091","U Niens","K Smyth"
"1092","U Niens","C Pendergrast"
"1093","U Niens","A Feeney"
"1094","U Niens","J Coley"
"1095","U Niens","C Edison"
"1096","A Ortony","B Quek"
"1103","J Hoorn","M Pontier"
"1104","N Zakaria","H Yama"
"1105","M Varadinov","L Laskin"
"1106","R Mills","A Bryant"
"1107","G Peterson","A Bryant"
"1108","G Peterson","R Mills"
"1109","M Grimaila","A Bryant"
"1110","M Grimaila","R Mills"
"1111","M Grimaila","G Peterson"
"1112","C Bowman","M Byrd"
"1113","T Yamauchi","M Byrd"
"1114","T Yamauchi","C Bowman"
"1115","M Koyasu","A Mizuno"
"1116","J Lesky","K Sears"
"1117","D Landy","K Sears"
"1118","D Landy","J Lesky"
"1119","J Myers","J Myers"
"1120","J Thoresen","V Kempe"
"1121","P Brooks","V Kempe"
"1122","P Brooks","J Thoresen"
"1123","T Matsuka","H Honda"
"1124","M Sumihisa","M Sakamoto"
"1125","T Matsumoto","M Sakamoto"
"1126","T Matsumoto","M Sumihisa"
"1127","A Utsumi","M Sakamoto"
"1128","A Utsumi","M Sumihisa"
"1129","A Utsumi","T Matsumoto"
"1131","K Kuhnberger","T Besold"
"1132","I Uchiyama","A Sato"
"1133","H Kansal","D Lynott"
"1135","L Connell","H Kansal"
"1136","K O'Brien","D Lynott"
"1137","K O'Brien","H Kansal"
"1138","K O'Brien","L Connell"
"1139","K Georgila","E Nouri"
"1140","D Traum","E Nouri"
"1141","D Traum","K Georgila"
"1143","B Scassellati","H Admoni"
"1144","H Toushek","P Hristova"
"1145","G Petkov","P Hristova"
"1146","G Petkov","H Toushek"
"1147","J Pelz","R Li"
"1148","P Shi","R Li"
"1149","P Shi","J Pelz"
"1150","A Haake","R Li"
"1151","A Haake","J Pelz"
"1152","A Haake","P Shi"
"1153","T Ullman","J McCoy"
"1154","A Stuhlmuller","J McCoy"
"1155","A Stuhlmuller","T Ullman"
"1156","T Gerstenberg","J McCoy"
"1158","T Gerstenberg","A Stuhlmuller"
"1159","J Tenenbaum","J McCoy"
"1161","J Tenenbaum","A Stuhlmuller"
"1163","D Lonsdale","E Okura"
"1164","S Kyllingsbaek","T Andersen"
"1165","M Keane","M Salzle"
"1166","B Payne","J Chin"
"1167","A Battles","J Chin"
"1168","A Battles","B Payne"
"1169","W Fu","J Chin"
"1170","W Fu","B Payne"
"1171","W Fu","A Battles"
"1172","D Morrow","J Chin"
"1173","D Morrow","B Payne"
"1174","D Morrow","A Battles"
"1175","D Morrow","W Fu"
"1176","E Stine-Morrow","J Chin"
"1177","E Stine-Morrow","B Payne"
"1178","E Stine-Morrow","A Battles"
"1179","E Stine-Morrow","W Fu"
"1180","E Stine-Morrow","D Morrow"
"1181","E Krahmer","M Visser"
"1182","M Swerts","M Visser"
"1184","L Doumas","K Livins"
"1185","D Navarro","S Deyne"
"1186","A Prefors","S Deyne"
"1188","G Storms","S Deyne"
"1189","G Storms","D Navarro"
"1190","G Storms","A Prefors"
"1192","L Morett","L Morett"
"1193","D Hirsch","N Yamamoto"
"1194","K Gotseva","M Mutafchieva"
"1195","B Kokinov","M Mutafchieva"
"1196","B Kokinov","K Gotseva"
"1197","A Moore","S Khemlani"
"1198","R Gompel","K Suckow"
"1200","M Lowerse","S Hutchinson"
"1201","V Glebkin","V Glebkin"
"1202","S Handley","K Morsanyi"
"1203","T Shimazaki","M Saito"
"1204","K Iwamoto","N Kawano"
"1205","K Ebe","N Kawano"
"1206","K Ebe","K Iwamoto"
"1207","K Ukai","N Kawano"
"1208","K Ukai","K Iwamoto"
"1209","K Ukai","K Ebe"
"1210","Y Suzuki","N Kawano"
"1211","Y Suzuki","K Iwamoto"
"1212","Y Suzuki","K Ebe"
"1213","Y Suzuki","K Ukai"
"1214","H Umegaki","N Kawano"
"1215","H Umegaki","K Iwamoto"
"1216","H Umegaki","K Ebe"
"1217","H Umegaki","K Ukai"
"1218","H Umegaki","Y Suzuki"
"1219","T Iidaka","N Kawano"
"1220","T Iidaka","K Iwamoto"
"1221","T Iidaka","K Ebe"
"1222","T Iidaka","K Ukai"
"1223","T Iidaka","Y Suzuki"
"1224","T Iidaka","H Umegaki"
"1225","N Ozaki","N Kawano"
"1226","N Ozaki","K Iwamoto"
"1227","N Ozaki","K Ebe"
"1228","N Ozaki","K Ukai"
"1229","N Ozaki","Y Suzuki"
"1230","N Ozaki","H Umegaki"
"1231","N Ozaki","T Iidaka"
"1232","R Higashinaka","T Teraoka"
"1233","J Okamoto","T Teraoka"
"1234","J Okamoto","R Higashinaka"
"1235","S Ishizaki","T Teraoka"
"1236","S Ishizaki","R Higashinaka"
"1237","S Ishizaki","J Okamoto"
"1238","G Cottrell","R Li"
"1240","Y Feng","J Engle"
"1241","R Goldstone","J Engle"
"1242","R Goldstone","Y Feng"
"1243","H Yoshida","D Tran"
"1244","P Healey","S Duffy"
"1245","M Kozhevnikov","T Obana"
"1246","N Miyake","M Saito"
"1247","S Kopp","K Bergmann"
"1248","G Kachergis","G Cox"
"1251","P Shafto","A Gonzalez"
"1252","E Bonawtiz","A Gonzalez"
"1253","E Bonawtiz","P Shafto"
"1254","A Gopnik","A Gonzalez"
"1255","A Gopnik","P Shafto"
"1256","A Gopnik","E Bonawtiz"
"1257","D Radicioni","E Acotto"
"1258","K Nakamura","A Utsumi"
"1260","M Sakamoto","K Nakamura"
"1261","M Hegarty","S Padalkar"
"1262","H Luuk","E Luuk"
"1263","S Lim","J Yap"
"1264","S Spaulding","D Leyzberg"
"1265","M Toneva","D Leyzberg"
"1266","M Toneva","S Spaulding"
"1267","B Scassellati","D Leyzberg"
"1268","B Scassellati","S Spaulding"
"1269","B Scassellati","M Toneva"
"1270","R Youmans","J Ramsburg"
"1271","R Gompel","A Gatt"
"1272","E Krahmer","A Gatt"
"1273","E Krahmer","R Gompel"
"1274","K Deemter","A Gatt"
"1275","K Deemter","R Gompel"
"1276","K Deemter","E Krahmer"
"1277","N Baughman","F Baughman"
"1278","S Mills","F Baughman"
"1279","S Mills","N Baughman"
"1280","L Gonnerman","M Blais"
"1281","K Kobayashi","T Komatsu"
"1282","S Yamada","T Komatsu"
"1283","S Yamada","K Kobayashi"
"1284","K Funakoshi","T Komatsu"
"1285","K Funakoshi","K Kobayashi"
"1286","K Funakoshi","S Yamada"
"1287","M Nakano","T Komatsu"
"1288","M Nakano","K Kobayashi"
"1289","M Nakano","S Yamada"
"1290","M Nakano","K Funakoshi"
"1291","H Yoshida","E Woods"
"1292","V Sloutsky","J Kaminski"
"1293","K Holyoak","T Omata"
"1294","S Hidaka","S Hidaka"
"1295","C Thorton","C Thorton"
"1296","S Philips","T Miyadera"
"1297","E Doty","T Shultz"
"1299","F Dandurand","E Doty"
"1300","J Magnusson","T Hannagan"
"1301","J Grainger","T Hannagan"
"1302","J Grainger","J Magnusson"
"1303","T Besold","A Abdel-Fattah"
"1304","H Gust","A Abdel-Fattah"
"1305","H Gust","T Besold"
"1306","U Krumnack","A Abdel-Fattah"
"1307","U Krumnack","T Besold"
"1308","U Krumnack","H Gust"
"1309","M Schmidt","A Abdel-Fattah"
"1310","M Schmidt","T Besold"
"1311","M Schmidt","H Gust"
"1312","M Schmidt","U Krumnack"
"1313","K Kuhnberger","A Abdel-Fattah"
"1315","K Kuhnberger","H Gust"
"1316","K Kuhnberger","U Krumnack"
"1317","K Kuhnberger","M Schmidt"
"1318","P Wang","A Abdel-Fattah"
"1319","P Wang","T Besold"
"1320","P Wang","H Gust"
"1321","P Wang","U Krumnack"
"1322","P Wang","M Schmidt"
"1323","P Wang","K Kuhnberger"
"1325","K Deemter","R Kutlak"
"1326","C Mellish","R Kutlak"
"1327","C Mellish","K Deemter"
"1328","R Caballero","D Kirsh"
"1329","S Cuykendall","D Kirsh"
"1330","S Cuykendall","R Caballero"
"1331","S Frey","S Frey"
"1332","A Salverda","M Brown"
"1334","L Dilley","A Salverda"
"1336","M Tanenhaus","A Salverda"
"1338","T Gureckis","M Juni"
"1339","L Maloney","M Juni"
"1340","L Maloney","T Gureckis"
"1341","S Creel","B Pajak"
"1342","R Levy","B Pajak"
"1343","R Levy","S Creel"
"1344","R Kaulakis","C Zhao"
"1345","J Morgan","C Zhao"
"1346","J Morgan","R Kaulakis"
"1347","J Hiam","C Zhao"
"1348","J Hiam","R Kaulakis"
"1349","J Hiam","J Morgan"
"1350","F Ritter","C Zhao"
"1351","F Ritter","R Kaulakis"
"1352","F Ritter","J Morgan"
"1353","F Ritter","J Hiam"
"1354","D Daniels","A Sevenants"
"1355","L Janssens","A Sevenants"
"1356","L Janssens","D Daniels"
"1357","W Schaeken","A Sevenants"
"1358","W Schaeken","D Daniels"
"1361","M Coppola","E Carrigan"
"1362","H Elchlepp","C Forrest"
"1363","S Monsell","C Forrest"
"1364","S Monsell","H Elchlepp"
"1365","I McLaren","C Forrest"
"1367","I McLaren","S Monsell"
"1368","S Brandenburg","U Drewitz"
"1369","A Sanborn","C Blundell"
"1370","T Griffiths","C Blundell"
"1372","K McGreggor","M Kunda"
"1373","A Goel","M Kunda"
"1374","A Goel","K McGreggor"
"1375","B Hayes","A Martin"
"1387","G Cottrell","R Yang"
"1388","S Dennis","H Yim"
"1390","V Sloutsky","S Dennis"
"1391","S Danafar","S Danafar"
"1392","J Dessalles","D Munch"
"1393","J Tolins","J Tolins"
"1394","H Saito","M Oi"
"1395","M Pelowski","M Oi"
"1396","M Pelowski","H Saito"
"1397","T Liu","M Oi"
"1398","T Liu","H Saito"
"1399","T Liu","M Pelowski"
"1400","R Makino","K Kodama"
"1401","N Furuyama","K Kodama"
"1402","N Furuyama","R Makino"
"1403","A Fazly","A Nematzadeh"
"1404","S Stevenson","A Nematzadeh"
"1405","S Stevenson","A Fazly"
"1406","M Henriksson","M Henriksson"
"1407","M Ackerman","J Lewis"
"1409","V Sa","M Ackerman"
"1411","D Clark","M Ranney"
"1412","D Reinholz","M Ranney"
"1413","D Reinholz","D Clark"
"1414","S Cohen","M Ranney"
"1415","S Cohen","D Clark"
"1416","S Cohen","D Reinholz"
"1417","J Wiener","M Ragni"
"1418","S Nishio","H Sumioka"
"1419","E Okamoto","H Sumioka"
"1420","E Okamoto","S Nishio"
"1421","H Ishiguro","H Sumioka"
"1422","H Ishiguro","S Nishio"
"1423","H Ishiguro","E Okamoto"
"1424","T Matsui","R Mizuno"
"1425","P Khooshabeh","M Dehghani"
"1426","L Huang","M Dehghani"
"1427","L Huang","P Khooshabeh"
"1428","A Nazarian","M Dehghani"
"1429","A Nazarian","P Khooshabeh"
"1430","A Nazarian","L Huang"
"1432","J Gratch","P Khooshabeh"
"1433","J Gratch","L Huang"
"1434","J Gratch","A Nazarian"
"1435","B Sierra","I Zipitria"
"1436","A Arruarte","I Zipitria"
"1437","A Arruarte","B Sierra"
"1438","J Elorriaga","I Zipitria"
"1439","J Elorriaga","B Sierra"
"1440","J Elorriaga","A Arruarte"
"1441","Y Kurisawa","K Oishi"
"1442","M Kamada","K Oishi"
"1443","M Kamada","Y Kurisawa"
"1444","I Fukuda","K Oishi"
"1445","I Fukuda","Y Kurisawa"
"1446","I Fukuda","M Kamada"
"1447","T Akimoto","K Oishi"
"1448","T Akimoto","Y Kurisawa"
"1449","T Akimoto","M Kamada"
"1450","T Akimoto","I Fukuda"
"1451","T Ogata","K Oishi"
"1452","T Ogata","Y Kurisawa"
"1453","T Ogata","M Kamada"
"1454","T Ogata","I Fukuda"
"1455","T Ogata","T Akimoto"
"1456","N Zhang","N Zhang"
"1457","D Chwila","R Gisladottir"
"1458","H Schriefers","R Gisladottir"
"1459","H Schriefers","D Chwila"
"1460","S Levinson","R Gisladottir"
"1461","S Levinson","D Chwila"
"1462","S Levinson","H Schriefers"
"1464","R Nakaike","K Miwa"
"1465","R Nakaike","H Terai"
"1466","P Pirolli","J Paik"
"1467","C Lebiere","J Paik"
"1468","C Lebiere","P Pirolli"
"1469","M Rutledge-Taylor","J Paik"
"1470","M Rutledge-Taylor","P Pirolli"
"1471","M Rutledge-Taylor","C Lebiere"
"1472","N Silbert","D Landy"
"1473","A Goldin","D Landy"
"1474","A Goldin","N Silbert"
"1475","C Sims","S Schilling"
"1476","E Colunga","S Schilling"
"1478","Y Utsunomiya","J Watanbe"
"1479","H Tsukurimichi","J Watanbe"
"1480","H Tsukurimichi","Y Utsunomiya"
"1481","M Sakamoto","J Watanbe"
"1482","M Sakamoto","Y Utsunomiya"
"1483","M Sakamoto","H Tsukurimichi"
"1484","F Milton","E Klama"
"1485","T Akimoto","K Onodera"
"1486","T Ogata","K Onodera"
"1488","S Flusberg","A Dils"
"1489","L Boroditsky","A Dils"
"1490","L Boroditsky","S Flusberg"
"1491","A Ishiguchi","M Tokita"
"1493","N Kuriyama","A Terai"
"1494","M Nakagawa","A Terai"
"1495","M Nakagawa","N Kuriyama"
"1496","K Yamagashi","A Terai"
"1497","K Yamagashi","N Kuriyama"
"1498","K Yamagashi","M Nakagawa"
"1499","T Kusumi","A Terai"
"1500","T Kusumi","N Kuriyama"
"1501","T Kusumi","M Nakagawa"
"1502","T Kusumi","K Yamagashi"
"1503","K Jimura","A Terai"
"1504","K Jimura","N Kuriyama"
"1505","K Jimura","M Nakagawa"
"1506","K Jimura","K Yamagashi"
"1507","K Jimura","T Kusumi"
"1509","E Gibson","L Bergen"
"1510","E Gibson","R Levy"
"1511","F Keller","D Frassinelli"
"1513","A Lascarides","M Guhe"
"1514","K Sayama","P Dybala"
"1515","M Hegarty","M Hegarty"
"1516","F Durgin","D Nardi"
"1517","K Jeffrey","D Nardi"
"1518","K Jeffrey","F Durgin"
"1519","S Weisberg","D Nardi"
"1520","S Weisberg","F Durgin"
"1521","S Weisberg","K Jeffrey"
"1522","M Speekenbrink","M Osman"
"1523","P Dayan","M Osman"
"1524","P Dayan","M Speekenbrink"
"1525","M Watanbe","M Osman"
"1526","M Watanbe","M Speekenbrink"
"1527","M Watanbe","P Dayan"
"1528","N Harvey","M Osman"
"1530","N Harvey","P Dayan"
"1531","N Harvey","M Watanbe"
"1532","H Ishiguro","R Pfeifer"
"1533","Y Anzai","R Pfeifer"
"1534","Y Anzai","H Ishiguro"
"1535","N Miyake","R Pfeifer"
"1536","N Miyake","H Ishiguro"
"1537","N Miyake","Y Anzai"
"1538","J Tenenbaum","J Malmaud"
"1539","P Dayan","J Malmaud"
"1540","P Dayan","J Tenenbaum"
"1541","L Maloney","J Malmaud"
"1542","L Maloney","J Tenenbaum"
"1543","L Maloney","P Dayan"
"1544","E Vul","J Malmaud"
"1545","E Vul","J Tenenbaum"
"1546","E Vul","P Dayan"
"1547","E Vul","L Maloney"
"1548","N Chater","J Malmaud"
"1549","N Chater","J Tenenbaum"
"1550","N Chater","P Dayan"
"1551","N Chater","L Maloney"
"1552","N Chater","E Vul"
"1553","D Gentner","S Christie"
"1554","M Imai","S Christie"
"1555","M Imai","D Gentner"
"1556","E Haryu","S Christie"
"1557","E Haryu","D Gentner"
"1558","E Haryu","M Imai"
"1559","H Okada","S Christie"
"1560","H Okada","D Gentner"
"1561","H Okada","M Imai"
"1562","H Okada","E Haryu"
"1563","J Son","S Christie"
"1564","J Son","D Gentner"
"1565","J Son","M Imai"
"1566","J Son","E Haryu"
"1567","J Son","H Okada"
"1568","J Stigler","S Christie"
"1569","J Stigler","D Gentner"
"1570","J Stigler","M Imai"
"1571","J Stigler","E Haryu"
"1572","J Stigler","H Okada"
"1573","J Stigler","J Son"
"1574","L Doumas","S Christie"
"1575","L Doumas","D Gentner"
"1576","L Doumas","M Imai"
"1577","L Doumas","E Haryu"
"1578","L Doumas","H Okada"
"1579","L Doumas","J Son"
"1580","L Doumas","J Stigler"
"1581","R Morrison","S Christie"
"1582","R Morrison","D Gentner"
"1583","R Morrison","M Imai"
"1584","R Morrison","E Haryu"
"1585","R Morrison","H Okada"
"1586","R Morrison","J Son"
"1587","R Morrison","J Stigler"
"1588","R Morrison","L Doumas"
"1589","L Richland","S Christie"
"1590","L Richland","D Gentner"
"1591","L Richland","M Imai"
"1592","L Richland","E Haryu"
"1593","L Richland","H Okada"
"1594","L Richland","J Son"
"1595","L Richland","J Stigler"
"1596","L Richland","L Doumas"
"1597","L Richland","R Morrison"
"1598","T Griffiths","C Eliasmith"
"1599","V Hardcastle","C Eliasmith"
"1600","V Hardcastle","T Griffiths"
"1601","B Love","C Eliasmith"
"1602","B Love","T Griffiths"
"1603","B Love","V Hardcastle"
"1604","W Bechtel","C Eliasmith"
"1605","W Bechtel","T Griffiths"
"1606","W Bechtel","V Hardcastle"
"1607","W Bechtel","B Love"
"1608","R Cooper","C Eliasmith"
"1609","R Cooper","T Griffiths"
"1610","R Cooper","V Hardcastle"
"1611","R Cooper","B Love"
"1612","R Cooper","W Bechtel"
"1613","D Peebles","C Eliasmith"
"1614","D Peebles","T Griffiths"
"1615","D Peebles","V Hardcastle"
"1616","D Peebles","B Love"
"1617","D Peebles","W Bechtel"
"1618","D Peebles","R Cooper"
"1619","R Pea","N Miyake"
"1620","R Pekrun","N Miyake"
"1621","R Pekrun","R Pea"
"1622","K Lehn","N Miyake"
"1623","K Lehn","R Pea"
"1624","K Lehn","R Pekrun"
"1625","R Catrambone","N Miyake"
"1626","R Catrambone","R Pea"
"1627","R Catrambone","R Pekrun"
"1628","R Catrambone","K Lehn"
"1629","S Vosniadou","N Miyake"
"1630","S Vosniadou","R Pea"
"1631","S Vosniadou","R Pekrun"
"1632","S Vosniadou","K Lehn"
"1633","S Vosniadou","R Catrambone"
"1634","S Friedman","M Goldwater"
"1635","D Gentner","M Goldwater"
"1636","D Gentner","S Friedman"
"1637","K Forbus","M Goldwater"
"1638","K Forbus","S Friedman"
"1639","K Forbus","D Gentner"
"1640","C Fisher","M Goldwater"
"1641","C Fisher","S Friedman"
"1642","C Fisher","D Gentner"
"1643","C Fisher","K Forbus"
"1644","M Connor","M Goldwater"
"1645","M Connor","S Friedman"
"1646","M Connor","D Gentner"
"1647","M Connor","K Forbus"
"1648","M Connor","C Fisher"
"1649","D Roth","M Goldwater"
"1650","D Roth","S Friedman"
"1651","D Roth","D Gentner"
"1652","D Roth","K Forbus"
"1653","D Roth","C Fisher"
"1654","D Roth","M Connor"
"1655","F Chang","M Goldwater"
"1656","F Chang","S Friedman"
"1657","F Chang","D Gentner"
"1658","F Chang","K Forbus"
"1659","F Chang","C Fisher"
"1660","F Chang","M Connor"
"1661","F Chang","D Roth"
"1662","G Dell","M Goldwater"
"1663","G Dell","S Friedman"
"1664","G Dell","D Gentner"
"1665","G Dell","K Forbus"
"1666","G Dell","C Fisher"
"1667","G Dell","M Connor"
"1668","G Dell","D Roth"
"1669","G Dell","F Chang"
"1670","J O'Doherty","K Doya"
"1671","A Pouget","K Doya"
"1672","A Pouget","J O'Doherty"
"1673","P Bossaerts","K Doya"
"1674","P Bossaerts","J O'Doherty"
"1675","P Bossaerts","A Pouget"
"1676","N Daw","K Doya"
"1677","N Daw","J O'Doherty"
"1678","N Daw","A Pouget"
"1679","N Daw","P Bossaerts"
"1680","Y Niv","K Doya"
"1681","Y Niv","J O'Doherty"
"1682","Y Niv","A Pouget"
"1683","Y Niv","P Bossaerts"
"1684","Y Niv","N Daw"
"1685","N Cohn","C Wilson"
"1686","J Myers","C Wilson"
"1687","J Myers","N Cohn"
"1688","S Goldberg","C Wilson"
"1689","S Goldberg","N Cohn"
"1690","S Goldberg","J Myers"
"1691","A Cohen-Goldberg","C Wilson"
"1692","A Cohen-Goldberg","N Cohn"
"1693","A Cohen-Goldberg","J Myers"
"1694","A Cohen-Goldberg","S Goldberg"
"1695","B Meder","M Osman"
"1696","G Gigerenzer","M Osman"
"1697","G Gigerenzer","B Meder"
"1698","N Charter","M Osman"
"1699","N Charter","B Meder"
"1700","N Charter","G Gigerenzer"
"1701","D Read","M Osman"
"1702","D Read","B Meder"
"1703","D Read","G Gigerenzer"
"1704","D Read","N Charter"
"1705","H Neth","M Osman"
"1706","H Neth","B Meder"
"1707","H Neth","G Gigerenzer"
"1708","H Neth","N Charter"
"1709","H Neth","D Read"
"1710","J Diaz","M Andrews"
"1711","Z Dienes","Z Dienes"
"1714","J Kim","F Ritter"
"1715","P Bruza","J Busemeyer"
"1716","T Takahashi","J Busemeyer"
"1717","T Takahashi","P Bruza"
"1718","J Trueblood","J Busemeyer"
"1719","J Trueblood","P Bruza"
"1720","J Trueblood","T Takahashi"
"1722","R Thompson","S Frank"
"1723","S Ho","S Ho"
"1724","J Hell","L Feldman"
"1725","J Kroll","L Feldman"
"1726","J Kroll","J Hell"
"1727","S Rajaram","L Feldman"
"1728","S Rajaram","J Hell"
"1729","S Rajaram","J Kroll"
"1730","S Ullman","B Tversky"
"1731","D Baldwin","B Tversky"
"1732","D Baldwin","S Ullman"
"1733","F Pollick","B Tversky"
"1734","F Pollick","S Ullman"
"1735","F Pollick","D Baldwin"
"1736","J Tenenbaum","B Tversky"
"1737","J Tenenbaum","S Ullman"
"1738","J Tenenbaum","D Baldwin"
"1739","J Tenenbaum","F Pollick"
