"","from","to"
"868","K Skagerlund","M Kristiansson"
"869","L Kaastra","R Arias-Hernandez"
"870","B Fisher","R Arias-Hernandez"
"871","B Fisher","L Kaastra"
"872","G Walker","D Mirman"
"873","K Graziano","D Mirman"
"874","K Graziano","G Walker"
"876","Y Hagmayer","S Mangold"
"877","A James","S Chance"
"878","R Peet","S Chance"
"879","R Peet","A James"
"880","G Nicholls","S Chance"
"881","G Nicholls","A James"
"882","G Nicholls","R Peet"
"883","A Kingstone","R Teszka"
"884","G Kuhn","R Teszka"
"885","G Kuhn","A Kingstone"
"886","B Malt","E Ameel"
"887","G Storms","E Ameel"
"888","G Storms","B Malt"
"889","U Lyngs","U Lyngs"
"890","D Szucs","L Vuillier"
"891","D Whitebread","L Vuillier"
"892","D Whitebread","D Szucs"
"893","J Snedeker","T O'Donnell"
"894","J Tenenbaum","T O'Donnell"
"895","J Tenenbaum","J Snedeker"
"896","N Goodman","T O'Donnell"
"897","N Goodman","J Snedeker"
"899","J Hsiao","S Lam"
"900","E Campana","E Campana"
"907","C Kemp","C Lucas"
"909","T Griffiths","C Kemp"
"910","N Obrecht","D Chesney"
"911","J Stevens","J Stevens"
"912","K Kurtz","G Silk-Eglit"
"913","E Krahmer","J Vogels"
"914","A Maes","J Vogels"
"915","A Maes","E Krahmer"
"916","T Gureckis","N Blanco"
"917","D Peebles","N Ali"
"918","S Friedman","J Taylor"
"919","M Goldwater","J Taylor"
"920","M Goldwater","S Friedman"
"921","K Forbus","J Taylor"
"922","K Forbus","S Friedman"
"923","K Forbus","M Goldwater"
"924","D Gentner","J Taylor"
"925","D Gentner","S Friedman"
"926","D Gentner","M Goldwater"
"927","D Gentner","K Forbus"
"928","J Freeman","J Brooks"
"929","N Ambady","J Brooks"
"930","N Ambady","J Freeman"
"931","M Giorgio","M Giorgio"
"932","T Barrasin","A Wills"
"933","I McLaren","A Wills"
"934","I McLaren","T Barrasin"
"935","K Scheiter","B Imhof"
"936","J Edelmann","B Imhof"
"937","J Edelmann","K Scheiter"
"938","J Ulardt","B Imhof"
"939","J Ulardt","K Scheiter"
"940","J Ulardt","J Edelmann"
"941","P Gerjets","B Imhof"
"942","P Gerjets","K Scheiter"
"943","P Gerjets","J Edelmann"
"944","P Gerjets","J Ulardt"
"945","K Do","J Choi"
"946","D McNamara","S Crossley"
"947","E Bonawtiz","P Muentener"
"948","A Horowitz","P Muentener"
"949","A Horowitz","E Bonawtiz"
"950","L Schulz","P Muentener"
"951","L Schulz","E Bonawtiz"
"952","L Schulz","A Horowitz"
"953","C Schunn","J Moss"
"954","W Schneider","J Moss"
"955","W Schneider","C Schunn"
"956","D McNamara","J Moss"
"957","D McNamara","C Schunn"
"958","D McNamara","W Schneider"
"959","D Fricker","R Seo"
"960","C Yu","R Seo"
"961","C Yu","D Fricker"
"962","T Kusumi","E Manalo"
"963","M Koyasu","E Manalo"
"964","M Koyasu","T Kusumi"
"965","Y Michita","E Manalo"
"966","Y Michita","T Kusumi"
"967","Y Michita","M Koyasu"
"968","Y Tanaka","E Manalo"
"969","Y Tanaka","T Kusumi"
"970","Y Tanaka","M Koyasu"
"971","Y Tanaka","Y Michita"
"972","S Özçal??kan","L Stites"
"973","F Jeanson","S Somers"
"974","N Salay","N Salay"
"975","A Anderson","H Lee"
"976","S Betts","H Lee"
"977","S Betts","A Anderson"
"978","J Anderson","H Lee"
"979","J Anderson","A Anderson"
"980","J Anderson","S Betts"
"981","M Dye","H Popick"
"982","N Kirkham","H Popick"
"983","N Kirkham","M Dye"
"984","M Ramscar","H Popick"
"986","M Ramscar","N Kirkham"
"987","C Prusky","J Peskin"
"988","J Comay","J Peskin"
"989","J Comay","C Prusky"
"990","S Rubichi","M Marini"
"991","G Sartori","M Marini"
"992","G Sartori","S Rubichi"
"993","R Cooper","R Cooper"
"994","C Barsics","C Barsics"
"995","N Verschueren","A Sevenants"
"997","W Schaeken","N Verschueren"
"998","A Stubblefield","P Goolkasian"
"999","F Soylu","F Soylu"
"1000","R Skinner","R Thompson"
"1001","D Vinson","R Thompson"
"1002","D Vinson","R Skinner"
"1003","G Vigliocco","R Thompson"
"1004","G Vigliocco","R Skinner"
"1005","G Vigliocco","D Vinson"
"1006","J Baker","K Rodzon"
"1007","K Jordan","K Rodzon"
"1008","K Jordan","J Baker"
"1009","K Holtta-Otto","T Kershaw"
"1010","Y Lee","T Kershaw"
"1011","Y Lee","K Holtta-Otto"
"1012","R Ashley","R Ashley"
"1013","T Yamauchi","N Yu"
"1016","K Shiina","K Shiina"
"1017","P O'Seaghdha","A Frazer"
"1018","R Goldstone","P Carvalho"
"1019","S Khemlani","A Sussman"
"1020","D Oppenheimer","A Sussman"
"1021","D Oppenheimer","S Khemlani"
"1022","A Janyan","G Gradinarova"
"1023","T Hayes","A Petrov"
"1024","P Sederberg","A Petrov"
"1025","P Sederberg","T Hayes"
"1026","D Bothell","J Moon"
"1027","J Anderson","J Moon"
"1028","J Anderson","D Bothell"
"1029","M Crocker","J Koehne"
"1030","D Casasanto","K Jasmin"
"1031","T Henetz","M Tice"
"1032","R Wu","T Hannagan"
"1033","S Bredart","V Vanootighem"
"1034","H Dehon","V Vanootighem"
"1035","H Dehon","S Bredart"
"1036","J Garcia-Albea","D Lobina"
"1037","C Kalish","J Thevenow-Harrison"
"1038","N Kim","J Yopchick"
"1039","J Brenninkmeyer","T Bosse"
"1040","R Kalisch","T Bosse"
"1041","R Kalisch","J Brenninkmeyer"
"1042","C Paret","T Bosse"
"1043","C Paret","J Brenninkmeyer"
"1044","C Paret","R Kalisch"
"1045","M Pontier","T Bosse"
"1046","M Pontier","J Brenninkmeyer"
"1047","M Pontier","R Kalisch"
"1048","M Pontier","C Paret"
"1049","J Minda","S Devantier"
"1050","M Goldszmidt","S Devantier"
"1051","M Goldszmidt","J Minda"
"1052","A Skye","S Devantier"
"1053","A Skye","J Minda"
"1054","A Skye","M Goldszmidt"
"1055","N Woods","S Devantier"
"1056","N Woods","J Minda"
"1057","N Woods","M Goldszmidt"
"1058","N Woods","A Skye"
"1059","R Jia","A Mateu-Martin"
"1060","P Bolger","A Mateu-Martin"
"1061","P Bolger","R Jia"
"1063","A Prefors","S Yuan"
"1064","J Tenenbaum","S Yuan"
"1065","J Tenenbaum","A Prefors"
"1066","F Xu","S Yuan"
"1067","F Xu","A Prefors"
"1068","F Xu","J Tenenbaum"
"1069","K Ariyabuddhiphongs","J Jordan"
"1070","E Ranade","J Jordan"
"1071","E Ranade","K Ariyabuddhiphongs"
"1072","A Baker","J Jordan"
"1073","A Baker","K Ariyabuddhiphongs"
"1074","A Baker","E Ranade"
"1075","J Black","S Virk"
"1076","C Hoelscher","S Buechner"
"1077","K Miwa","A Maehigashi"
"1078","H Terai","A Maehigashi"
"1079","H Terai","K Miwa"
"1080","K Kojima","A Maehigashi"
"1081","K Kojima","K Miwa"
"1082","K Kojima","H Terai"
"1083","J Morita","A Maehigashi"
"1084","J Morita","K Miwa"
"1085","J Morita","H Terai"
"1086","J Morita","K Kojima"
"1087","D Guss","J Evans"
"1088","W Boot","J Evans"
"1089","W Boot","D Guss"
"1090","K Do","D Kim"
"1091","H Kim","D Kim"
"1092","H Kim","K Do"
"1093","A Oliva","K Ehinger"
"1094","C Moenne","D Cosmelli"
"1095","H Labbe","D Cosmelli"
"1096","H Labbe","C Moenne"
"1097","K Jerbi","D Cosmelli"
"1098","K Jerbi","C Moenne"
"1099","K Jerbi","H Labbe"
"1100","V Lopez","D Cosmelli"
"1101","V Lopez","C Moenne"
"1102","V Lopez","H Labbe"
"1103","V Lopez","K Jerbi"
"1104","F Aboitiz","D Cosmelli"
"1105","F Aboitiz","C Moenne"
"1106","F Aboitiz","H Labbe"
"1107","F Aboitiz","K Jerbi"
"1108","F Aboitiz","V Lopez"
"1109","T Andersen","S Nielsen"
"1110","P Slezak","P Slezak"
"1111","J Gratch","M Dehghani"
"1112","S Sachdeva","M Dehghani"
"1113","S Sachdeva","J Gratch"
"1114","K Sagae","M Dehghani"
"1115","K Sagae","J Gratch"
"1116","K Sagae","S Sachdeva"
"1117","L Konieczny","P Baumann"
"1118","B Hemforth","P Baumann"
"1120","S Ohlsson","D Choi"
"1121","D Cosmelli","C Cornejo"
"1122","E Hurtado","C Cornejo"
"1123","E Hurtado","D Cosmelli"
"1124","V Lopez","C Cornejo"
"1126","V Lopez","E Hurtado"
"1127","H Wang","Y Sun"
"1128","R Hausmann","N Abdullah"
"1129","C Sifonis","C Sifonis"
"1130","G Storms","S Verheyen"
"1131","T Jaeger","T Qian"
"1132","J Rieskamp","S Wichary"
"1133","T Nokes","D Belenky"
"1134","M Bernacki","D Belenky"
"1135","M Bernacki","T Nokes"
"1136","S Vosniadou","B Matlen"
"1137","B Jee","B Matlen"
"1138","B Jee","S Vosniadou"
"1139","M Ptouchkina","B Matlen"
"1140","M Ptouchkina","S Vosniadou"
"1141","M Ptouchkina","B Jee"
"1142","J Chen","S Huang"
"1143","C Yu","G Kachergis"
"1145","R Shiffrin","C Yu"
"1146","W Fu","J Chin"
"1147","E Stine-Morrow","J Chin"
"1148","E Stine-Morrow","W Fu"
"1149","L Bettencourt","T Achler"
"1150","G Kenyon","T Achler"
"1151","G Kenyon","L Bettencourt"
"1152","S Goldwater","F McInnes"
"1153","S Pado","A Zarcone"
"1154","J Jacobs","R Patel"
"1155","R Gelman","R Patel"
"1157","T Shultz","A Kaznatcheev"
"1158","A Lim","C Gonzalez"
"1159","S Sinnett","C Gonzalez"
"1160","S Sinnett","A Lim"
"1161","N Gaylord","N Gaylord"
"1162","A Goldberg","A Goldberg"
"1163","J Pearl","J Pearl"
"1164","C Eliasmith","T Stewart"
"1165","K Coventry","J Nilsson"
"1166","N Ferrier","J Nilsson"
"1167","N Ferrier","K Coventry"
"1168","R Speer","C Havasi"
"1169","D Saura","D Saura"
"1170","R Dale","J Roche"
"1171","A Roche","J Roche"
"1172","A Roche","R Dale"
"1173","G Lupyan","D Casasanto"
"1174","J Corter","J Voiklis"
"1175","J Mayor","J Klinger"
"1182","D Sobel","D Buchanan"
"1183","A Meyer","L Vuong"
"1184","M Christiansen","L Vuong"
"1185","M Christiansen","A Meyer"
"1186","R Dale","D Richardson"
"1187","J Rogers","D Richardson"
"1188","J Rogers","R Dale"
"1189","J Ireland","D Richardson"
"1190","J Ireland","R Dale"
"1191","J Ireland","J Rogers"
"1192","W Fu","W Dong"
"1193","V Raskin","J Taylor"
"1194","C Hempelmann","J Taylor"
"1195","C Hempelmann","V Raskin"
"1196","T Chang","M Coen"
"1197","B Hermann","M Coen"
"1198","B Hermann","T Chang"
"1199","A Rue","M Coen"
"1200","A Rue","T Chang"
"1201","A Rue","B Hermann"
"1202","M Sager","M Coen"
"1203","M Sager","T Chang"
"1204","M Sager","B Hermann"
"1205","M Sager","A Rue"
"1206","Y Cho","K Do"
"1207","H Cheng","R Cherng"
"1208","J Chen","R Cherng"
"1209","J Chen","H Cheng"
"1210","M Shen","R Cherng"
"1211","M Shen","H Cheng"
"1212","M Shen","J Chen"
"1213","C Murphy","C Caldwell-Harris"
"1214","T Velazquez","C Caldwell-Harris"
"1215","T Velazquez","C Murphy"
"1216","P McNamara","C Caldwell-Harris"
"1217","P McNamara","C Murphy"
"1218","P McNamara","T Velazquez"
"1219","N Khetarpal","A Carstensen"
"1220","A Majid","A Carstensen"
"1221","A Majid","N Khetarpal"
"1222","T Regier","A Carstensen"
"1223","T Regier","N Khetarpal"
"1224","T Regier","A Majid"
"1225","K Li","K Li"
"1226","J Holsanova","R Johansson"
"1227","K Homqvist","R Johansson"
"1228","K Homqvist","J Holsanova"
"1230","J Pyers","E Schmidt"
"1231","S Sloman","M Hattori"
"1232","R Orita","M Hattori"
"1233","R Orita","S Sloman"
"1234","D Chesney","P Matthews"
"1235","S Blisard","M Skubic"
"1236","R Luke","M Skubic"
"1237","R Luke","S Blisard"
"1238","E Stone","M Skubic"
"1239","E Stone","S Blisard"
"1240","E Stone","R Luke"
"1241","D Anderson","M Skubic"
"1242","D Anderson","S Blisard"
"1243","D Anderson","R Luke"
"1244","D Anderson","E Stone"
"1245","J Keller","M Skubic"
"1246","J Keller","S Blisard"
"1247","J Keller","R Luke"
"1248","J Keller","E Stone"
"1249","J Keller","D Anderson"
"1250","M Asgari-Targhi","M Asgari-Targhi"
"1251","R West","M Rutledge-Taylor"
"1252","E Trewhitt","E Briscoe"
"1253","C Hutto","E Briscoe"
"1254","C Hutto","E Trewhitt"
"1255","K Furth","C Hilliard"
"1256","T Jaeger","C Hilliard"
"1257","T Jaeger","K Furth"
"1258","A Kyburg","A Kyburg"
"1259","E Risko","J Chisholm"
"1260","A Kingstone","J Chisholm"
"1261","A Kingstone","E Risko"
"1262","J Maja","J Maja"
"1263","J Jensen","J Jensen"
"1264","Z Estes","P Thompson"
"1265","M Colombetti","A Carassa"
"1266","R Capa","G Bustin"
"1267","A Cleermans","G Bustin"
"1268","A Cleermans","R Capa"
"1269","M Hansenne","G Bustin"
"1270","M Hansenne","R Capa"
"1271","M Hansenne","A Cleermans"
"1272","H Kloos","R Castillo"
"1273","S Vanderburgh","R Castillo"
"1274","S Vanderburgh","H Kloos"
"1275","J Holden","R Castillo"
"1276","J Holden","H Kloos"
"1277","J Holden","S Vanderburgh"
"1278","B Veksler","B Veksler"
"1279","A Saab","L Gabora"
"1280","S Wolfer","C Wolk"
"1281","P Baumann","C Wolk"
"1282","P Baumann","S Wolfer"
"1283","B Hemforth","C Wolk"
"1284","B Hemforth","S Wolfer"
"1286","L Konieczny","C Wolk"
"1287","L Konieczny","S Wolfer"
"1290","I Vankov","G Petkov"
"1291","B Kokinov","G Petkov"
"1292","B Kokinov","I Vankov"
"1293","W Ahn","M Pacer"
"1294","M Cohen","M Cohen"
"1295","A Kersten","S Chin"
"1296","J Thomas","S Chin"
"1297","J Thomas","A Kersten"
"1298","K Butcher","L Ferrera"
"1300","S Makosz","J Lee"
"1301","S Makosz","D Kotsopoulos"
"1302","A Tumber","J Lee"
"1303","A Tumber","D Kotsopoulos"
"1304","A Tumber","S Makosz"
"1305","M Tamariz","M Tamariz"
"1306","B Pedersen","B Pedersen"
"1307","R Koolen","M Hoetjes"
"1308","M Goudbeek","M Hoetjes"
"1310","E Krahmer","M Hoetjes"
"1313","M Swerts","M Hoetjes"
"1314","M Swerts","R Koolen"
"1315","M Swerts","M Goudbeek"
"1316","M Swerts","E Krahmer"
"1317","C Bradley","R Ping"
"1318","E Gunderson","R Ping"
"1319","E Gunderson","C Bradley"
"1320","G Ramirez","R Ping"
"1321","G Ramirez","C Bradley"
"1322","G Ramirez","E Gunderson"
"1323","S Beilock","R Ping"
"1324","S Beilock","C Bradley"
"1325","S Beilock","E Gunderson"
"1326","S Beilock","G Ramirez"
"1327","S Levine","R Ping"
"1328","S Levine","C Bradley"
"1329","S Levine","E Gunderson"
"1330","S Levine","G Ramirez"
"1331","S Levine","S Beilock"
"1332","C Lawson","C Bower"
"1333","E Risko","N Anderson"
"1334","A Kingstone","N Anderson"
"1336","H Chen","H Chen"
"1337","E Ameel","S Verheyen"
"1338","G Stroms","S Verheyen"
"1339","G Stroms","E Ameel"
"1340","D Noelle","W Clair"
"1341","J Vaid","R Rhodes"
"1342","E Montes","R Rhodes"
"1343","E Montes","J Vaid"
"1344","R Levy","K Bicknell"
"1351","M Hegarty","P Khooshabeh"
"1352","T Shipley","P Khooshabeh"
"1353","T Shipley","M Hegarty"
"1354","K Canini","D Buchsbaum"
"1355","T Griffiths","D Buchsbaum"
"1356","T Griffiths","K Canini"
"1367","F Ritter","J Morita"
"1368","F Ritter","K Miwa"
"1369","F Ritter","A Maehigashi"
"1370","F Ritter","H Terai"
"1371","F Ritter","K Kojima"
"1372","F Prado","F Prado"
"1373","N Pearlmutter","A DiBattista"
"1374","D Halpern","D Miller"
"1375","E Zinchenko","R Ping"
"1376","S Larson","R Ping"
"1377","S Larson","E Zinchenko"
"1378","M Decatur","R Ping"
"1379","M Decatur","E Zinchenko"
"1380","M Decatur","S Larson"
"1381","S Goldin-Meadow","R Ping"
"1382","S Goldin-Meadow","E Zinchenko"
"1383","S Goldin-Meadow","S Larson"
"1384","S Goldin-Meadow","M Decatur"
"1385","J Ford","J Ford"
"1386","E Chrysikou","C Ramey"
"1387","J Reilly","C Ramey"
"1388","J Reilly","E Chrysikou"
"1389","T Smolen","A Chuderski"
"1390","H Hayashi","H Hayashi"
"1391","C Robinson","C Best"
"1392","V Sloutsky","C Best"
"1393","V Sloutsky","C Robinson"
"1394","F Anggoro","F Anggoro"
"1395","A Gopnik","E Seiver"
"1396","S Lourenco","K Holmes"
"1397","A Prefors","A Prefors"
"1398","A Ejova","T Gerstenberg"
"1400","D Lagnado","A Ejova"
"1401","C Peter","C Peter"
"1402","C Kalish","C Kalish"
"1404","U Gupta","R Zheng"
"1405","U Gupta","K Butcher"
"1406","P Callister","R Zheng"
"1407","P Callister","K Butcher"
"1408","P Callister","U Gupta"
"1409","P Morgan","J Patrick"
"1410","V Smy","J Patrick"
"1411","V Smy","P Morgan"
"1412","Y Sakamoto","J Bao"
"1413","T Lombrozo","M Pacer"
"1414","R Duimering","W Bahamdan"
"1415","K Cheung","J Hsiao"
"1416","S Taya","A Smyth"
"1417","C Hope","A Smyth"
"1418","C Hope","S Taya"
"1419","M Osman","A Smyth"
"1420","M Osman","S Taya"
"1421","M Osman","C Hope"
"1422","N Taatgen","J Borst"
"1423","H Rijn","J Borst"
"1424","H Rijn","N Taatgen"
"1425","S Gershater","A Banks"
"1426","K Coventry","H Schultheis"
"1427","R Janda","V Kapatsinski"
"1428","R Gelman","A Crug"
"1429","J Martin","V Dutt"
"1430","C Gonzalez","V Dutt"
"1431","C Gonzalez","J Martin"
"1432","H Lee","S Bertel"
"1433","W Fu","S Bertel"
"1434","W Fu","H Lee"
"1435","K Livingston","J Andrews"
"1436","A Goldberg","J Andrews"
"1437","A Goldberg","K Livingston"
"1438","E Cesanek","J Andrews"
"1439","E Cesanek","K Livingston"
"1440","E Cesanek","A Goldberg"
"1441","J Herts","J Andrews"
"1442","J Herts","K Livingston"
"1443","J Herts","A Goldberg"
"1444","J Herts","E Cesanek"
"1445","H Hock","D Odic"
"1446","J Halberda","D Odic"
"1447","J Halberda","H Hock"
"1448","T Yamauchi","A Hahn"
"1449","N Yu","A Hahn"
"1451","A Gilman","A Gilman"
"1452","A Anderson","D Vinson"
"1453","W Ratoff","D Vinson"
"1454","W Ratoff","A Anderson"
"1455","B Bahrami","D Vinson"
"1456","B Bahrami","A Anderson"
"1457","B Bahrami","W Ratoff"
"1459","G Vigliocco","A Anderson"
"1460","G Vigliocco","W Ratoff"
"1461","G Vigliocco","B Bahrami"
"1462","A Papafragou","A Bunger"
"1464","J Trueswell","A Papafragou"
"1468","T Bonebright","M Roberts"
"1469","D Wischmeier","M Roberts"
"1470","D Wischmeier","T Bonebright"
"1471","M Fischer","B Strickland"
"1472","E Peyroux","B Strickland"
"1473","E Peyroux","M Fischer"
"1474","F Keil","B Strickland"
"1475","F Keil","M Fischer"
"1476","F Keil","E Peyroux"
"1477","D Connor","D Connor"
"1478","Y Sakamoto","Y Tanaka"
"1480","T Kusumi","Y Sakamoto"
"1481","M Spivey","E Chiu"
"1482","B Bell","J Federman"
"1483","T Sonntag","M Ragni"
"1484","F Jeanson","F Jeanson"
"1485","B Pardo","D Little"
"1486","B Wright","D Little"
"1487","B Wright","B Pardo"
"1488","A Havard","C Yun"
"1489","D Farran","C Yun"
"1490","D Farran","A Havard"
"1491","M Lipsey","C Yun"
"1492","M Lipsey","A Havard"
"1493","M Lipsey","D Farran"
"1494","C Bilbrey","C Yun"
"1495","C Bilbrey","A Havard"
"1496","C Bilbrey","D Farran"
"1497","C Bilbrey","M Lipsey"
"1498","K Hofer","C Yun"
"1499","K Hofer","A Havard"
"1500","K Hofer","D Farran"
"1501","K Hofer","M Lipsey"
"1502","K Hofer","C Bilbrey"
"1503","W Goldstein","A Tiwathia"
"1504","K Miwa","M Matsumuro"
"1505","T Belpaeme","A Morse"
"1506","A Cangelosi","A Morse"
"1507","A Cangelosi","T Belpaeme"
"1508","C Floccia","A Morse"
"1509","C Floccia","T Belpaeme"
"1510","C Floccia","A Cangelosi"
"1511","R Wel","C Vesper"
"1512","G Knoblich","C Vesper"
"1513","G Knoblich","R Wel"
"1514","N Sebanz","C Vesper"
"1515","N Sebanz","R Wel"
"1516","N Sebanz","G Knoblich"
"1518","J Klein","M Ramscar"
"1519","J Klein","M Dye"
"1520","L Ruiz","M Ramscar"
"1521","L Ruiz","M Dye"
"1522","L Ruiz","J Klein"
"1523","N Aguirre","M Ramscar"
"1524","N Aguirre","M Dye"
"1525","N Aguirre","J Klein"
"1526","N Aguirre","L Ruiz"
"1527","L Sadaat","M Ramscar"
"1528","L Sadaat","M Dye"
"1529","L Sadaat","J Klein"
"1530","L Sadaat","L Ruiz"
"1531","L Sadaat","N Aguirre"
"1532","C Thorton","C Thorton"
"1533","T Smith","T Boyer"
"1534","C Yu","T Boyer"
"1535","C Yu","T Smith"
"1536","B Bertenthal","T Boyer"
"1537","B Bertenthal","T Smith"
"1538","B Bertenthal","C Yu"
"1539","K Atit","I Resnick"
"1540","T Goksun","I Resnick"
"1541","T Goksun","K Atit"
"1542","T Shipley","I Resnick"
"1543","T Shipley","K Atit"
"1544","T Shipley","T Goksun"
"1545","C Best","H Yim"
"1548","J Sierschynski","J Sierschynski"
"1549","P Verhaeghen","S Sengupta"
"1550","P Hearons","S Sengupta"
"1551","P Hearons","P Verhaeghen"
"1552","W Fu","Q Liao"
"1553","S Gantz","H Wang"
"1554","M Schiltenwolf","H Wang"
"1555","M Schiltenwolf","S Gantz"
"1556","L Walker","C Walker"
"1557","P Ganea","C Walker"
"1558","P Ganea","L Walker"
"1559","D Lee","T Rutherford"
"1560","M Martinez","T Rutherford"
"1561","M Martinez","D Lee"
"1562","C Shelley","C Shelley"
"1563","S Johnson","H Vlach"
"1565","E Spaepen","L Applebaum"
"1566","D Gentner","L Applebaum"
"1567","D Gentner","E Spaepen"
"1568","S Levine","L Applebaum"
"1569","S Levine","E Spaepen"
"1570","S Levine","D Gentner"
"1571","S Goldin-Meadow","L Applebaum"
"1572","S Goldin-Meadow","E Spaepen"
"1573","S Goldin-Meadow","D Gentner"
"1574","S Goldin-Meadow","S Levine"
"1575","K Abe","K Abe"
"1579","H Cheng","C Caldwell-Harris"
"1580","T Li","C Caldwell-Harris"
"1581","T Li","H Cheng"
"1582","A Morris","C Caldwell-Harris"
"1583","A Morris","H Cheng"
"1584","A Morris","T Li"
"1585","S Gelman","M Meyer"
"1586","S Stilwell","M Meyer"
"1587","S Stilwell","S Gelman"
"1588","E Newport","S Davis"
"1589","R Aslin","S Davis"
"1590","R Aslin","E Newport"
"1591","S Pitt-Stoller","S Prasada"
"1592","J Tomlinson","M Marneffe"
"1593","M Tice","M Marneffe"
"1594","M Tice","J Tomlinson"
"1595","M Sumner","M Marneffe"
"1596","M Sumner","J Tomlinson"
"1597","M Sumner","M Tice"
"1598","W Neys","J Bonnefon"
"1599","A Feeney","J Bonnefon"
"1600","A Feeney","W Neys"
"1601","D Billman","J Lee"
"1602","S Li","F Li"
"1603","B Mis","L Pearl"
"1604","M Crocker","G Paris"
"1605","M Mayberry","G Paris"
"1606","M Mayberry","M Crocker"
"1607","A Shapiro","L Gordon"
"1608","H Richardson","M Bedny"
"1610","R Saxe","H Richardson"
"1612","J Madruga","W Schaeken"
"1613","J Madruga","A Sevenants"
"1614","M Trench","N Oberholzer"
"1615","R Minervino","N Oberholzer"
"1616","R Minervino","M Trench"
"1617","K Durkin","K McEldoon"
"1618","B Rittle-Johnson","K McEldoon"
"1619","B Rittle-Johnson","K Durkin"
"1620","S Asakawa","S Asakawa"
"1621","S Johnson","S Hutchinson"
"1622","M Louwerse","S Hutchinson"
"1623","M Louwerse","S Johnson"
"1624","J Miller","L Carlson"
"1625","S Kim","A Young"
"1626","C Kalish","A Young"
"1627","C Kalish","S Kim"
"1628","M Paczynski","N Cohn"
"1629","P Holcomb","N Cohn"
"1630","P Holcomb","M Paczynski"
"1631","R Jackendoff","N Cohn"
"1632","R Jackendoff","M Paczynski"
"1633","R Jackendoff","P Holcomb"
"1634","G Kuperberg","N Cohn"
"1635","G Kuperberg","M Paczynski"
"1636","G Kuperberg","P Holcomb"
"1637","G Kuperberg","R Jackendoff"
"1638","E Walker","T Marghetis"
"1639","B Bergen","T Marghetis"
"1640","B Bergen","E Walker"
"1641","R Núñez","T Marghetis"
"1642","R Núñez","E Walker"
"1643","R Núñez","B Bergen"
"1645","R McLaren","C Civile"
"1647","I McLaren","R McLaren"
"1648","S Dennis","A Chapman"
"1649","J Logan","J Fitzpatrick"
"1650","L Doumas","K Livins"
"1651","S Yore","N Atalay"
"1652","P Sowden","A Clifford"
"1653","I Davies","A Clifford"
"1654","I Davies","P Sowden"
"1655","T Gureckis","D Markant"
"1656","Y Ouchi","K Ohtsu"
"1658","M O'Donnell","N Ellis"
"1659","L Barsalou","A Santos"
"1660","A Guerin-Dugue","B Lemaire"
"1661","T Baccino","B Lemaire"
"1662","T Baccino","A Guerin-Dugue"
"1663","M Chanceaux","B Lemaire"
"1664","M Chanceaux","A Guerin-Dugue"
"1665","M Chanceaux","T Baccino"
"1666","L Pasqualotti","B Lemaire"
"1667","L Pasqualotti","A Guerin-Dugue"
"1668","L Pasqualotti","T Baccino"
"1669","L Pasqualotti","M Chanceaux"
"1670","P Langley","W Iba"
"1671","N Davidenko","A November"
"1672","M Ramscar","A November"
"1673","M Ramscar","N Davidenko"
"1674","B Kos","B Link"
"1675","T Wager","B Link"
"1676","T Wager","B Kos"
"1677","M Mozer","B Link"
"1678","M Mozer","B Kos"
"1679","M Mozer","T Wager"
"1680","T Brunye","S Gagnon"
"1681","H Taylor","S Gagnon"
"1682","H Taylor","T Brunye"
"1683","F Gosselin","N Dupuis-Roy"
"1684","D Dotov","L Nie"
"1685","A Chemero","L Nie"
"1686","A Chemero","D Dotov"
"1687","E Pavone","F Rigoli"
"1688","G Pezzulo","F Rigoli"
"1689","G Pezzulo","E Pavone"
"1690","J Matias","J Matias"
"1692","M Sauter","L Yuan"
"1693","D Uttal","L Yuan"
"1694","D Uttal","M Sauter"
"1695","K Sweeney","A Borovsky"
"1696","A Fernald","A Borovsky"
"1697","A Fernald","K Sweeney"
"1698","J Elman","A Borovsky"
"1699","J Elman","K Sweeney"
"1700","J Elman","A Fernald"
"1701","A Upal","M Harmon-Vukic"
"1702","K Sheehan","M Harmon-Vukic"
"1703","K Sheehan","A Upal"
"1704","R Dale","R Jupson"
"1705","M Cruciani","M Cruciani"
"1706","D Rapp","J Sparks"
"1707","M Zeigenfuze","T Rubin"
"1708","M Steyvers","T Rubin"
"1709","M Steyvers","M Zeigenfuze"
"1710","K Nakamura","K Nakamura"
"1711","J Borst","T Buwalda"
"1712","N Taatgen","T Buwalda"
"1714","H Rijn","T Buwalda"
"1717","K Scheiter","K DeLeeuw"
"1718","F Hesse","K DeLeeuw"
"1719","F Hesse","K Scheiter"
"1720","R Mata","T Hills"
"1721","A Wilke","T Hills"
"1722","A Wilke","R Mata"
"1723","G Samanez-Larkin","T Hills"
"1724","G Samanez-Larkin","R Mata"
"1725","G Samanez-Larkin","A Wilke"
"1726","A Chatterjee","A Chatterjee"
"1727","S Lourenco","J Bonny"
"1728","K Ueda","H Fukuda"
"1729","L Nygaard","C Tzeng"
"1730","L Namy","C Tzeng"
"1731","L Namy","L Nygaard"
"1732","C Coo","S Chaigneau"
"1733","V Soto","S Chaigneau"
"1734","V Soto","C Coo"
"1735","C Kemp","A Jern"
"1736","P Knowferle","M Burigo"
"1737","S Jhean-Larose","N Leveau"
"1738","G Denhiere","N Leveau"
