"","from","to"
"1715","B Malt","Y Xu"
"1716","B Malt","T Regier"
"1718","N Newcombe","Y Xu"
"1719","N Newcombe","T Regier"
"1720","H Seo","T Yamauchi"
"1721","Y Choe","T Yamauchi"
"1722","Y Choe","H Seo"
"1724","C Bowman","H Seo"
"1725","C Bowman","Y Choe"
"1727","K Xiao","H Seo"
"1728","K Xiao","Y Choe"
"1730","T Lee","L Yang"
"1739","T Kulkarni","I Yildirim"
"1740","W Freiwald","I Yildirim"
"1741","W Freiwald","T Kulkarni"
"1743","J Tenenbaum","T Kulkarni"
"1744","J Tenenbaum","W Freiwald"
"1745","Y Wu","E Yoon"
"1746","M Frank","E Yoon"
"1747","M Frank","Y Wu"
"1748","L Smith","C Yu"
"1749","T Kushnir","Y Yu"
"1750","K Wagner","D Yurovsky"
"1751","D Barner","D Yurovsky"
"1754","M Frank","K Wagner"
"1755","M Frank","D Barner"
"1756","N Zautra","N Zautra"
"1757","J Anderson","Q Zhang"
"1758","R Kass","Q Zhang"
"1759","R Kass","J Anderson"
"1760","D Yurovsky","Y Zhang"
"1761","C Yu","Y Zhang"
"1762","C Yu","D Yurovsky"
"1763","H Zhou","Y Zhang"
"1764","M Luan","Y Zhang"
"1765","M Luan","H Zhou"
"1766","H Li","Y Zhang"
"1767","H Li","H Zhou"
"1768","H Li","M Luan"
"1769","M Song","S Zhang"
"1770","A Yu","S Zhang"
"1771","A Yu","M Song"
"1772","C Cusimano","X Zhao"
"1773","B Malle","X Zhao"
"1774","B Malle","C Cusimano"
"1775","T Price","G Zhou"
"1776","C Lynch","G Zhou"
"1777","C Lynch","T Price"
"1778","T Barnes","G Zhou"
"1779","T Barnes","T Price"
"1780","T Barnes","C Lynch"
"1781","M Chi","G Zhou"
"1782","M Chi","T Price"
"1783","M Chi","C Lynch"
"1784","M Chi","T Barnes"
"1785","C John","H Zhou"
"1786","A Anderson","B Zinszer"
"1787","O Kang","B Zinszer"
"1788","O Kang","A Anderson"
"1789","T Wheatley","B Zinszer"
"1790","T Wheatley","A Anderson"
"1791","T Wheatley","O Kang"
"1792","R Raizada","B Zinszer"
"1793","R Raizada","A Anderson"
"1794","R Raizada","O Kang"
"1795","R Raizada","T Wheatley"
"1796","L Gabora","L Gabora"
"1797","L Magnani","L Magnani"
"1798","I Rooij","I Rooij"
"1799","A Warlaumont","D Abney"
"1800","D Oller","D Abney"
"1801","D Oller","A Warlaumont"
"1802","S Wallot","D Abney"
"1803","S Wallot","A Warlaumont"
"1804","S Wallot","D Oller"
"1805","C Kello","D Abney"
"1807","C Kello","D Oller"
"1808","C Kello","S Wallot"
"1809","C Galeucia","D Adams"
"1810","J Kolesari","D Adams"
"1811","J Kolesari","C Galeucia"
"1812","L Carlson","D Adams"
"1813","L Carlson","C Galeucia"
"1814","L Carlson","J Kolesari"
"1815","K Coventry","D Adams"
"1816","K Coventry","C Galeucia"
"1817","K Coventry","J Kolesari"
"1818","K Coventry","L Carlson"
"1819","A Sanchez-Carmona","J Albert"
"1820","G Santaniello","J Albert"
"1821","G Santaniello","A Sanchez-Carmona"
"1822","S Lopez-Martin","J Albert"
"1823","S Lopez-Martin","A Sanchez-Carmona"
"1824","S Lopez-Martin","G Santaniello"
"1825","J Hinojosa","J Albert"
"1826","J Hinojosa","A Sanchez-Carmona"
"1827","J Hinojosa","G Santaniello"
"1828","J Hinojosa","S Lopez-Martin"
"1829","P Verschure","X Arsiwalla"
"1830","R Ashley","R Ashley"
"1831","C Sandhofer","N Atagi"
"1832","Y Xu","G Bacon"
"1833","T Regier","G Bacon"
"1835","T Ormerod","A Banks"
"1836","P Rusconi","A Banks"
"1837","P Rusconi","T Ormerod"
"1838","J MacGregor","A Banks"
"1839","J MacGregor","T Ormerod"
"1840","J MacGregor","P Rusconi"
"1841","M Hegarty","T Barrett"
"1842","G McKenzie","T Barrett"
"1843","G McKenzie","M Hegarty"
"1844","M Goodchild","T Barrett"
"1845","M Goodchild","M Hegarty"
"1846","M Goodchild","G McKenzie"
"1847","G Gauthier","L Beaudoin"
"1848","P Winne","L Beaudoin"
"1849","P Winne","G Gauthier"
"1850","M Butz","A Belardinelli"
"1851","T Matlock","T Bergmann"
"1852","W Maddox","N Blanco"
"1853","T Wareham","M Blokpoel"
"1854","J Ruiter","M Blokpoel"
"1855","J Ruiter","T Wareham"
"1856","P Haselager","M Blokpoel"
"1857","P Haselager","T Wareham"
"1858","P Haselager","J Ruiter"
"1859","I Toni","M Blokpoel"
"1860","I Toni","T Wareham"
"1861","I Toni","J Ruiter"
"1862","I Toni","P Haselager"
"1863","I Rooij","M Blokpoel"
"1864","I Rooij","T Wareham"
"1865","I Rooij","J Ruiter"
"1866","I Rooij","P Haselager"
"1867","I Rooij","I Toni"
"1868","M Hegarty","A Boone"
"1870","T Wills","J Booth"
"1871","T Wills","J Cromley"
"1872","W Stepnowski","J Booth"
"1873","W Stepnowski","J Cromley"
"1874","W Stepnowski","T Wills"
"1875","T Shipley","J Booth"
"1876","T Shipley","J Cromley"
"1877","T Shipley","T Wills"
"1878","T Shipley","W Stepnowski"
"1879","W Zahner","J Booth"
"1880","W Zahner","J Cromley"
"1881","W Zahner","T Wills"
"1882","W Zahner","W Stepnowski"
"1883","W Zahner","T Shipley"
"1884","J Rossi","J Booth"
"1885","J Rossi","J Cromley"
"1886","J Rossi","T Wills"
"1887","J Rossi","W Stepnowski"
"1888","J Rossi","T Shipley"
"1889","J Rossi","W Zahner"
"1890","K Holmes","J Brodsky"
"1891","P Kellman","C Bufford"
"1892","H Burte","H Burte"
"1893","R Pool","L Butler"
"1894","R Geirhos","M Butz"
"1895","J Kneissler","M Butz"
"1896","J Kneissler","R Geirhos"
"1897","D Worthy","K Byrne"
"1904","Y Xu","A Carstensen"
"1905","C Kemp","A Carstensen"
"1909","T Regier","C Kemp"
"1910","E Bonawitz","A Castro"
"1911","F Reali","L Chaparro-Moreno"
"1912","C Maldonado-Carreno","L Chaparro-Moreno"
"1913","C Maldonado-Carreno","F Reali"
"1914","W Lee","J Chen"
"1915","C Wang","S Chen"
"1916","J Hu","S Chen"
"1917","J Hu","C Wang"
"1918","C Jennings","Y Chernykhovskaya"
"1919","M Tabatabaeian","Y Chernykhovskaya"
"1920","M Tabatabaeian","C Jennings"
"1921","E Anderson","J Chin"
"1922","C Chin","J Chin"
"1923","C Chin","E Anderson"
"1924","W Fu","J Chin"
"1925","W Fu","E Anderson"
"1926","W Fu","C Chin"
"1927","C Yu","C Chu"
"1928","Y Chuang","C Chu"
"1929","Y Chuang","C Yu"
"1930","Y Tsai","C Chu"
"1931","Y Tsai","C Yu"
"1932","Y Tsai","Y Chuang"
"1933","J Hu","C Chu"
"1934","J Hu","C Yu"
"1935","J Hu","Y Chuang"
"1936","J Hu","Y Tsai"
"1937","M Maher","T Clausner"
"1938","B Gonzales","T Clausner"
"1939","B Gonzales","M Maher"
"1940","T Bergmann","C Coe"
"1941","T Matlock","C Coe"
"1945","D Lagnado","S Desai"
"1946","N Davidenko","J Day"
"1947","B Rogoff","A Dayton"
"1948","B Rottman","C Derringer"
"1949","L Beaudoin","N Digdon"
"1950","S Dolscheid","S Dolscheid"
"1951","A Kristoff","K Duchi"
"1952","S Fissel","K Duchi"
"1953","S Fissel","A Kristoff"
"1954","J Roche","K Duchi"
"1955","J Roche","A Kristoff"
"1956","J Roche","S Fissel"
"1957","E Risko","T Dunn"
"1958","Z Li","F Durgin"
"1959","B Klein","F Durgin"
"1960","B Klein","Z Li"
"1961","R Shiffrin","M Dye"
"1962","A Zonoz","H Moradi"
"1964","F Vallee-Tourangeau","J Faure-Bloom"
"1966","K Cho","L Feldman"
"1967","C Aragon","L Feldman"
"1968","C Aragon","K Cho"
"1969","J Kroll","L Feldman"
"1970","J Kroll","K Cho"
"1971","J Kroll","C Aragon"
"1972","M Buckmann","M Fific"
"1973","P Ganea","A Fitch"
"1974","P Harris","A Fitch"
"1975","P Harris","P Ganea"
"1976","Z Kaldy","A Fitch"
"1977","Z Kaldy","P Ganea"
"1978","Z Kaldy","P Harris"
"1979","J Ford","J Ford"
"1980","D Barkoczi","M Galesic"
"1981","K Katsikopoulos","M Galesic"
"1982","K Katsikopoulos","D Barkoczi"
"1983","J Stigler","E Geller"
"1984","J Stefanucci","D Gill"
"1985","S Creem-Regehr","D Gill"
"1986","S Creem-Regehr","J Stefanucci"
"1987","E Barhorst","D Gill"
"1988","E Barhorst","J Stefanucci"
"1989","E Barhorst","S Creem-Regehr"
"1990","B French","Y Glady"
"1991","J Thibaut","Y Glady"
"1992","J Thibaut","B French"
"1993","M Ellefson","K Goedert"
"1994","V Kerns","K Goedert"
"1995","V Kerns","M Ellefson"
"1996","T Seymour","S Goodman"
"1997","B Anderson","S Goodman"
"1998","B Anderson","T Seymour"
"1999","M Spivey","C Gordon"
"2000","K Reimer","M Graves"
"2001","A Beckum","M Graves"
"2002","A Beckum","K Reimer"
"2003","S Smith","M Graves"
"2004","S Smith","K Reimer"
"2005","S Smith","A Beckum"
"2006","R Nair","M Graves"
"2007","R Nair","K Reimer"
"2008","R Nair","A Beckum"
"2009","R Nair","S Smith"
"2010","M Spezio","M Graves"
"2011","M Spezio","K Reimer"
"2012","M Spezio","A Beckum"
"2013","M Spezio","S Smith"
"2014","M Spezio","R Nair"
"2015","W Brown","M Graves"
"2016","W Brown","K Reimer"
"2017","W Brown","A Beckum"
"2018","W Brown","S Smith"
"2019","W Brown","R Nair"
"2020","W Brown","M Spezio"
"2021","S Quartz","M Graves"
"2022","S Quartz","K Reimer"
"2023","S Quartz","A Beckum"
"2024","S Quartz","S Smith"
"2025","S Quartz","R Nair"
"2026","S Quartz","M Spezio"
"2027","S Quartz","W Brown"
"2028","E Bonawitz","S Gualtieri"
"2029","S Denison","S Gualtieri"
"2030","S Denison","E Bonawitz"
"2031","R Hasegawa","E Etsuko"
"2032","W Kayano","E Etsuko"
"2033","W Kayano","R Hasegawa"
"2034","H Osawa","E Etsuko"
"2035","H Osawa","R Hasegawa"
"2036","H Osawa","W Kayano"
"2037","K Han","S Her"
"2038","M Hegarty","N Heydari"
"2039","M Tarampi","N Heydari"
"2040","M Tarampi","M Hegarty"
"2041","M Casillas","E Hilbrink"
"2042","I Lammertink","E Hilbrink"
"2043","I Lammertink","M Casillas"
"2044","S Levinson","E Hilbrink"
"2046","S Levinson","I Lammertink"
"2047","S Kiyokawa","M Horie"
"2048","A Cimpian","Z Horne"
"2049","Y Tsai","Y Hsiao"
"2050","H Chen","Y Hsiao"
"2051","H Chen","Y Tsai"
"2052","J Hu","Y Hsiao"
"2054","J Hu","H Chen"
"2058","Y Lin","J Hu"
"2059","Y Lin","Y Tsai"
"2060","Y Lin","Y Hsiao"
"2061","L Shen","J Hu"
"2062","L Shen","Y Tsai"
"2063","L Shen","Y Hsiao"
"2064","L Shen","Y Lin"
"2065","L Tsao","J Hu"
"2066","L Tsao","Y Tsai"
"2067","L Tsao","Y Hsiao"
"2068","L Tsao","Y Lin"
"2069","L Tsao","L Shen"
"2070","Y Chan","J Hu"
"2071","Y Chan","Y Tsai"
"2072","Y Chan","Y Hsiao"
"2073","Y Chan","Y Lin"
"2074","Y Chan","L Shen"
"2075","Y Chan","L Tsao"
"2079","H Chen","Y Lin"
"2080","H Chen","L Shen"
"2081","H Chen","L Tsao"
"2082","H Chen","Y Chan"
"2083","A Boone","I Ruginski"
"2084","L Padilla","I Ruginski"
"2085","L Padilla","A Boone"
"2086","M Hegarty","I Ruginski"
"2088","M Hegarty","L Padilla"
"2089","W Thompson","I Ruginski"
"2090","W Thompson","A Boone"
"2091","W Thompson","L Padilla"
"2092","W Thompson","M Hegarty"
"2093","D House","I Ruginski"
"2094","D House","A Boone"
"2095","D House","L Padilla"
"2096","D House","M Hegarty"
"2097","D House","W Thompson"
"2098","S Creem-Regehr","I Ruginski"
"2099","S Creem-Regehr","A Boone"
"2100","S Creem-Regehr","L Padilla"
"2101","S Creem-Regehr","M Hegarty"
"2102","S Creem-Regehr","W Thompson"
"2103","S Creem-Regehr","D House"
"2104","C Krumhansl","E Isbilen"
"2105","T Okada","C Ishiguro"
"2106","I Ilina","K Istomin"
"2107","O Uliashev","K Istomin"
"2108","O Uliashev","I Ilina"
"2109","D Gentner","A Jamrozik"
"2110","L Kaastra","L Kaastra"
"2111","M Rhodes","G Kachergis"
"2112","T Gureckis","G Kachergis"
"2113","T Gureckis","M Rhodes"
"2114","O Kilic","O Kilic"
"2115","P Wang","O Kilic"
"2116","R Dotsch","A Klapper"
"2117","I Rooij","A Klapper"
"2118","I Rooij","R Dotsch"
"2119","D Wigboldus","A Klapper"
"2120","D Wigboldus","R Dotsch"
"2121","D Wigboldus","I Rooij"
"2122","A Yuille","C Komers"
"2123","N Blanco","S Koslov"
"2124","B Chandrasekaran","S Koslov"
"2125","B Chandrasekaran","N Blanco"
"2126","T Maddox","S Koslov"
"2127","T Maddox","N Blanco"
"2128","T Maddox","B Chandrasekaran"
"2129","K Kotani","S Kozai"
"2130","M Sipraseuth","S Kozai"
"2131","M Sipraseuth","K Kotani"
"2132","J Sienkewicz","A Kranjec"
"2133","C Robinson","A Kranjec"
"2134","C Robinson","J Sienkewicz"
"2135","A Buchheit","A Kranjec"
"2136","A Buchheit","J Sienkewicz"
"2137","A Buchheit","C Robinson"
"2138","D Noelle","A Kyrilov"
"2139","B Roberge-Valliere","D Lafond"
"2140","M Saint-Louis","D Lafond"
"2141","M Saint-Louis","B Roberge-Valliere"
"2142","S Tremblay","D Lafond"
"2143","S Tremblay","B Roberge-Valliere"
"2144","S Tremblay","M Saint-Louis"
"2145","D Fienup","M Lamnina"
"2146","J Peterson","T Langlois"
"2147","S Palmer","T Langlois"
"2148","S Palmer","J Peterson"
"2149","J Collins","A Larson"
"2150","N Davidenko","A Larson"
"2151","N Davidenko","J Collins"
"2152","W Goh","M Lau"
"2153","M Yap","M Lau"
"2155","M Michael","D David"
"2156","T Mintz","C Lin"
"2157","J Marewski","D Link"
"2158","C Zimmerman","E Lobato"
"2159","M Fleming","M Obeso"
"2161","S Hoyos","S Lopez-Martin"
"2162","S Hoyos","J Albert"
"2165","A Sanchez-Carmona","S Hoyos"
"2166","L Carretie","S Lopez-Martin"
"2167","L Carretie","J Albert"
"2168","L Carretie","S Hoyos"
"2169","L Carretie","A Sanchez-Carmona"
"2170","S Franconeri","A Lovett"
"2171","J Black","C Lu"
"2172","K Holstein","C Lucas"
"2173","M Pacer","C Lucas"
"2174","M Pacer","K Holstein"
"2178","M Sato","Y Luo"
"2179","Y Wang","Y Luo"
"2180","Y Wang","M Sato"
"2181","S Ito","Y Luo"
"2182","S Ito","M Sato"
"2183","S Ito","Y Wang"
"2184","H Sakai","Y Luo"
"2185","H Sakai","M Sato"
"2186","H Sakai","Y Wang"
"2187","H Sakai","S Ito"
"2188","H Nakamura","Y Majima"
"2189","L Mudrik","U Maoz"
"2190","R Rivlin","U Maoz"
"2191","R Rivlin","L Mudrik"
"2192","G Yaffe","U Maoz"
"2193","G Yaffe","L Mudrik"
"2194","G Yaffe","R Rivlin"
"2195","R Adolphs","U Maoz"
"2196","R Adolphs","L Mudrik"
"2197","R Adolphs","R Rivlin"
"2198","R Adolphs","G Yaffe"
"2199","C Koch","U Maoz"
"2200","C Koch","L Mudrik"
"2201","C Koch","R Rivlin"
"2202","C Koch","G Yaffe"
"2203","C Koch","R Adolphs"
"2204","R Catrambone","L Margulieux"
"2205","K Weingartner","A Masnick"
"2206","M Cohen","A Masnick"
"2207","M Cohen","K Weingartner"
"2208","D Massaro","D Massaro"
"2209","K Miwa","M Matsumuro"
"2210","H Terai","M Matsumuro"
"2212","M Kurita","M Matsumuro"
"2213","M Kurita","K Miwa"
"2214","M Kurita","H Terai"
"2215","G Mills","G Mills"
"2216","T Noguchi","J Misyak"
"2217","N Chater","J Misyak"
"2218","N Chater","T Noguchi"
"2219","E Harada","K Miyashiro"
"2220","M Jones","J Montag"
"2221","L Smith","J Montag"
"2222","L Smith","M Jones"
"2223","T Hirayama","J Morita"
"2224","K Mase","J Morita"
"2225","K Mase","T Hirayama"
"2226","K Yamada","J Morita"
"2227","K Yamada","T Hirayama"
"2228","K Yamada","K Mase"
"2229","N Faivre","L Mudrik"
"2230","S Kouider","L Mudrik"
"2231","S Kouider","N Faivre"
"2233","C Koch","N Faivre"
"2234","C Koch","S Kouider"
"2235","E Grant","A Nematzadeh"
"2236","S Stevenson","A Nematzadeh"
"2237","S Stevenson","E Grant"
"2238","P Newall","P Newall"
"2239","V Sloustky","A O'Leary"
"2240","A Matsumoto","Y Ohmoto"
"2241","T Nishida","Y Ohmoto"
"2242","T Nishida","A Matsumoto"
"2243","K Ohtsu","K Ohtsu"
"2244","M Hattori","R Orita"
"2245","K Otsuka","K Otsuka"
"2246","M Sweers","M Otworowska"
"2247","R Wellner","M Otworowska"
"2248","R Wellner","M Sweers"
"2249","T Wareham","M Otworowska"
"2250","T Wareham","M Sweers"
"2251","T Wareham","R Wellner"
"2252","I Rooij","M Otworowska"
"2253","I Rooij","M Sweers"
"2254","I Rooij","R Wellner"
"2256","I Bostan","D Ozer"
"2257","A Chatterjee","D Ozer"
"2258","A Chatterjee","I Bostan"
"2259","T Goksun","D Ozer"
"2260","T Goksun","I Bostan"
"2261","T Goksun","A Chatterjee"
"2263","J Stefanucci","L Padilla"
"2265","E Cashdan","L Padilla"
"2266","E Cashdan","S Creem-Regehr"
"2267","E Cashdan","J Stefanucci"
"2269","R Waring","M Penner-Wilger"
"2271","A Newton","R Waring"
"2272","C White","M Penner-Wilger"
"2273","C White","R Waring"
"2274","C White","A Newton"
"2276","J Lai","F Poletiek"
"2277","D Plaut","R Powers"
"2278","S Prasada","S Prasada"
"2279","A Warlaumont","G Pretzer"
"2280","E Walle","G Pretzer"
"2282","M St-Louis","S Pronovost"
"2283","D Lafond","S Pronovost"
"2284","D Lafond","M St-Louis"
"2285","J Gagnon","S Pronovost"
"2286","J Gagnon","M St-Louis"
"2287","J Gagnon","D Lafond"
"2288","S Tremblay","S Pronovost"
"2289","S Tremblay","M St-Louis"
"2291","S Tremblay","J Gagnon"
"2293","N Ramlakhan","N Ramlakhan"
"2294","S Ohlsson","J Ramsburg"
"2295","M Dye","M Ramscar"
"2296","P Milin","M Ramscar"
"2297","P Milin","M Dye"
"2298","R Futrell","M Ramscar"
"2299","R Futrell","M Dye"
"2300","R Futrell","P Milin"
"2301","W Voorspoels","K Ransom"
"2302","A Perfors","K Ransom"
"2303","A Perfors","W Voorspoels"
"2304","D Navarro","K Ransom"
"2305","D Navarro","W Voorspoels"
"2307","D Noelle","J Rodny"
"2308","G Namgyal","M Romano"
"2309","T Samphel","M Romano"
"2310","T Samphel","G Namgyal"
"2311","C Worthman","M Romano"
"2312","C Worthman","G Namgyal"
"2313","C Worthman","T Samphel"
"2314","A Warlaumont","J Ross"
"2315","L Rigoli","J Ross"
"2316","L Rigoli","A Warlaumont"
"2317","R Balasubramaniam","J Ross"
"2318","R Balasubramaniam","A Warlaumont"
"2319","R Balasubramaniam","L Rigoli"
"2320","B Lake","A Rothe"
"2321","T Gureckis","A Rothe"
"2323","H Eum","J Ryu"
"2324","K Lee","J Ryu"
"2325","K Lee","H Eum"
"2326","G Tamas","C Sabrina"
"2327","J Richard","C Sabrina"
"2328","J Richard","G Tamas"
"2329","C Leana","C Sabrina"
"2330","C Leana","G Tamas"
"2331","C Leana","J Richard"
"2332","T Sparer","C Salas"
"2333","S Velez","C Salas"
"2334","S Velez","T Sparer"
"2335","T Griffin","C Salas"
"2336","T Griffin","T Sparer"
"2337","T Griffin","S Velez"
"2338","T Noguchi","A Sanborn"
"2339","J Tripp","A Sanborn"
"2340","J Tripp","T Noguchi"
"2341","N Stewart","A Sanborn"
"2342","N Stewart","T Noguchi"
"2343","N Stewart","J Tripp"
"2344","J Bai","D Schloesser"
"2346","J Jordan","J Bai"
"2347","N Atagi","C Schonberg"
"2348","C Sandhofer","C Schonberg"
"2350","T Spehar-Fahey","A Sell"
"2351","M Gagliardo","A Sell"
"2352","M Gagliardo","T Spehar-Fahey"
"2353","H Shimada","H Shimada"
"2354","J Saulter","C Sifonis"
"2355","W Fuss","C Sifonis"
"2356","W Fuss","J Saulter"
"2357","D Reece","F Smith"
"2358","P Monaghan","F Smith"
"2359","P Monaghan","D Reece"
"2360","M Christiansen","F Smith"
"2361","M Christiansen","D Reece"
"2362","M Christiansen","P Monaghan"
"2363","T Farmer","F Smith"
"2364","T Farmer","D Reece"
"2365","T Farmer","P Monaghan"
"2366","T Farmer","M Christiansen"
"2367","B Fisher","E Soutar-Rau"
"2368","J Ramsburg","T Sparer"
"2370","C Salas","J Ramsburg"
"2371","S Ohlsson","T Sparer"
"2373","S Ohlsson","C Salas"
"2374","J Spohrer","J Spohrer"
"2375","N Srivastava","N Srivastava"
"2376","D Noelle","W Clair"
"2377","E Pederson","M Stave"
"2378","M Hegarty","A Stull"
"2379","S Pilkington","M Tabatabaeian"
"2380","R Dale","M Tabatabaeian"
"2381","R Dale","S Pilkington"
"2382","T Taira","T Taira"
"2383","B Khanukayev","M Tarampi"
"2384","R Schaefer","M Tarampi"
"2385","R Schaefer","B Khanukayev"
"2386","J Farnsworth","M Taub"
"2388","R Azevedo","J Farnsworth"
"2392","E Kalafus-Mastenbrook","P Thibodeau"
"2393","M Berretta","P Thibodeau"
"2394","M Berretta","E Kalafus-Mastenbrook"
"2395","A Tuzhilin","P Thibodeau"
"2396","A Tuzhilin","E Kalafus-Mastenbrook"
"2397","A Tuzhilin","M Berretta"
"2398","N Agrawal","P Thibodeau"
"2399","N Agrawal","E Kalafus-Mastenbrook"
"2400","N Agrawal","M Berretta"
"2401","N Agrawal","A Tuzhilin"
"2410","Y Hsiao","C Yu"
"2411","S Cho","Y Tsai"
"2412","S Cho","C Yu"
"2413","S Cho","Y Hsiao"
"2415","H Chen","C Yu"
"2417","H Chen","S Cho"
"2421","J Hu","S Cho"
"2423","P Tupper","P Tupper"
"2424","A Fisher","L Unger"
"2426","E Pederson","P Vajrabhaya"
"2427","R Dale","D Vinson"
"2428","S Vosniadou","M Vlacholia"
"2429","K Salta","M Vlacholia"
"2430","K Salta","S Vosniadou"
"2431","P Roussos","M Vlacholia"
"2432","P Roussos","S Vosniadou"
"2433","P Roussos","K Salta"
"2434","S Kazi","M Vlacholia"
"2435","S Kazi","S Vosniadou"
"2436","S Kazi","K Salta"
"2437","S Kazi","P Roussos"
"2438","M Sigalas","M Vlacholia"
"2439","M Sigalas","S Vosniadou"
"2440","M Sigalas","K Salta"
"2441","M Sigalas","P Roussos"
"2442","M Sigalas","S Kazi"
"2443","C Tsougraki","M Vlacholia"
"2444","C Tsougraki","S Vosniadou"
"2445","C Tsougraki","K Salta"
"2446","C Tsougraki","P Roussos"
"2447","C Tsougraki","S Kazi"
"2448","C Tsougraki","M Sigalas"
"2456","M Richardson","S Wallot"
"2458","S Fu","H Wang"
"2461","Y Tsai","C Wang"
"2462","Y Tsai","S Chen"
"2463","Y Hsiao","C Wang"
"2464","Y Hsiao","S Chen"
"2471","S Bridgers","A Wente"
"2472","X Zhao","A Wente"
"2473","X Zhao","S Bridgers"
"2474","Y Cui","A Wente"
"2475","Y Cui","S Bridgers"
"2476","Y Cui","X Zhao"
"2477","E Seiver","A Wente"
"2478","E Seiver","S Bridgers"
"2479","E Seiver","X Zhao"
"2480","E Seiver","Y Cui"
"2481","L Zhanxing","A Wente"
"2482","L Zhanxing","S Bridgers"
"2483","L Zhanxing","X Zhao"
"2484","L Zhanxing","Y Cui"
"2485","L Zhanxing","E Seiver"
"2486","L Zhu","A Wente"
"2487","L Zhu","S Bridgers"
"2488","L Zhu","X Zhao"
"2489","L Zhu","Y Cui"
"2490","L Zhu","E Seiver"
"2491","L Zhu","L Zhanxing"
"2492","A Gopnik","A Wente"
"2494","A Gopnik","X Zhao"
"2495","A Gopnik","Y Cui"
"2496","A Gopnik","E Seiver"
"2497","A Gopnik","L Zhanxing"
"2498","A Gopnik","L Zhu"
"2501","E Cosentino","J Kontinen"
"2502","G Finotti","V Weser"
"2503","D Proffitt","V Weser"
"2504","D Proffitt","G Finotti"
"2505","D Besner","D White"
"2507","G Broad","C White"
"2508","G Broad","M Penner-Wilger"
"2509","L Selen","T Winner"
"2510","L Verhagen","T Winner"
"2511","L Verhagen","L Selen"
"2512","P Medendorp","T Winner"
"2513","P Medendorp","L Selen"
"2514","P Medendorp","L Verhagen"
"2515","I Toni","T Winner"
"2516","I Toni","L Selen"
"2517","I Toni","L Verhagen"
"2518","I Toni","P Medendorp"
"2519","I Rooij","T Winner"
"2520","I Rooij","L Selen"
"2521","I Rooij","L Verhagen"
"2522","I Rooij","P Medendorp"
"2524","M Perlman","B Winter"
"2525","T Matlock","B Winter"
"2526","T Matlock","M Perlman"
"2527","C Baker","Y Wu"
"2528","J Tenenbaum","Y Wu"
"2529","J Tenenbaum","C Baker"
"2531","L Schulz","C Baker"
"2533","S Ueda","R Yakushijin"
"2534","T Farmer","S Yan"
"2535","S Dennis","H Yim"
"2536","C Bartlett","H Yim"
"2537","C Bartlett","S Dennis"
"2538","V Sloutsky","H Yim"
"2539","V Sloutsky","S Dennis"
"2540","V Sloutsky","C Bartlett"
"2541","M Yip","M Yip"
"2542","M Wang","C Yu"
"2543","P Chen","C Yu"
"2544","P Chen","M Wang"
"2545","J Yap","C Yu"
"2546","J Yap","M Wang"
"2547","J Yap","P Chen"
"2548","J Chang","C Yu"
"2549","J Chang","M Wang"
"2550","J Chang","P Chen"
"2551","J Chang","J Yap"
"2553","Y Hsiao","M Wang"
"2554","Y Hsiao","P Chen"
"2555","Y Hsiao","J Yap"
"2556","Y Hsiao","J Chang"
"2558","J Hu","M Wang"
"2559","J Hu","P Chen"
"2560","J Hu","J Yap"
"2561","J Hu","J Chang"
"2563","S Hunnius","L Zaadnoordijk"
"2564","M Meyer","L Zaadnoordijk"
"2565","M Meyer","S Hunnius"
"2566","J Kwisthout","L Zaadnoordijk"
"2567","J Kwisthout","S Hunnius"
"2568","J Kwisthout","M Meyer"
"2569","I Rooij","L Zaadnoordijk"
"2570","I Rooij","S Hunnius"
"2571","I Rooij","M Meyer"
"2572","I Rooij","J Kwisthout"
"2573","K Holmes","H Zeigerson"
"2575","E Wojcik","M Zettersten"
"2576","V Benitez","M Zettersten"
"2577","V Benitez","E Wojcik"
"2578","J Saffran","M Zettersten"
"2579","J Saffran","E Wojcik"
"2580","J Saffran","V Benitez"
"2581","H Wang","J Zevin"
