"","from","to"
"28218","B Strickland","J Kuhn"
"28219","B Strickland","P Schlenker"
"28220","B Strickland","C Geraci"
"28221","S Hespos","A Wellwood"
"28222","S Hespos","J Kuhn"
"28223","S Hespos","P Schlenker"
"28224","S Hespos","C Geraci"
"28225","S Hespos","B Strickland"
"28226","L Rips","A Wellwood"
"28227","L Rips","J Kuhn"
"28228","L Rips","P Schlenker"
"28229","L Rips","C Geraci"
"28230","L Rips","B Strickland"
"28231","L Rips","S Hespos"
"28232","E Husband","A Wellwood"
"28233","E Husband","J Kuhn"
"28234","E Husband","P Schlenker"
"28235","E Husband","C Geraci"
"28236","E Husband","B Strickland"
"28237","E Husband","S Hespos"
"28238","E Husband","L Rips"
"28239","A Williams","A Wellwood"
"28240","A Williams","J Kuhn"
"28241","A Williams","P Schlenker"
"28242","A Williams","C Geraci"
"28243","A Williams","B Strickland"
"28244","A Williams","S Hespos"
"28245","A Williams","L Rips"
"28246","A Williams","E Husband"
"28247","E Milburn","M Tiv"
"28248","T Warren","M Tiv"
"28249","T Warren","E Milburn"
"28250","S Johnson","S Johnson"
"28251","A Wills","C Edmunds"
"28255","M Krusmark","M Collins"
"28256","M Krusmark","K Gluck"
"28257","M Krusmark","M Walsh"
"28258","G Gunzelmann","M Collins"
"28261","G Gunzelmann","M Krusmark"
"28262","P Monaghan","R Frost"
"28263","M Christiansen","R Frost"
"28265","A Andrikopoulou","M Vinos"
"28266","C Papaeliou","M Vinos"
"28267","C Papaeliou","A Andrikopoulou"
"28268","A Protopapas","M Vinos"
"28269","A Protopapas","A Andrikopoulou"
"28270","A Protopapas","C Papaeliou"
"28271","A Papafragou","S Fairchild"
"28272","E Frissen","J Loo"
"28273","E Krahmer","J Loo"
"28274","E Krahmer","E Frissen"
"28275","N Braus","M Sydow"
"28276","J Kanero","N George"
"28277","D Chwilla","N George"
"28278","D Chwilla","J Kanero"
"28279","N Nijmegen","N George"
"28280","N Nijmegen","J Kanero"
"28281","N Nijmegen","D Chwilla"
"28282","D Weiss","N George"
"28283","D Weiss","J Kanero"
"28284","D Weiss","D Chwilla"
"28285","D Weiss","N Nijmegen"
"28286","Q Zhang","A Pirrone"
"28287","S Li","A Pirrone"
"28288","S Li","Q Zhang"
"28289","P Monaghan","Y Chang"
"28291","S Welbourne","P Monaghan"
"28292","A Scholz","A Klichowicz"
"28293","S Strehlau","A Klichowicz"
"28294","S Strehlau","A Scholz"
"28295","J Krems","A Klichowicz"
"28297","J Krems","S Strehlau"
"28298","M Asaba","D Ong"
"28299","H Gweon","D Ong"
"28301","A Majid","I Croijmans"
"28304","A Gatt","R Koolen"
"28305","R Gompel","R Koolen"
"28310","K Deemter","R Koolen"
"28315","G Gronchi","M Lorenzino"
"28316","C Caudek","M Lorenzino"
"28317","C Caudek","G Gronchi"
"28320","S Shimojo","T Chuk"
"28321","S Shimojo","A Chan"
"28324","J Hsiao","S Shimojo"
"28332","J Kim","L Unger"
"28333","T Huppert","L Unger"
"28334","T Huppert","J Kim"
"28335","J Badger","L Unger"
"28336","J Badger","J Kim"
"28337","J Badger","T Huppert"
"28339","A Fisher","J Kim"
"28340","A Fisher","T Huppert"
"28341","A Fisher","J Badger"
"28342","C Behme","C Behme"
"28343","M Lee","P Mistry"
"28344","B Newell","P Mistry"
"28346","Y Wang","S Rao"
"28347","G Cottrell","S Rao"
"28348","G Cottrell","Y Wang"
"28350","K Ueda","H Honda"
"28351","K Ueda","T Matsuka"
"28352","S Thurman","Y Peng"
"28353","H Lu","Y Peng"
"28354","H Lu","S Thurman"
"28355","M Banani","M Kunda"
"28356","J Rehg","M Kunda"
"28357","J Rehg","M Banani"
"28358","B Sarnecka","B Sarnecka"
"28361","H Terai","Y Hayashi"
"28362","A Mathis","S Huette"
"28363","A Graesser","S Huette"
"28364","A Graesser","A Mathis"
"28365","D Barner","H Yazdi"
"28366","G Heyman","H Yazdi"
"28368","D Yeo","M Hong"
"28369","B Rittle-Johnson","M Hong"
"28370","B Rittle-Johnson","D Yeo"
"28371","L Fazio","M Hong"
"28372","L Fazio","D Yeo"
"28373","L Fazio","B Rittle-Johnson"
"28374","L Margulieux","L Schaeffer"
"28375","R Catrambone","L Schaeffer"
"28377","A Protopapas","F Fotiadis"
"28378","S Hidaka","M Fuyama"
"28379","V Karuzis","G Colflesh"
"28381","P O'Rourke","V Karuzis"
"28383","T Strandberg","D Siven"
"28384","L Hall","D Siven"
"28386","P Johansson","D Siven"
"28389","P Parnamets","D Siven"
"28390","P Parnamets","T Strandberg"
"28393","P Cheng","D Powell"
"28394","M Waldmann","D Powell"
"28395","M Waldmann","P Cheng"
"28396","J Austerweil","Y Kenett"
"28397","M Frank","B Peloquin"
"28398","M Pavlova","G Petkov"
"28399","S Righi","G Gronchi"
"28400","G Parrini","G Gronchi"
"28401","G Parrini","S Righi"
"28402","L Pierguidi","G Gronchi"
"28403","L Pierguidi","S Righi"
"28404","L Pierguidi","G Parrini"
"28405","M Viggiano","G Gronchi"
"28406","M Viggiano","S Righi"
"28407","M Viggiano","G Parrini"
"28408","M Viggiano","L Pierguidi"
"28409","K Twomey","A Capelier-Mourguy"
"28410","G Westermann","A Capelier-Mourguy"
"28411","G Westermann","K Twomey"
"28412","A Knott","C Gorman"
"28414","M Frank","E Hembacher"
"28418","V Demberg","F Asr"
"28419","J Powers","K Johannes"
"28420","L Couper","K Johannes"
"28421","L Couper","J Powers"
"28422","M Silberglitt","K Johannes"
"28423","M Silberglitt","J Powers"
"28424","M Silberglitt","L Couper"
"28425","J Davenport","K Johannes"
"28426","J Davenport","J Powers"
"28427","J Davenport","L Couper"
"28428","J Davenport","M Silberglitt"
"28429","R Levy","T Poppels"
"28430","T Stafford","T Stafford"
"28431","A Harris","S Jenkins"
"28432","M Lark","S Jenkins"
"28433","M Lark","A Harris"
"28434","A Walk","S Singh"
"28440","P Watts","F Costello"
"28442","M Oda","A Maehigashi"
"28443","M Oda","K Miwa"
"28446","Y Nakamura","M Oda"
"28449","K Mori","M Oda"
"28453","T Igami","M Oda"
"28456","N Brennan","E Jost"
"28457","K Peck","E Jost"
"28458","K Peck","N Brennan"
"28459","A Holodny","E Jost"
"28460","A Holodny","N Brennan"
"28461","A Holodny","K Peck"
"28462","M Christiansen","E Jost"
"28463","M Christiansen","N Brennan"
"28464","M Christiansen","K Peck"
"28465","M Christiansen","A Holodny"
"28466","F Reali","C Riano"
"28467","M Nilsenova","M Colombo"
"28468","J Sprenger","M Colombo"
"28469","J Sprenger","M Nilsenova"
"28470","R Nosofsky","R Cao"
"28471","R Shiffrin","R Cao"
"28472","R Shiffrin","R Nosofsky"
"28473","D Markant","D Markant"
"28474","M Berg","A Fox"
"28475","E Vries","A Fox"
"28476","E Vries","M Berg"
"28477","G Schurz","P Thorn"
"28478","S Bertel","B Azari"
"28479","C Wuethrich","B Azari"
"28480","C Wuethrich","S Bertel"
"28484","T Rhodes","S Petrusz"
"28485","J Shields","S Petrusz"
"28486","J Shields","T Rhodes"
"28487","A Munroe","S Petrusz"
"28488","A Munroe","T Rhodes"
"28489","A Munroe","J Shields"
"28490","J Walker","J Ye"
"28491","P Cheng","J Ye"
"28493","P Vogt","M Haque"
"28494","A Alishahi","M Haque"
"28496","E Krahmer","M Haque"
"28497","E Krahmer","P Vogt"
"28498","E Krahmer","A Alishahi"
"28499","C Dimov","C Dimov"
"28501","M Welsh","M Kaesler"
"28502","C Semmler","M Kaesler"
"28503","C Semmler","M Welsh"
"28504","P Tupper","G Jenkins"
"28505","M Williams","J Vitale"
"28506","B Johnston","J Vitale"
"28507","B Johnston","M Williams"
"28508","V Kapatsinski","Z Harmon"
"28509","P Engelhardt","E Fischer"
"28512","S Steacy","M Welsh"
"28514","S Begg","S Steacy"
"28516","D Navarro","S Steacy"
"28518","J Rij","K Loo"
"28519","J Jarvikivi","K Loo"
"28520","J Jarvikivi","J Rij"
"28521","H Baayen","K Loo"
"28522","H Baayen","J Rij"
"28523","H Baayen","J Jarvikivi"
"28524","K Forbus","J Blass"
"28525","A Arnhold","K Hawthorne"
"28526","E Sullivan","K Hawthorne"
"28527","E Sullivan","A Arnhold"
"28528","J Jarvikivi","K Hawthorne"
"28529","J Jarvikivi","A Arnhold"
"28530","J Jarvikivi","E Sullivan"
"28531","H Atmanspacher","M Rooij"
"28532","J Kornmeier","M Rooij"
"28533","J Kornmeier","H Atmanspacher"
"28534","F Medicine","M Rooij"
"28535","F Medicine","H Atmanspacher"
"28536","F Medicine","J Kornmeier"
"28537","S Thurman","T Shu"
"28538","D Chen","T Shu"
"28539","D Chen","S Thurman"
"28540","S Zhu","T Shu"
"28541","S Zhu","S Thurman"
"28542","S Zhu","D Chen"
"28543","H Lu","T Shu"
"28546","H Lu","S Zhu"
"28547","M Burigo","A Rodriguez"
"28548","P Knoeferle","A Rodriguez"
"28550","C Relander","M Hurst"
"28551","S Cordes","M Hurst"
"28552","S Cordes","C Relander"
"28553","J Booth","N Corbett"
"28554","C Barbieri","N Corbett"
"28555","C Barbieri","J Booth"
"28556","L Young","N Corbett"
"28557","L Young","J Booth"
"28558","L Young","C Barbieri"
"28559","H Karnick","S Thomas"
"28566","Z Qian","Z Qian"
"28567","E Konstantinidis","S Cheyette"
"28568","J Harman","S Cheyette"
"28569","J Harman","E Konstantinidis"
"28570","C Gonzalez","S Cheyette"
"28572","C Gonzalez","J Harman"
"28573","D Choi","D Menager"
"28574","S Reimers","S Desai"
"28576","D Lagnado","S Reimers"
"28578","S Gimbel","E Kim"
"28579","A Litvinova","E Kim"
"28580","A Litvinova","S Gimbel"
"28581","J Kaplan","E Kim"
"28582","J Kaplan","S Gimbel"
"28583","J Kaplan","A Litvinova"
"28585","M Dehghani","S Gimbel"
"28587","M Dehghani","J Kaplan"
"28588","B Lake","A Cohen"
"28589","N Taatgen","I Doesburg"
"28590","K Muldner","S Tan"
"28591","J Lefevre","S Tan"
"28592","J Lefevre","K Muldner"
"28603","N Toyama","H Terai"
"28604","N Toyama","K Miwa"
"28605","D Gentner","K Cooperrider"
"28608","S Piantadosi","L Marti"
"28609","F Mollica","L Marti"
"28611","C Kidd","L Marti"
"28613","C Kidd","F Mollica"
"28617","J Jara-Ettinger","S Bridgers"
"28618","H Gweon","S Bridgers"
"28623","G Mens","E Konovalova"
"28624","N Fong","S Yoon"
"28626","C Conway","K Ross"
"28630","M Dascalu","S Crossley"
"28631","S Trausan-Matu","S Crossley"
"28632","S Trausan-Matu","M Dascalu"
"28633","L Allen","S Crossley"
"28634","L Allen","M Dascalu"
"28635","L Allen","S Trausan-Matu"
"28637","D McNamara","M Dascalu"
"28638","D McNamara","S Trausan-Matu"
"28640","T Ting","A Wente"
"28641","R Aboody","A Wente"
"28642","R Aboody","T Ting"
"28643","T Kushnir","A Wente"
"28644","T Kushnir","T Ting"
"28645","T Kushnir","R Aboody"
"28647","A Gopnik","T Ting"
"28648","A Gopnik","R Aboody"
"28650","H Kim","S Johnson"
"28652","F Keil","H Kim"
"28653","A Papafragou","M Grigoroglou"
"28654","S Marsella","M Lhommet"
"28655","Y Kikuchi","K Kodama"
"28656","H Yamagiwa","K Kodama"
"28657","H Yamagiwa","Y Kikuchi"
"28658","J Knobe","T Icard"
"28660","H Seltman","K Godwin"
"28661","M Almeda","K Godwin"
"28662","M Almeda","H Seltman"
"28663","S Kai","K Godwin"
"28664","S Kai","H Seltman"
"28665","S Kai","M Almeda"
"28666","R Baker","K Godwin"
"28667","R Baker","H Seltman"
"28668","R Baker","M Almeda"
"28669","R Baker","S Kai"
"28671","A Fisher","H Seltman"
"28672","A Fisher","M Almeda"
"28673","A Fisher","S Kai"
"28676","M Lamar","J Moon"
"28677","C Forsyth","J Moon"
"28678","C Forsyth","M Lamar"
"28679","M Keehner","J Moon"
"28680","M Keehner","M Lamar"
"28681","M Keehner","C Forsyth"
"28682","D Rakison","D Benton"
"28683","K Forbus","C McFate"
"28684","M Frank","P Crone"
"28685","M Ciraolo","M Walker"
"28687","A Dewald","M Ciraolo"
"28689","S Sinnett","M Ciraolo"
"28691","J Wong","C Chan"
"28693","A Chan","J Wong"
"28695","T Lee","J Wong"
"28698","J Hsiao","J Wong"
"28701","J McDaniel","M Si"
"28702","D Myers","P Thibodeau"
"28704","S Flusberg","D Myers"
"28705","S O'Grady","H Walin"
"28706","F Xu","H Walin"
"28707","F Xu","S O'Grady"
"28708","E Kaiser","A Besserman"
"28709","T Sugimoto","T Sugimoto"
"28710","R Fer","M Carbajal"
"28711","E Dupoux","M Carbajal"
"28712","E Dupoux","R Fer"
"28716","E Nowak","Q Sun"
"28717","E Nowak","M Gibbert"
"28718","E Nowak","T Hills"
"28722","J Raczaszek-Leonardi","R Dale"
"28726","M Christiansen","R Fusaroli"
"28727","M Christiansen","K Tylen"
"28728","M Christiansen","J Raczaszek-Leonardi"
"28730","M Lachman","D Wulff"
"28731","M Lachman","T Hills"
"28732","R Mata","D Wulff"
"28734","R Mata","M Lachman"
"28735","K Ryan","S Jimenez"
"28736","M Saylor","S Jimenez"
"28737","M Saylor","K Ryan"
"28739","C Wu","D Barkoczi"
"28740","C Wu","P Analytis"
"28742","H Gweon","X Zhao"
"28743","H Gweon","B Malle"
"28745","T Boyer","S Harding"
"28746","B Bertenthal","S Harding"
"28748","S Ohlsson","E Sovansky"
"28749","L Favela","L Moralez"
"28754","Y Leong","N Velez"
"28755","C Pan","N Velez"
"28756","C Pan","Y Leong"
"28757","J Zaki","N Velez"
"28758","J Zaki","Y Leong"
"28759","J Zaki","C Pan"
"28760","H Gweon","N Velez"
"28761","H Gweon","Y Leong"
"28762","H Gweon","C Pan"
"28763","H Gweon","J Zaki"
"28764","Y Seino","R Furutani"
"28765","T Tezuka","R Furutani"
"28766","T Tezuka","Y Seino"
"28767","T Satoh","R Furutani"
"28768","T Satoh","Y Seino"
"28769","T Satoh","T Tezuka"
"28773","J Zhao","Y Luo"
"28774","J Harbison","A Bloomfield"
"28775","S Campbell","A Bloomfield"
"28776","S Campbell","J Harbison"
"28777","P Bradley","A Bloomfield"
"28778","P Bradley","J Harbison"
"28779","P Bradley","S Campbell"
"28780","L Saner","A Bloomfield"
"28781","L Saner","J Harbison"
"28782","L Saner","S Campbell"
"28783","L Saner","P Bradley"
"28784","R Hass","R Hass"
"28785","Z Davis","B Rehder"
"28786","T Griffiths","S O'Grady"
"28789","H Kjellstrom","J Butepage"
"28790","D Kragic","J Butepage"
"28791","D Kragic","H Kjellstrom"
"28793","E Mech","L Perry"
"28794","M MacDonald","L Perry"
"28795","M MacDonald","E Mech"
"28796","M Seidenberg","L Perry"
"28797","M Seidenberg","E Mech"
"28799","A Chan","S Brueggemann"
"28800","J Hsiao","S Brueggemann"
"28803","B Bertenthal","A Barton"
"28804","S Harding","A Barton"
"28806","T Alexopoulou","A Murakami"
"28808","D Roney","A Gilman"
"28809","V Rehr","A Gilman"
"28810","V Rehr","D Roney"
"28811","H Hu","A Gilman"
"28812","H Hu","D Roney"
"28813","H Hu","V Rehr"
"28814","M Peterson","A Gilman"
"28815","M Peterson","D Roney"
"28816","M Peterson","V Rehr"
"28817","M Peterson","H Hu"
"28818","W Voorspoels","F Djalal"
"28819","T Heyman","F Djalal"
"28820","T Heyman","W Voorspoels"
"28821","G Storms","F Djalal"
"28825","T Waltzer","R Castillo"
"28827","H Kloos","T Waltzer"
"28828","E Bonawitz","Y Yu"
"28829","P Shafto","Y Yu"
"28831","J Willits","F Asr"
"28832","M Jones","F Asr"
"28835","D Over","N Cruz"
"28836","M Oaksford","N Cruz"
"28837","M Oaksford","D Over"
"28838","J Baratgin","N Cruz"
"28839","J Baratgin","D Over"
"28840","J Baratgin","M Oaksford"
"28841","N Goodman","C Qing"
"28842","D Lassiter","C Qing"
"28844","P Vogt","C Jong"
"28845","B Komer","S Sharma"
"28846","T Stewart","S Sharma"
"28847","T Stewart","B Komer"
"28848","C Eliasmith","S Sharma"
"28849","C Eliasmith","B Komer"
"28851","P Byers","P Byers"
"28852","D Fum","F Zarl"
"28853","Q Huys","E Schulz"
"28854","D Bach","E Schulz"
"28855","D Bach","Q Huys"
"28857","M Speekenbrink","Q Huys"
"28858","M Speekenbrink","D Bach"
"28859","A Krause","E Schulz"
"28860","A Krause","Q Huys"
"28861","A Krause","D Bach"
"28862","A Krause","M Speekenbrink"
"28863","M Johanson","F Gervits"
"28864","A Papafragou","F Gervits"
"28865","A Papafragou","M Johanson"
"28866","R Grimm","G Cassani"
"28867","S Gillis","G Cassani"
"28868","S Gillis","R Grimm"
"28869","W Daelemans","G Cassani"
"28870","W Daelemans","R Grimm"
"28872","J MacGlashan","M Ho"
"28873","A Greenwald","M Ho"
"28874","A Greenwald","J MacGlashan"
"28877","M Littman","A Greenwald"
"28878","E Hilliard","M Ho"
"28879","E Hilliard","J MacGlashan"
"28880","E Hilliard","A Greenwald"
"28881","E Hilliard","M Littman"
"28882","C Trimbach","M Ho"
"28883","C Trimbach","J MacGlashan"
"28884","C Trimbach","A Greenwald"
"28885","C Trimbach","M Littman"
"28886","C Trimbach","E Hilliard"
"28887","S Brawner","M Ho"
"28888","S Brawner","J MacGlashan"
"28889","S Brawner","A Greenwald"
"28890","S Brawner","M Littman"
"28891","S Brawner","E Hilliard"
"28892","S Brawner","C Trimbach"
"28893","J Tenenbaum","M Ho"
"28894","J Tenenbaum","J MacGlashan"
"28895","J Tenenbaum","A Greenwald"
"28896","J Tenenbaum","M Littman"
"28897","J Tenenbaum","E Hilliard"
"28898","J Tenenbaum","C Trimbach"
"28899","J Tenenbaum","S Brawner"
"28900","M Kleiman-Weiner","M Ho"
"28901","M Kleiman-Weiner","J MacGlashan"
"28902","M Kleiman-Weiner","A Greenwald"
"28903","M Kleiman-Weiner","M Littman"
"28904","M Kleiman-Weiner","E Hilliard"
"28905","M Kleiman-Weiner","C Trimbach"
"28906","M Kleiman-Weiner","S Brawner"
"28909","J Austerweil","J MacGlashan"
"28910","J Austerweil","A Greenwald"
"28912","J Austerweil","E Hilliard"
"28913","J Austerweil","C Trimbach"
"28914","J Austerweil","S Brawner"
"28915","J Austerweil","J Tenenbaum"
"28916","J Austerweil","M Kleiman-Weiner"
"28918","P Rauwolf","J Bryson"
"28919","J Kregor","C Massey"
"28920","L Cosgrove","C Massey"
"28921","L Cosgrove","J Kregor"
"28922","H Lee","C Massey"
"28923","H Lee","J Kregor"
"28924","H Lee","L Cosgrove"
"28926","N Patson","N Patson"
"28927","D Mirman","N Nozari"
"28928","J Zhao","B Tomm"
"28929","J Vonk","E Searle"
"28930","B Brothers","E Searle"
"28931","B Brothers","J Vonk"
"28932","B Langstein","G Roberts"
"28934","B Galantucci","B Langstein"
"28935","S Steiner","J Zemla"
"28936","S Sloman","J Zemla"
"28937","S Sloman","S Steiner"
"28942","D Huber","W Hopper"
"28943","S Kirby","M Woensdregt"
"28944","C Cummins","M Woensdregt"
"28945","C Cummins","S Kirby"
"28946","K Smith","M Woensdregt"
"28948","K Smith","C Cummins"
"28950","L Sass","D Smithwick"
"28952","D Kirsh","L Sass"
"28953","R Jacobs","M Overlan"
"28954","S Piantadosi","M Overlan"
"28955","S Piantadosi","R Jacobs"
"28956","M Siegel","I Yildirim"
"28963","H Haarmann","A Romberg"
"28964","B Shahriari","P Tupper"
"28965","A Backus","Z Azar"
"28967","A Ozyurek","A Backus"
"28968","D Landy","B Rogers"
"28970","F Miscevic","A Nematzadeh"
"28972","S Stevenson","F Miscevic"
"28973","M Rhodes","T Mandalaywala"
"28974","R Jamieson","B Johns"
"28975","M Crump","B Johns"
"28976","M Crump","R Jamieson"
"28978","M Jones","R Jamieson"
"28979","M Jones","M Crump"
"28980","D Mewhort","B Johns"
"28982","D Mewhort","M Crump"
"28983","D Mewhort","M Jones"
"28985","E Dupoux","C Bergmann"
"28986","E Dupoux","A Cristia"
"28988","A Senghas","A Kocab"
"28989","J Snedeker","A Kocab"
"28990","J Snedeker","A Senghas"
"28994","O Iain","F Gobet"
"28995","L Fournier","A Stubblefield"
"28996","N Feldman","K Hitczenko"
"28997","G Oliveira","G Oliveira"
"29000","D kar","Y Abbasi"
"29001","N Sintov","Y Abbasi"
"29002","N Sintov","D kar"
"29003","M Tambe","Y Abbasi"
"29004","M Tambe","D kar"
"29005","M Tambe","N Sintov"
"29006","N Ben-Asher","Y Abbasi"
"29007","N Ben-Asher","D kar"
"29008","N Ben-Asher","N Sintov"
"29009","N Ben-Asher","M Tambe"
"29010","D Morrison","Y Abbasi"
"29011","D Morrison","D kar"
"29012","D Morrison","N Sintov"
"29013","D Morrison","M Tambe"
"29014","D Morrison","N Ben-Asher"
"29015","C Gonzalez","Y Abbasi"
"29016","C Gonzalez","D kar"
"29017","C Gonzalez","N Sintov"
"29018","C Gonzalez","M Tambe"
"29020","C Gonzalez","D Morrison"
"29021","M Jones","J Szary"
"29022","A Paiva","J Campos"
"29024","J Davies","D Kelly"
"29025","M Kaschak","A Yazbec"
"29026","A Borovsky","A Yazbec"
"29027","A Borovsky","M Kaschak"
"29028","V Malave","L Li"
"29029","A Song","L Li"
"29030","A Song","V Malave"
"29031","A Yu","L Li"
"29032","A Yu","V Malave"
"29033","A Yu","A Song"
"29035","M Jones","D Vinson"
"29036","M Jones","R Dale"
"29037","D Abney","J Bunce"
"29038","C Gordon","J Bunce"
"29039","C Gordon","D Abney"
"29040","M Spivey","J Bunce"
"29041","M Spivey","D Abney"
"29043","R Scott","J Bunce"
"29044","R Scott","D Abney"
"29045","R Scott","C Gordon"
"29046","R Scott","M Spivey"
"29047","N Feldman","A Ettinger"
"29048","P Resnik","A Ettinger"
"29049","P Resnik","N Feldman"
"29050","C Phillips","A Ettinger"
"29051","C Phillips","N Feldman"
"29052","C Phillips","P Resnik"
"29053","A Majid","L Speed"
"29054","Y Sun","W Nan"
"29055","X Liu","W Nan"
"29056","X Liu","Y Sun"
"29057","H Wang","W Nan"
"29059","H Wang","X Liu"
"29060","J Hoover","R Boghrati"
"29061","K Johnson","R Boghrati"
"29062","K Johnson","J Hoover"
"29064","J Garten","J Hoover"
"29065","J Garten","K Johnson"
"29067","M Dehghani","J Hoover"
"29068","M Dehghani","K Johnson"
"29070","I Arnon","L Raviv"
"29074","G Valdez","G Smith"
"29075","A Walk","G Smith"
"29076","A Walk","G Valdez"
"29077","J Purdy","G Smith"
"29078","J Purdy","G Valdez"
"29079","J Purdy","A Walk"
"29080","C Conway","G Smith"
"29081","C Conway","G Valdez"
"29084","P Smolensky","P Cho"
"29085","M Siegel","T Ullman"
"29088","S Gershman","T Ullman"
"29089","S Gershman","M Siegel"
"29091","S Chung","T Li"
"29093","J Hsiao","S Chung"
"29099","C Wasylyshyn","P Bello"
"29100","C Wasylyshyn","W Bridewell"
"29103","P Iyiewuare","P Thibodeau"
"29105","M Berretta","P Iyiewuare"
"29106","S Leslie","E Foster-Hanson"
"29107","M Rhodes","E Foster-Hanson"
"29108","M Rhodes","S Leslie"
"29109","B Dey","S Musslick"
"29110","K Ozcimder","S Musslick"
"29111","K Ozcimder","B Dey"
"29112","M Patwary","S Musslick"
"29113","M Patwary","B Dey"
"29114","M Patwary","K Ozcimder"
"29115","T Willke","S Musslick"
"29116","T Willke","B Dey"
"29117","T Willke","K Ozcimder"
"29118","T Willke","M Patwary"
"29119","J Cohen","S Musslick"
"29120","J Cohen","B Dey"
"29121","J Cohen","K Ozcimder"
"29122","J Cohen","M Patwary"
"29123","J Cohen","T Willke"
"29124","J Holden","M Amon"
"29125","D Chesney","D Chesney"
"29126","T Hills","E Nikitin"
"29127","D Lee","P Thibodeau"
"29129","S Flusberg","D Lee"
"29130","K Kim","S Johnson"
"29132","F Keil","K Kim"
"29134","B Tripp","P Blouw"
"29135","B Tripp","C Eliasmith"
"29136","A Criss","G Cox"
"29138","D Barner","J Chu"
"29143","B Sandham","N Chernyak"
"29144","P Harris","N Chernyak"
"29145","P Harris","B Sandham"
"29146","S Cordes","N Chernyak"
"29147","S Cordes","B Sandham"
"29148","S Cordes","P Harris"
"29149","Y Xu","T Ullman"
"29151","N Goodman","Y Xu"
"29152","J Hilgard","A Landrum"
"29153","H Akin","A Landrum"
"29154","H Akin","J Hilgard"
"29155","N Li","A Landrum"
"29156","N Li","J Hilgard"
"29157","N Li","H Akin"
"29158","D Kahan","A Landrum"
"29159","D Kahan","J Hilgard"
"29160","D Kahan","H Akin"
"29161","D Kahan","N Li"
"29162","B Gordon","M Freund"
"29163","N Nozari","M Freund"
"29166","L Smith","S Bambach"
"29167","L Smith","D Crandall"
"29171","D Peeters","D Peeters"
"29173","T Ullman","M Kryven"
"29174","W Cowan","M Kryven"
"29175","W Cowan","T Ullman"
"29176","J Tenenbaum","M Kryven"
"29178","J Tenenbaum","W Cowan"
"29181","T Mintz","H Wang"
"29182","T Mintz","J Zevin"
"29195","M Wieth","A Hostetter"
"29196","K Foster","A Hostetter"
"29197","K Foster","M Wieth"
"29198","K Moreno","A Hostetter"
"29199","K Moreno","M Wieth"
"29200","K Moreno","K Foster"
"29201","J Washington","A Hostetter"
"29202","J Washington","M Wieth"
"29203","J Washington","K Foster"
"29204","J Washington","K Moreno"
"29211","T Griffiths","R Foushee"
"29213","M Srinivasan","T Griffiths"
"29216","M Pickering","E Suffill"
"29217","H Branigan","E Suffill"
"29219","O Kardan","H Kotabe"
"29220","M Berman","H Kotabe"
"29221","M Berman","O Kardan"
"29223","O Urminsky","S Chen"
"29225","M Hurst","K Hamamouche"
"29226","S Cordes","K Hamamouche"
"29228","B Rittle-Johnson","A Loehr"
"29229","J Hartshorne","L Niemi"
"29230","T Gerstenberg","L Niemi"
"29231","T Gerstenberg","J Hartshorne"
"29232","L Young","L Niemi"
"29233","L Young","J Hartshorne"
"29234","L Young","T Gerstenberg"
"29235","R Wilson","A Geana"
"29236","N Daw","A Geana"
"29237","N Daw","R Wilson"
"29238","J Cohen","A Geana"
"29239","J Cohen","R Wilson"
"29240","J Cohen","N Daw"
"29241","T Nagamine","O Rasanen"
"29242","N Mesgarani","O Rasanen"
"29243","N Mesgarani","T Nagamine"
"29250","L Sikos","P Thibodeau"
"29251","F Durgin","P Thibodeau"
"29252","F Durgin","L Sikos"
"29253","A Weber","Y Asano"
"29254","J Wu","R Zhang"
"29255","C Zhang","R Zhang"
"29256","C Zhang","J Wu"
"29257","W Freeman","R Zhang"
"29258","W Freeman","J Wu"
"29259","W Freeman","C Zhang"
"29260","J Tenenbaum","R Zhang"
"29261","J Tenenbaum","J Wu"
"29262","J Tenenbaum","C Zhang"
"29263","J Tenenbaum","W Freeman"
"29264","J Kneissler","C Gumbsch"
"29265","M Butz","C Gumbsch"
"29274","D Landy","J Willits"
"29275","D Landy","M Jones"
"29276","C Jiang","J Kubricht"
"29277","Y Zhu","J Kubricht"
"29279","S Zhu","J Kubricht"
"29280","S Zhu","C Jiang"
"29282","D Terzopoulos","J Kubricht"
"29283","D Terzopoulos","C Jiang"
"29284","D Terzopoulos","Y Zhu"
"29285","D Terzopoulos","S Zhu"
"29287","H Lu","C Jiang"
"29288","H Lu","Y Zhu"
"29290","H Lu","D Terzopoulos"
"29291","J Wiley","M Mielicki"
"29292","A Weber","S Beck"
"29293","P Hagoort","G Lockwood"
"29294","M Dingemanse","G Lockwood"
"29295","M Dingemanse","P Hagoort"
"29296","D Weisberg","E Hopkins"
"29297","J Taylor","E Hopkins"
"29298","J Taylor","D Weisberg"
"29299","L Smith","S Suanda"
"29300","C Yu","S Suanda"
"29302","R Roberts","A Starr"
"29303","E Brannon","A Starr"
"29304","E Brannon","R Roberts"
"29305","R Weber","N Lester"
"29307","P Oudeyer","S Forestier"
"29309","A Borutecene","I Bostan"
"29310","O Ozcan","I Bostan"
"29311","O Ozcan","A Borutecene"
"29313","T Goksun","A Borutecene"
"29314","T Goksun","O Ozcan"
