"","from","to"
"872","L Reder","V Popov"
"873","A Raftopoulos","A Raftopoulos"
"874","I Kola","M Ragni"
"875","P Johnson-Laird","M Ragni"
"876","P Johnson-Laird","I Kola"
"877","B Malt","C Ramiro"
"878","M Srinivasan","C Ramiro"
"879","M Srinivasan","B Malt"
"880","Y Xu","C Ramiro"
"881","Y Xu","B Malt"
"882","Y Xu","M Srinivasan"
"883","W Voorspoels","K Ransom"
"884","A Perfors","K Ransom"
"885","A Perfors","W Voorspoels"
"886","D Navarro","K Ransom"
"887","D Navarro","W Voorspoels"
"889","S Kakouros","O Rasanen"
"890","M Soderstrom","O Rasanen"
"891","M Soderstrom","S Kakouros"
"892","R Nunez","J Relaford-Doyle"
"893","J Austerweil","J Ren"
"894","V Shalin","C Rothwell"
"895","G Romigh","C Rothwell"
"896","G Romigh","V Shalin"
"897","R Futrell","R Ryskin"
"898","E Gibson","R Ryskin"
"899","E Gibson","R Futrell"
"900","K Smith","C Saldana"
"901","S Kirby","C Saldana"
"903","J Culbertson","C Saldana"
"906","T Shultz","A Nobandegani"
"907","M Scheutz","V Sarathy"
"908","Y Kenett","V Sarathy"
"909","Y Kenett","M Scheutz"
"910","M Allaham","V Sarathy"
"911","M Allaham","M Scheutz"
"912","M Allaham","Y Kenett"
"913","J Austerweil","V Sarathy"
"914","J Austerweil","M Scheutz"
"915","J Austerweil","Y Kenett"
"916","J Austerweil","M Allaham"
"917","B Malle","V Sarathy"
"918","B Malle","M Scheutz"
"919","B Malle","Y Kenett"
"920","B Malle","M Allaham"
"921","B Malle","J Austerweil"
"922","S Scherbaum","M Schoemann"
"923","E Klenske","E Schulz"
"924","N Bramley","E Schulz"
"925","N Bramley","E Klenske"
"926","M Speekenbrink","E Schulz"
"927","M Speekenbrink","E Klenske"
"928","M Speekenbrink","N Bramley"
"929","T Pachur","C Schulze"
"930","R Hertwig","C Schulze"
"931","R Hertwig","T Pachur"
"932","J Pierrehumbert","R Schumacher"
"933","W Phillips","A Semenuks"
"934","I Dalca","A Semenuks"
"935","I Dalca","W Phillips"
"936","C Kim","A Semenuks"
"937","C Kim","W Phillips"
"938","C Kim","I Dalca"
"939","L Boroditsky","A Semenuks"
"940","L Boroditsky","W Phillips"
"941","L Boroditsky","I Dalca"
"942","L Boroditsky","C Kim"
"943","Y Peng","T Shu"
"944","L Fan","T Shu"
"945","L Fan","Y Peng"
"946","H Lu","T Shu"
"947","H Lu","Y Peng"
"948","H Lu","L Fan"
"949","S Zhu","T Shu"
"950","S Zhu","Y Peng"
"951","S Zhu","L Fan"
"953","D Gentner","C Silvey"
"954","L Richland","C Silvey"
"955","L Richland","D Gentner"
"956","S Goldin-Meadow","C Silvey"
"958","S Goldin-Meadow","L Richland"
"959","K Mahal","Z Sim"
"960","F Xu","Z Sim"
"961","F Xu","K Mahal"
"962","D Kellen","N Skovgaard-Olsen"
"963","U Hahn","N Skovgaard-Olsen"
"964","U Hahn","D Kellen"
"965","K Klauer","N Skovgaard-Olsen"
"966","K Klauer","D Kellen"
"967","K Klauer","U Hahn"
"968","S Roberts","A Slonimska"
"969","L Linjie","A Song"
"970","C Atalla","A Song"
"971","C Atalla","L Linjie"
"972","G Cottrell","A Song"
"973","G Cottrell","L Linjie"
"974","G Cottrell","C Atalla"
"975","A Sanborn","J Spicer"
"976","M Spike","M Spike"
"977","E Vul","N Srivastava"
"978","M Srinivasan","A Starr"
"979","M Waldmann","S Stephan"
"980","P Willemsen","S Stephan"
"981","T Gerstenberg","S Stephan"
"982","T Gerstenberg","P Willemsen"
"983","J Dunn","R Stephens"
"984","B Hayes","R Stephens"
"985","B Hayes","J Dunn"
"986","M Marneffe","J Stevens"
"987","S Speer","J Stevens"
"988","S Speer","M Marneffe"
"989","J Tonhauser","J Stevens"
"990","J Tonhauser","M Marneffe"
"991","J Tonhauser","S Speer"
"992","M Penner-Wilger","T Stewart"
"993","R Waring","T Stewart"
"994","R Waring","M Penner-Wilger"
"995","M Anderson","T Stewart"
"996","M Anderson","M Penner-Wilger"
"997","M Anderson","R Waring"
"998","H Bulthoff","M Strickrodt"
"999","T Meilinger","M Strickrodt"
"1001","J Pate","H Sun"
"1002","S Kornkasem","M Swart"
"1003","N Colon-Acosta","M Swart"
"1004","N Colon-Acosta","S Kornkasem"
"1005","A Hachigian","M Swart"
"1006","A Hachigian","S Kornkasem"
"1007","A Hachigian","N Colon-Acosta"
"1008","J Vitale","M Swart"
"1009","J Vitale","S Kornkasem"
"1010","J Vitale","N Colon-Acosta"
"1011","J Vitale","A Hachigian"
"1012","J Black","M Swart"
"1013","J Black","S Kornkasem"
"1014","J Black","N Colon-Acosta"
"1015","J Black","A Hachigian"
"1016","J Black","J Vitale"
"1017","M Haake","B Tarning"
"1018","A Gulz","B Tarning"
"1019","A Gulz","M Haake"
"1020","J Anderson","C Tenison"
"1021","M Lopez-Brau","M Tessler"
"1022","N Goodman","M Tessler"
"1023","N Goodman","M Lopez-Brau"
"1024","K Shankar","Z Tiganj"
"1025","M Howard","Z Tiganj"
"1026","M Howard","K Shankar"
"1027","E Fukuda","K Tillman"
"1028","D Barner","K Tillman"
"1029","D Barner","E Fukuda"
"1030","G Westermann","A Tovar"
"1031","J Rolison","E Travers"
"1032","A Feeney","E Travers"
"1033","A Feeney","J Rolison"
"1034","L Tavernini","M Trench"
"1035","R Goldstone","M Trench"
"1036","R Goldstone","L Tavernini"
"1037","M Kutas","M Troyer"
"1038","N Nozari","A Trude"
"1039","M Wirzberger","M Truschzinski"
"1040","K Tsetsos","K Tsetsos"
"1041","L Smith","C Vales"
"1042","L Unger","C Vales"
"1043","A Fisher","C Vales"
"1044","A Fisher","L Unger"
"1045","F Vallee-Tourangeau","F Vallee-Tourangeau"
"1046","G Galbiati","B Opheusden"
"1047","Z Bnaya","B Opheusden"
"1048","Z Bnaya","G Galbiati"
"1049","Y Li","B Opheusden"
"1050","Y Li","G Galbiati"
"1051","Y Li","Z Bnaya"
"1052","W Ma","B Opheusden"
"1053","W Ma","G Galbiati"
"1054","W Ma","Z Bnaya"
"1055","W Ma","Y Li"
"1056","W Schuler","M Schijndel"
"1057","A Gopnik","N Vasilyeva"
"1058","T Lombrozo","N Vasilyeva"
"1059","T Lombrozo","A Gopnik"
"1060","A Gelman","S Vasishth"
"1061","N Chopin","S Vasishth"
"1062","R Ryder","S Vasishth"
"1063","R Ryder","N Chopin"
"1064","B Nicenboim","S Vasishth"
"1065","B Nicenboim","N Chopin"
"1066","B Nicenboim","R Ryder"
"1067","M Siegel","J Velez-Ginorio"
"1068","J Tenenbaum","J Velez-Ginorio"
"1070","J Jara-Ettinger","J Velez-Ginorio"
"1071","J Jara-Ettinger","M Siegel"
"1072","J Jara-Ettinger","J Tenenbaum"
"1073","S Wallace","J Verbos"
"1074","A Kranjec","J Verbos"
"1075","A Kranjec","S Wallace"
"1076","A Keshava","B Wahn"
"1077","S Sinnett","B Wahn"
"1078","S Sinnett","A Keshava"
"1079","A Kingstone","B Wahn"
"1080","A Kingstone","A Keshava"
"1081","A Kingstone","S Sinnett"
"1082","P Konig","B Wahn"
"1083","P Konig","A Keshava"
"1084","P Konig","S Sinnett"
"1085","P Konig","A Kingstone"
"1086","A Gopnik","C Walker"
"1087","C Schoetensack","N Walker"
"1088","P Monaghan","N Walker"
"1089","P Monaghan","C Schoetensack"
"1090","P Rebuschat","N Walker"
"1091","P Rebuschat","C Schoetensack"
"1092","P Rebuschat","P Monaghan"
"1093","L Walmsley","L Walmsley"
"1094","Z Kurth-Nelson","J Wang"
"1095","H Soyer","J Wang"
"1096","H Soyer","Z Kurth-Nelson"
"1097","J Leibo","J Wang"
"1098","J Leibo","Z Kurth-Nelson"
"1099","J Leibo","H Soyer"
"1100","D Tirumala","J Wang"
"1101","D Tirumala","Z Kurth-Nelson"
"1102","D Tirumala","H Soyer"
"1103","D Tirumala","J Leibo"
"1104","R Munos","J Wang"
"1105","R Munos","Z Kurth-Nelson"
"1106","R Munos","H Soyer"
"1107","R Munos","J Leibo"
"1108","R Munos","D Tirumala"
"1109","C Blundell","J Wang"
"1110","C Blundell","Z Kurth-Nelson"
"1111","C Blundell","H Soyer"
"1112","C Blundell","J Leibo"
"1113","C Blundell","D Tirumala"
"1114","C Blundell","R Munos"
"1115","D Kumaran","J Wang"
"1116","D Kumaran","Z Kurth-Nelson"
"1117","D Kumaran","H Soyer"
"1118","D Kumaran","J Leibo"
"1119","D Kumaran","D Tirumala"
"1120","D Kumaran","R Munos"
"1121","D Kumaran","C Blundell"
"1122","M Botvinick","J Wang"
"1123","M Botvinick","Z Kurth-Nelson"
"1124","M Botvinick","H Soyer"
"1125","M Botvinick","J Leibo"
"1126","M Botvinick","D Tirumala"
"1127","M Botvinick","R Munos"
"1128","M Botvinick","C Blundell"
"1129","M Botvinick","D Kumaran"
"1130","L Gleitman","H Wang"
"1131","J Trueswell","H Wang"
"1132","J Trueswell","L Gleitman"
"1133","R Kallen","A Washburn"
"1134","M Lamb","A Washburn"
"1135","M Lamb","R Kallen"
"1136","N Stepp","A Washburn"
"1137","N Stepp","R Kallen"
"1138","N Stepp","M Lamb"
"1139","K Shockley","A Washburn"
"1140","K Shockley","R Kallen"
"1141","K Shockley","M Lamb"
"1142","K Shockley","N Stepp"
"1143","M Richardson","A Washburn"
"1145","M Richardson","M Lamb"
"1146","M Richardson","N Stepp"
"1147","M Richardson","K Shockley"
"1148","M Botvinick","A Weinstein"
"1149","C Dweck","K Weisman"
"1150","E Markman","K Weisman"
"1151","E Markman","C Dweck"
"1152","B Rapp","R Wiley"
"1153","S Steffensen","T Wiltshire"
"1154","A Diederich","L Wollschlaeger"
"1155","E Schulz","C Wu"
"1156","M Speekenbrink","C Wu"
"1158","J Nelson","C Wu"
"1159","J Nelson","E Schulz"
"1160","J Nelson","M Speekenbrink"
"1161","B Meder","C Wu"
"1162","B Meder","E Schulz"
"1163","B Meder","M Speekenbrink"
"1164","B Meder","J Nelson"
"1165","L Schulz","Y Wu"
"1166","D Abney","T Xu"
"1167","C Yu","T Xu"
"1168","C Yu","D Abney"
"1169","J Whritner","S Yang"
"1170","O Nasraoui","S Yang"
"1171","O Nasraoui","J Whritner"
"1172","P Shafto","S Yang"
"1173","P Shafto","J Whritner"
"1174","P Shafto","O Nasraoui"
"1175","N Larigaldie","T Yates"
"1176","U Beierholm","T Yates"
"1177","U Beierholm","N Larigaldie"
"1178","D Yuan","J Yearsley"
"1179","J Trueblood","J Yearsley"
"1180","J Trueblood","D Yuan"
"1181","M Janner","I Yildirim"
"1182","M Belledonne","I Yildirim"
"1183","M Belledonne","M Janner"
"1184","C Wallraven","I Yildirim"
"1185","C Wallraven","M Janner"
"1186","C Wallraven","M Belledonne"
"1187","W Freiwald","I Yildirim"
"1188","W Freiwald","M Janner"
"1189","W Freiwald","M Belledonne"
"1190","W Freiwald","C Wallraven"
"1192","J Tenenbaum","M Janner"
"1193","J Tenenbaum","M Belledonne"
"1194","J Tenenbaum","C Wallraven"
"1195","J Tenenbaum","W Freiwald"
"1196","J Trueblood","S Yin"
"1197","A Oei","W Yow"
"1198","X Li","W Yow"
"1199","X Li","A Oei"
"1200","E Bonawitz","Y Yu"
"1201","P Shafto","Y Yu"
"1203","T Xu","L Yuan"
"1204","C Yu","L Yuan"
"1206","L Smith","L Yuan"
"1207","L Smith","T Xu"
"1208","L Smith","C Yu"
"1209","M Blokpoel","A Zeppi"
"1210","A Aleni","A Zgonnikov"
"1211","P Piiroinen","A Zgonnikov"
"1212","P Piiroinen","A Aleni"
"1213","D O'Hora","A Zgonnikov"
"1214","D O'Hora","A Aleni"
"1215","D O'Hora","P Piiroinen"
"1216","A Chan","J Zhang"
"1217","E Lau","J Zhang"
"1218","E Lau","A Chan"
"1219","J Hsiao","J Zhang"
"1220","J Hsiao","A Chan"
"1221","J Hsiao","E Lau"
"1222","S Bhatia","J Zhao"
"1223","C Davis-Stober","J Zhao"
"1224","C Davis-Stober","S Bhatia"
"1225","J Bowers","J Bowers"
"1226","D Lynott","L Connell"
"1227","J Carney","L Connell"
"1228","J Carney","D Lynott"
"1230","H Schultheis","K Coventry"
"1231","H Schultheis","H Gudde"
"1232","A Cutler","A Cutler"
"1233","K Forbus","K Forbus"
"1234","J Yang","S Frank"
"1235","M Broschard","J Freeman"
"1236","J Kim","J Freeman"
"1237","J Kim","M Broschard"
"1238","L Castro","J Freeman"
"1239","L Castro","M Broschard"
"1240","L Castro","J Kim"
"1241","E Wasserman","J Freeman"
"1242","E Wasserman","M Broschard"
"1243","E Wasserman","J Kim"
"1244","E Wasserman","L Castro"
"1245","V Sloutsky","J Freeman"
"1246","V Sloutsky","M Broschard"
"1247","V Sloutsky","J Kim"
"1248","V Sloutsky","L Castro"
"1249","V Sloutsky","E Wasserman"
"1250","A Hamilton","A Hamilton"
"1251","O Guest","B Love"
"1252","P Slomka","B Love"
"1253","P Slomka","O Guest"
"1254","V Navarro","B Love"
"1255","V Navarro","O Guest"
"1256","V Navarro","P Slomka"
"1257","E Wasserman","B Love"
"1258","E Wasserman","O Guest"
"1259","E Wasserman","P Slomka"
"1260","E Wasserman","V Navarro"
"1261","V Crupi","J Nelson"
"1263","B Meder","V Crupi"
"1264","G Cevolani","J Nelson"
"1265","G Cevolani","V Crupi"
"1266","G Cevolani","B Meder"
"1267","K Tentori","J Nelson"
"1268","K Tentori","V Crupi"
"1269","K Tentori","B Meder"
"1270","K Tentori","G Cevolani"
"1271","L Perry","L Perry"
"1272","R Gilbert","J Rodd"
"1273","H Betts","J Rodd"
"1274","H Betts","R Gilbert"
"1275","F Gobet","G Sala"
"1276","C Schunn","C Schunn"
"1280","M Tansan","D Ozer"
"1281","E Ozer","D Ozer"
"1282","E Ozer","M Tansan"
"1283","K Malykhina","D Ozer"
"1284","K Malykhina","M Tansan"
"1285","K Malykhina","E Ozer"
"1286","A Chatterjee","D Ozer"
"1287","A Chatterjee","M Tansan"
"1288","A Chatterjee","E Ozer"
"1289","A Chatterjee","K Malykhina"
"1290","T Goksun","D Ozer"
"1291","T Goksun","M Tansan"
"1292","T Goksun","E Ozer"
"1293","T Goksun","K Malykhina"
"1294","T Goksun","A Chatterjee"
"1295","A Kranjec","D Ozer"
"1296","F Balci","D Ozer"
"1297","F Balci","A Kranjec"
"1299","T Goksun","A Kranjec"
"1300","T Goksun","F Balci"
"1301","P Knoeferle","D Abashidze"
"1302","L Smith","D Abney"
"1305","O Kilic","C Acarturk"
"1306","B Kirkici","C Acarturk"
"1307","B Kirkici","O Kilic"
"1308","B Can","C Acarturk"
"1309","B Can","O Kilic"
"1310","B Can","B Kirkici"
"1311","A Ozkan","C Acarturk"
"1312","A Ozkan","O Kilic"
"1313","A Ozkan","B Kirkici"
"1314","A Ozkan","B Can"
"1316","D Markant","K Adams"
"1317","D Markant","G Kachergis"
"1318","M Valenzuela-Rendon","N Aguirre-Celis"
"1319","R Miikkulainen","N Aguirre-Celis"
"1320","R Miikkulainen","M Valenzuela-Rendon"
"1321","P Hemmer","D Ahluwalia"
"1322","K Persaud","D Ahluwalia"
"1323","K Persaud","P Hemmer"
"1324","M Kunda","J Ainooson"
"1325","J Ruiter","S Albert"
"1326","W Zuidema","R Alhama"
"1327","A Wetterlin","N Althaus"
"1328","A Lahiri","N Althaus"
"1329","A Lahiri","A Wetterlin"
"1330","E Bergelson","A Amatuni"
"1331","Y Chang","E Anderson"
"1332","S Hespos","E Anderson"
"1333","S Hespos","Y Chang"
"1334","D Gentner","E Anderson"
"1335","D Gentner","Y Chang"
"1336","D Gentner","S Hespos"
"1337","J Leeuw","J Andrews"
"1338","C Larson","J Andrews"
"1339","C Larson","J Leeuw"
"1340","X Xu","J Andrews"
"1341","X Xu","J Leeuw"
"1342","X Xu","C Larson"
"1343","N Todo","N Arai"
"1344","T Arai","N Arai"
"1345","T Arai","N Todo"
"1346","K Bunji","N Arai"
"1347","K Bunji","N Todo"
"1348","K Bunji","T Arai"
"1349","S Sugawara","N Arai"
"1350","S Sugawara","N Todo"
"1351","S Sugawara","T Arai"
"1352","S Sugawara","K Bunji"
"1353","M Inuzuka","N Arai"
"1354","M Inuzuka","N Todo"
"1355","M Inuzuka","T Arai"
"1356","M Inuzuka","K Bunji"
"1357","M Inuzuka","S Sugawara"
"1358","T Matsuzaki","N Arai"
"1359","T Matsuzaki","N Todo"
"1360","T Matsuzaki","T Arai"
"1361","T Matsuzaki","K Bunji"
"1362","T Matsuzaki","S Sugawara"
"1363","T Matsuzaki","M Inuzuka"
"1364","K Ozaki","N Arai"
"1365","K Ozaki","N Todo"
"1366","K Ozaki","T Arai"
"1367","K Ozaki","K Bunji"
"1368","K Ozaki","S Sugawara"
"1369","K Ozaki","M Inuzuka"
"1370","K Ozaki","T Matsuzaki"
"1371","M Vo","C Aravena"
"1372","T Gao","C Aravena"
"1373","T Gao","M Vo"
"1374","T Shiratori","C Aravena"
"1375","T Shiratori","M Vo"
"1376","T Shiratori","T Gao"
"1377","L Yu","C Aravena"
"1378","L Yu","M Vo"
"1379","L Yu","T Gao"
"1380","L Yu","T Shiratori"
"1381","E Baggs","E Baggs"
"1382","V Lobue","L Baker"
"1383","E Bonawitz","L Baker"
"1384","E Bonawitz","V Lobue"
"1385","P Shafto","L Baker"
"1386","P Shafto","V Lobue"
"1388","S Sloman","C Ballarini"
"1389","S Coulson","M Bardolph"
"1391","J Yearsley","A Barque-Duran"
"1392","J Yearsley","E Pothos"
"1393","J Hampton","A Barque-Duran"
"1394","J Hampton","E Pothos"
"1395","J Hampton","J Yearsley"
"1396","D Birney","J Bateman"
"1397","V Loh","J Bateman"
"1398","V Loh","D Birney"
"1399","A Savic","J Batinic"
"1400","V Kovic","J Batinic"
"1401","V Kovic","A Savic"
"1402","S Varma","D Bauer"
"1403","K Varma","D Bauer"
"1404","K Varma","S Varma"
"1405","M Boekel","D Bauer"
"1406","M Boekel","S Varma"
"1407","M Boekel","K Varma"
"1408","A Worley","D Bauer"
"1409","A Worley","S Varma"
"1410","A Worley","K Varma"
"1411","A Worley","M Boekel"
"1412","J Quillien","D Bauer"
"1413","J Quillien","S Varma"
"1414","J Quillien","K Varma"
"1415","J Quillien","M Boekel"
"1416","J Quillien","A Worley"
"1417","T Loiselle","D Bauer"
"1418","T Loiselle","S Varma"
"1419","T Loiselle","K Varma"
"1420","T Loiselle","M Boekel"
"1421","T Loiselle","A Worley"
"1422","T Loiselle","J Quillien"
"1423","P Patel","D Bauer"
"1424","P Patel","S Varma"
"1425","P Patel","K Varma"
"1426","P Patel","M Boekel"
"1427","P Patel","A Worley"
"1428","P Patel","J Quillien"
"1429","P Patel","T Loiselle"
"1430","C Wasylyshyn","P Bello"
"1431","G Briggs","P Bello"
"1432","G Briggs","C Wasylyshyn"
"1433","S Khemlani","P Bello"
"1434","S Khemlani","C Wasylyshyn"
"1435","S Khemlani","G Briggs"
"1436","K Sjafjell","A Bender"
"1437","A Rothe-Wulf","A Bender"
"1438","A Rothe-Wulf","K Sjafjell"
"1440","S Beller","K Sjafjell"
"1441","S Beller","A Rothe-Wulf"
"1442","A Benjamin","S Bennett"
"1443","M Steyvers","S Bennett"
"1444","M Steyvers","A Benjamin"
"1445","R Willems","P Bernabeu"
"1446","M Louwerse","P Bernabeu"
"1447","M Louwerse","R Willems"
"1448","N Stewart","S Bhatia"
"1449","A Bangerter","L Bietti"
"1450","E Mayor","L Bietti"
"1451","E Mayor","A Bangerter"
"1452","J Rodd","L Blott"
"1453","J Warren","L Blott"
"1454","J Warren","J Rodd"
"1455","K Johnson","R Boghrati"
"1456","M Dehghani","R Boghrati"
"1457","M Dehghani","K Johnson"
"1458","O Bott","O Bott"
"1459","F Lieder","D Bourgin"
"1460","D Reichman","D Bourgin"
"1461","D Reichman","F Lieder"
"1462","N Talmon","D Bourgin"
"1463","N Talmon","F Lieder"
"1464","N Talmon","D Reichman"
"1465","T Griffiths","D Bourgin"
"1467","T Griffiths","D Reichman"
"1468","T Griffiths","N Talmon"
"1469","M Taub","A Bradbury"
"1470","R Azevedo","A Bradbury"
"1471","R Azevedo","M Taub"
"1472","W Bridewell","G Briggs"
"1474","P Bello","W Bridewell"
"1475","M Franke","T Brochhagen"
"1476","P Servajean","L Brunel"
"1477","L Heurley","L Brunel"
"1478","L Heurley","P Servajean"
"1479","N Vermeulen","L Brunel"
"1480","N Vermeulen","P Servajean"
"1481","N Vermeulen","L Heurley"
"1482","R Mackiewicz","M Bucciarelli"
"1483","S Khemlani","M Bucciarelli"
"1484","S Khemlani","R Mackiewicz"
"1485","P Johnson-Laird","M Bucciarelli"
"1486","P Johnson-Laird","R Mackiewicz"
"1488","A Theakston","L Buckle"
"1489","E Lieven","L Buckle"
"1490","E Lieven","A Theakston"
"1491","B Burns","B Burns"
"1492","J Hamrick","F Callaway"
"1493","T Griffiths","F Callaway"
"1494","T Griffiths","J Hamrick"
"1495","J Calvillo","J Calvillo"
"1496","A Francl","A Campero"
"1497","J Tenenbaum","A Campero"
"1498","J Tenenbaum","A Francl"
"1499","C Walker","A Carstensen"
"1500","M Louwerse","M Carvalho"
"1501","C Cathcart","C Cathcart"
"1502","H Low","J Chai"
"1503","T Wong","J Chai"
"1504","T Wong","H Low"
"1505","J Mayor","J Chai"
"1506","J Mayor","H Low"
"1507","J Mayor","T Wong"
"1508","J Taylor","Y Chang"
"1509","K Rastle","Y Chang"
"1510","K Rastle","J Taylor"
"1512","P Monaghan","J Taylor"
"1513","P Monaghan","K Rastle"
"1514","J Peterson","D Chen"
"1515","T Griffiths","D Chen"
"1517","C Jew","D Chen"
"1518","B Zinszer","D Chen"
"1519","B Zinszer","C Jew"
"1520","R Raizada","D Chen"
"1521","R Raizada","C Jew"
"1522","R Raizada","B Zinszer"
"1523","M Liljeholm","P Cheng"
"1524","C Sandhofer","P Cheng"
"1525","C Sandhofer","M Liljeholm"
"1526","P Blake","N Chernyak"
"1527","M Bixter","A Chong"
"1528","W Rogers","A Chong"
"1529","W Rogers","M Bixter"
"1530","B Tversky","Y Chou"
"1531","S Obhi","C Civile"
"1532","I McLaren","C Civile"
"1533","I McLaren","S Obhi"
"1534","N Bramley","A Coenen"
"1535","A Ruggeri","A Coenen"
"1536","A Ruggeri","N Bramley"
"1537","T Gureckis","A Coenen"
"1538","T Gureckis","N Bramley"
"1539","T Gureckis","A Ruggeri"
"1540","V Wong","N Cohn"
"1541","K Pederson","N Cohn"
"1542","K Pederson","V Wong"
"1543","R Taylor","N Cohn"
"1544","R Taylor","V Wong"
"1545","R Taylor","K Pederson"
"1546","K Gluck","M Collins"
"1547","M Walsh","M Collins"
"1548","M Walsh","K Gluck"
"1549","M Krusmark","M Collins"
"1550","M Krusmark","K Gluck"
"1551","M Krusmark","M Walsh"
"1552","L Bucher","M Colombo"
"1553","J Sprenger","M Colombo"
"1554","J Sprenger","L Bucher"
"1555","J Austerweil","N Conaway"
"1556","P Healey","S Concannon"
"1557","M Purver","S Concannon"
"1558","M Purver","P Healey"
"1559","S Reimers","S Desai"
"1560","M Jones","D Corral"
"1561","H Branigan","B Cowan"
"1562","H Begum","B Cowan"
"1563","H Begum","H Branigan"
"1564","L McKenna","B Cowan"
"1565","L McKenna","H Branigan"
"1566","L McKenna","H Begum"
"1567","E Szekely","B Cowan"
"1568","E Szekely","H Branigan"
"1569","E Szekely","H Begum"
"1570","E Szekely","L McKenna"
"1571","G Goodwin","C Cusimano"
"1572","S Magar","C Cusimano"
"1573","B Malle","C Cusimano"
"1574","B Malle","S Magar"
"1575","L Brunel","F Silva"
"1576","G Dam","G Dam"
"1577","P Wijst","D Damen"
"1578","M Amelsvoort","D Damen"
"1579","M Amelsvoort","P Wijst"
"1580","E Krahmer","D Damen"
"1581","E Krahmer","P Wijst"
"1582","E Krahmer","M Amelsvoort"
"1583","F Ritter","C Dancy"
"1584","F Hillary","C Dancy"
"1585","F Hillary","F Ritter"
"1586","K Voller","C Dancy"
"1587","K Voller","F Ritter"
"1588","K Voller","F Hillary"
"1589","O Das","A Das"
"1590","L Allen","M Dascalu"
"1591","D McNamara","M Dascalu"
"1592","D McNamara","L Allen"
"1593","S Trausan-Matu","M Dascalu"
"1594","S Trausan-Matu","L Allen"
"1595","S Trausan-Matu","D McNamara"
"1596","S Crossley","M Dascalu"
"1597","S Crossley","L Allen"
"1598","S Crossley","D McNamara"
"1599","S Crossley","S Trausan-Matu"
"1600","E Schulz","I Dasgupta"
"1601","N Goodman","I Dasgupta"
"1602","N Goodman","E Schulz"
"1603","S Gershman","I Dasgupta"
"1604","S Gershman","E Schulz"
"1605","S Gershman","N Goodman"
"1606","B Rehder","Z Davis"
"1607","I Davis","I Davis"
"1608","B Burns","S Dekel"
"1609","M Goldwater","S Dekel"
"1610","M Goldwater","B Burns"
"1611","J Dessalles","J Dessalles"
"1612","M Martins","M Martins"
"1613","S Niedopytalski","A Dils"
"1614","J Arroyo","A Dils"
"1615","J Arroyo","S Niedopytalski"
"1616","S Flusberg","A Dils"
"1617","S Flusberg","S Niedopytalski"
"1618","S Flusberg","J Arroyo"
"1619","J Marewski","C Dimov"
"1620","Y Munakata","S Doebel"
"1621","C Andersen-Green","S Doebel"
"1622","C Andersen-Green","Y Munakata"
"1623","D Birney","K Double"
"1624","S Furst-Holloway","H Douglas"
"1625","M Richardson","H Douglas"
"1626","M Richardson","S Furst-Holloway"
"1627","R Kallen","H Douglas"
"1628","R Kallen","S Furst-Holloway"
"1630","A Hamer","A Doumas"
"1631","G Puebla-Ramirez","A Doumas"
"1632","G Puebla-Ramirez","A Hamer"
"1633","A Martin","A Doumas"
"1634","A Martin","A Hamer"
"1635","A Martin","G Puebla-Ramirez"
"1636","P Healey","S Duffy"
"1637","R Gelpi","F Durgin"
"1641","A Wills","C Edmunds"
"1642","F Milton","C Edmunds"
"1643","F Milton","A Wills"
"1644","T Matsui","S Fang"
"1645","B Walker","N Fay"
"1646","N Swoboda","N Fay"
"1647","N Swoboda","B Walker"
"1648","R Esposito","G Fenoglio"
"1649","V Gliozzi","G Fenoglio"
"1650","V Gliozzi","R Esposito"
"1651","S Fitneva","S Fitneva"
"1652","A Field","Z Flack"
"1653","J Horst","Z Flack"
"1654","J Horst","A Field"
"1656","P Oudeyer","S Forestier"
"1657","R Jansen","R Foushee"
"1659","M Srinivasan","R Jansen"
"1660","A Rolke","N Franke"
"1661","R Radach","N Franke"
"1662","R Radach","A Rolke"
"1663","M Hofmann","N Franke"
"1664","M Hofmann","A Rolke"
"1665","M Hofmann","R Radach"
"1666","D Mareschal","R French"
"1667","T Smolen","J Fryt"
"1668","K Czernecka","J Fryt"
"1669","K Czernecka","T Smolen"
"1670","A Torre","J Fryt"
"1671","A Torre","T Smolen"
"1672","A Torre","K Czernecka"
"1673","M Szczygiel","J Fryt"
"1674","M Szczygiel","T Smolen"
"1675","M Szczygiel","K Czernecka"
"1676","M Szczygiel","A Torre"
"1677","H Honda","I Fujisaki"
"1678","K Ueda","I Fujisaki"
"1680","K Miwa","M Fukuoka"
"1681","A Maehigashi","M Fukuoka"
"1682","A Maehigashi","K Miwa"
"1684","K Garly","R Fusaroli"
"1685","K Garly","K Tylen"
"1686","J Steensig","R Fusaroli"
"1687","J Steensig","K Tylen"
"1688","J Steensig","K Garly"
"1689","M Christiansen","R Fusaroli"
"1690","M Christiansen","K Tylen"
"1691","M Christiansen","K Garly"
"1692","M Christiansen","J Steensig"
"1693","M Dingemanse","R Fusaroli"
"1694","M Dingemanse","K Tylen"
"1695","M Dingemanse","K Garly"
"1696","M Dingemanse","J Steensig"
"1697","M Dingemanse","M Christiansen"
"1698","M Crocker","C Gambi"
"1699","T Donoghue","R Gao"
"1700","B Voytek","R Gao"
"1701","B Voytek","T Donoghue"
"1702","J Corredor","C Gaviria"
"1703","Z Zuluaga-Rendon","C Gaviria"
