"","from","to"
"853","A Hund","A Hund"
"854","G Miles","G Miles"
"855","C Zimmerman","A Masnick"
"856","M Steyvers","P Hemmer"
"857","B Matlen","A Fisher"
"858","S Ramesh","A Fisher"
"859","S Ramesh","B Matlen"
"860","J Rieskamp","H Nilsson"
"861","S Kang","J Black"
"862","S Kim","J Black"
"863","S Kim","S Kang"
"864","I Chang","E Bonawitz"
"865","H Gweon","E Bonawitz"
"866","H Gweon","I Chang"
"867","S Katz","E Bonawitz"
"868","S Katz","I Chang"
"869","S Katz","H Gweon"
"871","L Schulz","I Chang"
"873","L Schulz","S Katz"
"874","P Shafto","E Bonawitz"
"875","P Shafto","I Chang"
"876","P Shafto","H Gweon"
"877","P Shafto","S Katz"
"878","P Shafto","L Schulz"
"879","S Oosterwijk","A Fischer"
"880","D Pecher","A Fischer"
"881","D Pecher","S Oosterwijk"
"882","M Rotteveel","A Fischer"
"883","M Rotteveel","S Oosterwijk"
"884","M Rotteveel","D Pecher"
"885","P inkielman","A Fischer"
"886","P inkielman","S Oosterwijk"
"887","P inkielman","D Pecher"
"888","P inkielman","M Rotteveel"
"889","R Zeelenberg","A Fischer"
"890","R Zeelenberg","S Oosterwijk"
"891","R Zeelenberg","D Pecher"
"892","R Zeelenberg","M Rotteveel"
"893","R Zeelenberg","P inkielman"
"894","T Shultz","F Dandurand"
"895","S Lim","W Goh"
"896","S Frank","P Brakel"
"897","P Engelbrecht","P Engelbrecht"
"898","B Newell","M Heffernan"
"899","N Caramelli","P Bernardis"
"900","W Kinstsch","M Chen"
"901","Y Tzeng","M Chen"
"902","Y Tzeng","W Kinstsch"
"903","E Fujiwara","J Caplan"
"904","C Lau","J Caplan"
"905","C Lau","E Fujiwara"
"906","C Madan","J Caplan"
"907","C Madan","E Fujiwara"
"908","C Madan","C Lau"
"909","G Legendre","B Landau"
"910","L Rissman","B Landau"
"911","L Rissman","G Legendre"
"912","V Gilliland","J Dunn"
"913","D Navarro","J Dunn"
"914","D Navarro","V Gilliland"
"915","H Imai","K Askawa"
"916","A Tanaka","K Askawa"
"917","A Tanaka","H Imai"
"918","Y Paluy","L Boroditsky"
"919","J Spencer","A Buss"
"920","T Henetz","D Casasanto"
"921","R Goldstone","A Gerganov"
"922","M Grinberg","A Gerganov"
"923","M Grinberg","R Goldstone"
"924","B Stone","S Dennis"
"925","C Pals","T Andringa"
"926","A Lovett","K Forbus"
"927","B Bers","M Rajimakeers"
"928","B Forsyth","B Forsyth"
"929","C Castro","M Bueno"
"930","S Moreno-Rios","M Bueno"
"931","S Moreno-Rios","C Castro"
"932","J Roca","M Bueno"
"933","J Roca","C Castro"
"934","J Roca","S Moreno-Rios"
"935","Y Bestgen","Y Bestgen"
"936","F Keller","V Demberg"
"937","H Rijn","B Meijering"
"938","B Meder","Y Hagmayer"
"939","E Erofeeva","T Chernigovskaja"
"940","T Petrova","T Chernigovskaja"
"941","T Petrova","E Erofeeva"
"942","A Puettmann","M Imhof"
"943","R Vollmeyer","M Imhof"
"944","R Vollmeyer","A Puettmann"
"945","A Dils","L Boroditsky"
"946","J Winawer","L Boroditsky"
"947","J Winawer","A Dils"
"948","P Tupper","J Alderete"
"949","J Gavilan","J Garcia-Albea"
"950","F Maratos","S Crocker"
"951","Y Peirsman","S Deyne"
"952","G Storms","S Deyne"
"953","G Storms","Y Peirsman"
"954","R Shiffrin","G Kachergis"
"955","C Yu","G Kachergis"
"956","C Yu","R Shiffrin"
"957","M Raijmakers","K Huijpen"
"958","T Schijndel","K Huijpen"
"960","M Speekenbrink","M Osman"
"962","J Weast","M Riley"
"963","J Weast","K Shockley"
"964","K Wright","M Riley"
"965","K Wright","K Shockley"
"966","K Wright","J Weast"
"967","M Klein","A Heuvelink"
"968","R Lambalgen","A Heuvelink"
"969","R Lambalgen","M Klein"
"970","N Einecke","J Eggart"
"971","M Riad","J Eggart"
"972","M Riad","N Einecke"
"973","F Roehrbein","J Eggart"
"974","F Roehrbein","N Einecke"
"975","F Roehrbein","M Riad"
"976","M Mack","I Gauthier"
"977","T Palmeri","I Gauthier"
"978","T Palmeri","M Mack"
"979","J Richler","I Gauthier"
"980","J Richler","M Mack"
"981","J Richler","T Palmeri"
"982","T Kershaw","T Kershaw"
"983","R Ashley","R Ashley"
"984","S Hidaka","S Hidaka"
"985","D Gomez","S Varela"
"986","R Augusto","S Varela"
"987","R Augusto","D Gomez"
"988","F Macagno","S Varela"
"989","F Macagno","D Gomez"
"990","F Macagno","R Augusto"
"991","J Mehler","S Varela"
"992","J Mehler","D Gomez"
"993","J Mehler","R Augusto"
"994","J Mehler","F Macagno"
"995","M Tsitseroshin","D Tsaparina"
"996","A Maes","E Krahmer"
"997","L Mol","E Krahmer"
"998","L Mol","A Maes"
"999","M Swerts","E Krahmer"
"1000","M Swerts","A Maes"
"1001","M Swerts","L Mol"
"1002","L Urbas","N Pape"
"1003","L Suarez","W Goh"
"1004","P Jeuniaux","R Dale"
"1005","M Louwerse","R Dale"
"1006","M Louwerse","P Jeuniaux"
"1007","J Opfer","F Kanayet"
"1008","L Tommasi","D Marzoli"
"1009","F Parada","C Allen"
"1010","A Rossi","C Allen"
"1011","A Rossi","F Parada"
"1012","K Jasmin","D Casasanto"
"1013","M Lee","E Grothe"
"1014","M Steyvers","E Grothe"
"1015","M Steyvers","M Lee"
"1016","J Hoeks","D Dimitrova"
"1017","G Redeker","D Dimitrova"
"1019","A Fumero","D Beltran"
"1020","G Navarrete","D Beltran"
"1021","G Navarrete","A Fumero"
"1022","I Orenes","D Beltran"
"1023","I Orenes","A Fumero"
"1024","I Orenes","G Navarrete"
"1025","C Santamaria","D Beltran"
"1026","C Santamaria","A Fumero"
"1027","C Santamaria","G Navarrete"
"1028","C Santamaria","I Orenes"
"1029","A Chuderski","A Chuderska"
"1030","D Blettner","R Bettis"
"1031","S HU","R Bettis"
"1032","S HU","D Blettner"
"1033","W Chang","W Chang"
"1034","I Cosic","A Bedford"
"1035","L Valladares","A Bedford"
"1036","L Valladares","I Cosic"
"1037","H Sohn","K Do"
"1038","Z Yoo","K Do"
"1039","Z Yoo","H Sohn"
"1040","H Pigot","A Dion"
"1041","H Nakamura","H Nakamura"
"1042","N Sethuraman","N Atagi"
"1043","L Smith","N Atagi"
"1044","L Smith","N Sethuraman"
"1045","K Scheiter","P Gerjets"
"1046","A Schueler","P Gerjets"
"1047","A Schueler","K Scheiter"
"1048","M Amelsvoort","E Krahmer"
"1049","B Rehder","A Hoffman"
"1050","J Oberlander","S Kirby"
"1051","C Theisen","S Kirby"
"1052","C Theisen","J Oberlander"
"1053","P Gardenfors","P Gardenfors"
"1054","Z Israeli","S Gabay"
"1055","M Ouellet","S Gabay"
"1056","M Ouellet","Z Israeli"
"1057","J Santiago","S Gabay"
"1058","J Santiago","Z Israeli"
"1059","J Santiago","M Ouellet"
"1060","W Schaeken","E Gillard"
"1061","W Doorden","E Gillard"
"1062","W Doorden","W Schaeken"
"1063","L Verschaffel","E Gillard"
"1064","L Verschaffel","W Schaeken"
"1065","L Verschaffel","W Doorden"
"1066","P Strange","R McCloy"
"1067","J Marsh","A Reyes"
"1068","J Larusson","R Alterman"
"1069","G Wildt","D Bergsma"
"1070","V Glebkin","V Glebkin"
"1071","B Rottman","W Ahn"
"1073","A Rothe","S Beller"
"1074","A Rothe","A Bender"
"1075","K Ueda","H Fukuda"
"1076","M Goldwater","K Carbary"
"1077","M Tanenhaus","K Carbary"
"1078","M Tanenhaus","M Goldwater"
"1079","A Wills","F Milton"
"1080","F Ellinghaus","N Close"
"1081","A Heathcote","N Close"
"1082","A Heathcote","F Ellinghaus"
"1083","T Wright","N Close"
"1084","T Wright","F Ellinghaus"
"1085","T Wright","A Heathcote"
"1087","G Hardie","H Bulthoff"
"1088","G Hardie","J Frankenstein"
"1089","N Lahrnar","H Bulthoff"
"1090","N Lahrnar","J Frankenstein"
"1091","N Lahrnar","G Hardie"
"1092","H Mallot","H Bulthoff"
"1093","H Mallot","J Frankenstein"
"1094","H Mallot","G Hardie"
"1095","H Mallot","N Lahrnar"
"1098","T Meilinger","G Hardie"
"1099","T Meilinger","N Lahrnar"
"1100","T Meilinger","H Mallot"
"1101","J Schulte-Pelkum","H Bulthoff"
"1102","J Schulte-Pelkum","J Frankenstein"
"1103","J Schulte-Pelkum","G Hardie"
"1104","J Schulte-Pelkum","N Lahrnar"
"1105","J Schulte-Pelkum","H Mallot"
"1106","J Schulte-Pelkum","T Meilinger"
"1108","A Jansson","C Forkstam"
"1109","A Jansson","M Ingvar"
"1112","K Petersson","A Jansson"
"1113","H Ekhtiari","M Dehghani"
"1114","K Forbus","M Dehghani"
"1115","K Forbus","H Ekhtiari"
"1116","D Gentner","M Dehghani"
"1117","D Gentner","H Ekhtiari"
"1119","S Sachdeva","M Dehghani"
"1120","S Sachdeva","H Ekhtiari"
"1121","S Sachdeva","K Forbus"
"1122","S Sachdeva","D Gentner"
"1123","T Gog","F Paas"
"1124","K Mogi","T Herai"
"1125","J Rij","P Hendriks"
"1126","H Rijn","P Hendriks"
"1127","H Rijn","J Rij"
"1128","T Taira","T Kusumi"
"1129","U Krumnack","H Gust"
"1130","K Kuhnberger","H Gust"
"1131","K Kuhnberger","U Krumnack"
"1132","A Schwering","H Gust"
"1133","A Schwering","U Krumnack"
"1134","A Schwering","K Kuhnberger"
"1135","I Tarkka","E Mnatsakanian"
"1136","M Sadakata","P Desain"
"1137","R Timmers","P Desain"
"1138","R Timmers","M Sadakata"
"1139","M Doherty","R Anderson"
"1140","J Gilkey","R Anderson"
"1141","J Gilkey","M Doherty"
"1142","G Kjoll","G Kjoll"
"1143","C Forkstam","V Folia"
"1144","P Hagoort","V Folia"
"1145","P Hagoort","C Forkstam"
"1146","K Petersson","V Folia"
"1148","K Petersson","P Hagoort"
"1149","W Zuidema","V Ferdinand"
"1150","L Smith","M Kuwabara"
"1151","A Utsumi","M Sakmoto"
"1152","A Dimulescu","J Dessalles"
"1153","A Pavlenko","B Malt"
"1154","Z Estes","T Barry"
"1155","G Cree","B Amsel"
"1156","R Butler","C Asterhan"
"1157","B Schwarz","C Asterhan"
"1158","B Schwarz","R Butler"
"1159","P Leseman","P Cheng"
"1160","M Messer","P Cheng"
"1161","M Messer","P Leseman"
"1162","E Genuchten","P Cheng"
"1163","E Genuchten","P Leseman"
"1164","E Genuchten","M Messer"
"1165","P Li","S Chen"
"1166","X Zhao","S Chen"
"1167","X Zhao","P Li"
"1168","A Pyke","J LeFevre"
"1169","R Seri","D Secchi"
"1171","I Slingerland","M Mulder"
"1172","R Verbrugge","M Mulder"
"1173","R Verbrugge","I Slingerland"
"1174","E Vaart","M Mulder"
"1175","E Vaart","I Slingerland"
"1177","H Li","E Chang"
"1178","B Guimberteau","B Guimberteau"
"1179","P Gerjets","G Cierniak"
"1180","K Scheiter","G Cierniak"
"1182","O Macindoe","F Cushman"
"1183","C Kidd","R Aslin"
"1184","K White","R Aslin"
"1185","K White","C Kidd"
"1186","M Koushiou","E Constantinou"
"1187","N Heffernan","C Heffernan"
"1188","A Maharjan","C Heffernan"
"1189","A Maharjan","N Heffernan"
"1190","L Razzaq","C Heffernan"
"1191","L Razzaq","N Heffernan"
"1192","L Razzaq","A Maharjan"
"1193","P Shrestha","C Heffernan"
"1194","P Shrestha","N Heffernan"
"1195","P Shrestha","A Maharjan"
"1196","P Shrestha","L Razzaq"
"1197","X Wei","C Heffernan"
"1198","X Wei","N Heffernan"
"1199","X Wei","A Maharjan"
"1200","X Wei","L Razzaq"
"1201","X Wei","P Shrestha"
"1202","I Visser","I Visser"
"1203","N Hamzah","N Hamzah"
"1204","J Nickerson","J Ma"
"1205","Y Sakamoto","J Ma"
"1206","Y Sakamoto","J Nickerson"
"1207","J Knicely","A Frazer"
"1208","P O'Seaghdha","A Frazer"
"1209","P O'Seaghdha","J Knicely"
"1216","K Plunkett","J Mayor"
"1217","Y Miura","N Masataka"
"1218","R Sawada","N Masataka"
"1219","R Sawada","Y Miura"
"1220","V Izard","D Hyde"
"1221","S Lee","D Hyde"
"1222","S Lee","V Izard"
"1223","K Shapiro","D Hyde"
"1224","K Shapiro","V Izard"
"1225","K Shapiro","S Lee"
"1226","E Spelke","D Hyde"
"1227","E Spelke","V Izard"
"1228","E Spelke","S Lee"
"1229","E Spelke","K Shapiro"
"1230","N Winkler-Rhoades","D Hyde"
"1231","N Winkler-Rhoades","V Izard"
"1232","N Winkler-Rhoades","S Lee"
"1233","N Winkler-Rhoades","K Shapiro"
"1234","N Winkler-Rhoades","E Spelke"
"1235","G Mills","P Healey"
"1236","E Nichols","D Hofstadter"
"1237","J Pooley","M Lee"
"1238","W Shankle","M Lee"
"1239","W Shankle","J Pooley"
"1240","R Ardito","M Adenzato"
"1241","B Bara","M Adenzato"
"1242","B Bara","R Ardito"
"1243","A Ciaramidaro","M Adenzato"
"1244","A Ciaramidaro","R Ardito"
"1245","A Ciaramidaro","B Bara"
"1246","S Erk","M Adenzato"
"1247","S Erk","R Ardito"
"1248","S Erk","B Bara"
"1249","S Erk","A Ciaramidaro"
"1250","H Walter","M Adenzato"
"1251","H Walter","R Ardito"
"1252","H Walter","B Bara"
"1253","H Walter","A Ciaramidaro"
"1254","H Walter","S Erk"
"1255","N Vasic","M Adenzato"
"1256","N Vasic","R Ardito"
"1257","N Vasic","B Bara"
"1258","N Vasic","A Ciaramidaro"
"1259","N Vasic","S Erk"
"1260","N Vasic","H Walter"
"1261","S Brown","S Andrews"
"1262","C Donkin","S Andrews"
"1263","C Donkin","S Brown"
"1264","A Heathcote","S Andrews"
"1265","A Heathcote","S Brown"
"1266","A Heathcote","C Donkin"
"1267","T Farmer","R Dale"
"1269","J Roche","T Farmer"
"1270","J Zevin","R Dale"
"1272","J Zevin","J Roche"
"1273","J Klein","M Dye"
"1274","M Ramscar","M Dye"
"1275","M Ramscar","J Klein"
"1276","J Witten","M Dye"
"1277","J Witten","J Klein"
"1278","J Witten","M Ramscar"
"1279","M Walsh","J Anderson"
"1280","N Kalchbrenner","M Dye"
"1282","M Ramscar","N Kalchbrenner"
"1283","D Yarlett","M Dye"
"1284","D Yarlett","N Kalchbrenner"
"1285","D Yarlett","M Ramscar"
"1286","A Banks","A Banks"
"1287","G Siegle","C Schunn"
"1288","T Wong","C Schunn"
"1289","T Wong","G Siegle"
"1290","J Verhagen","J Verhagen"
"1291","J Jordan","C Coey"
"1292","K Tsiappoutas","C Coey"
"1293","K Tsiappoutas","J Jordan"
"1294","M Lee","J Dunn"
"1297","R Stephens","J Dunn"
"1298","R Stephens","M Lee"
"1299","R Stephens","D Navarro"
"1300","E Andonova","E Andonova"
"1301","P Cheng","R Barone"
"1302","T Shultz","D Schlimm"
"1303","F Gosselin","N Dupuis-Roy"
"1304","L Maanen","J Marewski"
"1305","C Caljouw","G Band"
"1306","I Christoffels","G Band"
"1307","I Christoffels","C Caljouw"
"1308","L Colzato","G Band"
"1309","L Colzato","C Caljouw"
"1310","L Colzato","I Christoffels"
"1311","N Schiller","G Band"
"1312","N Schiller","C Caljouw"
"1313","N Schiller","I Christoffels"
"1314","N Schiller","L Colzato"
"1315","S Wood","F Hussain"
"1316","V Micelli","J Beule"
"1317","R Trijp","J Beule"
"1318","R Trijp","V Micelli"
"1319","M Romano","M Romano"
"1320","K Snyder-Tapp","R Dale"
"1321","J Bryson","J Bryson"
"1322","M Kalish","M Kalish"
"1323","Y Gao","M Coen"
"1324","G Schrementi","M Gasser"
"1325","B Riou","L Brunel"
"1326","G Vallet","L Brunel"
"1327","G Vallet","B Riou"
"1328","R Versace","L Brunel"
"1329","R Versace","B Riou"
"1330","R Versace","G Vallet"
"1331","N Goodman","C Baker"
"1332","J Tenenbaum","C Baker"
"1334","A November","N Davidenko"
"1335","M Ramscar","N Davidenko"
"1336","M Ramscar","A November"
"1337","H Svensson","A Morse"
"1338","T Ziemke","A Morse"
"1339","T Ziemke","H Svensson"
"1340","G Villejoubert","G Villejoubert"
"1341","K Nakamura","K Nakamura"
"1342","M Bucciarelli","G Arduino"
"1343","C Meini","G Arduino"
"1344","C Meini","M Bucciarelli"
"1345","F Vinai","G Arduino"
"1346","F Vinai","M Bucciarelli"
"1347","F Vinai","C Meini"
"1348","S Brenman","E Bonawitz"
"1350","L Schulz","S Brenman"
"1351","M Hoover","A Ghane"
"1352","D Richardson","A Ghane"
"1353","D Richardson","M Hoover"
"1354","E Thom","C Sandhofer"
"1355","E Peng","S Kiyokawa"
"1356","K Ueda","S Kiyokawa"
"1357","K Ueda","E Peng"
"1358","Y Washida","S Kiyokawa"
"1359","Y Washida","E Peng"
"1360","Y Washida","K Ueda"
"1361","J McDonnell","T Gureckis"
"1362","G Garcia","R Cox"
"1363","C Weaver","M Anderson"
"1364","V Robinet","B Lemaire"
"1365","D Peebles","N Ali"
"1366","J McClelland","C Henderson"
"1367","M Kalish","T Griffiths"
"1368","C Lucas","T Griffiths"
"1369","C Lucas","M Kalish"
"1370","S Street","L Smith"
"1371","D Lagnado","N Chater"
"1372","E Yu","N Chater"
"1373","E Yu","D Lagnado"
"1374","J Dixon","R Byrne"
"1375","R Guttentag","R Byrne"
"1376","R Guttentag","J Dixon"
"1377","J Brasfield","L Barsalo"
"1378","S Gries","L Barsalo"
"1379","S Gries","J Brasfield"
"1380","C Wilson","L Barsalo"
"1381","C Wilson","J Brasfield"
"1382","C Wilson","S Gries"
"1383","Y Miura","T Matsui"
"1384","H Osanai","T Matsui"
"1385","H Osanai","Y Miura"
"1386","Y Tojo","T Matsui"
"1387","Y Tojo","Y Miura"
"1388","Y Tojo","H Osanai"
"1389","D Gentner","J Colhoun"
"1390","R Kim","N Heffernan"
"1391","N Krach","N Heffernan"
"1392","N Krach","R Kim"
"1393","R Weitz","N Heffernan"
"1394","R Weitz","R Kim"
"1395","R Weitz","N Krach"
"1396","J Sainz","M Lazaro"
"1398","G Koduri","G Koduri"
"1399","E Chiu","B Bridgeman"
"1400","M Hoover","B Bridgeman"
"1401","M Hoover","E Chiu"
"1402","J Quan","B Bridgeman"
"1403","J Quan","E Chiu"
"1404","J Quan","M Hoover"
"1405","S Rice","M Ouellet"
"1406","A Roman","M Ouellet"
"1407","A Roman","S Rice"
"1409","J Santiago","S Rice"
"1410","J Santiago","A Roman"
"1411","S Flusberg","L Boroditsky"
"1413","A Dils","S Flusberg"
"1414","G Campbell","C Callaway"
"1415","M Dzikovska","C Callaway"
"1416","M Dzikovska","G Campbell"
"1417","E Fallow","C Callaway"
"1418","E Fallow","G Campbell"
"1419","E Fallow","M Dzikovska"
"1420","J Moore","C Callaway"
"1421","J Moore","G Campbell"
"1422","J Moore","M Dzikovska"
"1423","J Moore","E Fallow"
"1424","N Steinhauser","C Callaway"
"1425","N Steinhauser","G Campbell"
"1426","N Steinhauser","M Dzikovska"
"1427","N Steinhauser","E Fallow"
"1428","N Steinhauser","J Moore"
"1432","L Maccari","M Casagrande"
"1434","A Marotta","L Maccari"
"1436","D Martella","L Maccari"
"1438","A Raffone","M Casagrande"
"1439","A Raffone","L Maccari"
"1440","A Raffone","A Marotta"
"1441","A Raffone","D Martella"
"1442","M Sebastiani","M Casagrande"
"1443","M Sebastiani","L Maccari"
"1444","M Sebastiani","A Marotta"
"1445","M Sebastiani","D Martella"
"1446","M Sebastiani","A Raffone"
"1447","M Chanceaux","T Baccino"
"1448","A Guerin-Dugue","T Baccino"
"1449","A Guerin-Dugue","M Chanceaux"
"1450","B Lemaire","T Baccino"
"1451","B Lemaire","M Chanceaux"
"1452","B Lemaire","A Guerin-Dugue"
"1453","S Dennis","S Dennis"
"1454","U Waltinger","I Cramer"
"1455","T Wandmacher","I Cramer"
"1456","T Wandmacher","U Waltinger"
"1457","E Spelke","S Carey"
"1458","N Winkler-Rhoades","S Carey"
"1460","A Jarvstad","U Hahn"
"1461","P Langley","G Cleveland"
"1462","N Li","G Cleveland"
"1464","D Stracuzzi","G Cleveland"
"1467","G Borensztajn","R Bod"
"1468","W Zuidema","R Bod"
"1469","W Zuidema","G Borensztajn"
"1470","W Frankenhuis","S Carey"
"1471","L Thosen","S Carey"
"1472","L Thosen","W Frankenhuis"
"1473","B Walker-Meade","S Carey"
"1474","B Walker-Meade","W Frankenhuis"
"1475","B Walker-Meade","L Thosen"
"1476","A Wolf","M Knauff"
"1477","A Janyan","A Danz"
"1478","G Villejoubert","M Juanchich"
"1479","B Sarnecka","J Negen"
"1480","D Markant","T Gureckis"
"1481","N Chater","E Blagrove"
"1482","M Ellefson","E Blagrove"
"1483","M Ellefson","N Chater"
"1484","A Molzhon","E Blagrove"
"1485","A Molzhon","N Chater"
"1486","A Molzhon","M Ellefson"
"1487","V Haltakov","M Grinberg"
"1488","S Kostadinov","M Grinberg"
"1489","S Kostadinov","V Haltakov"
"1490","K Kyriazov","M Grinberg"
"1491","K Kyriazov","V Haltakov"
"1492","K Kyriazov","S Kostadinov"
"1493","H Laftchiev","M Grinberg"
"1494","H Laftchiev","V Haltakov"
"1495","H Laftchiev","S Kostadinov"
"1496","H Laftchiev","K Kyriazov"
"1497","T Nokes","S Gadgil"
"1498","K Do","K Adachi"
"1499","Y Kawasaki","K Adachi"
"1500","Y Kawasaki","K Do"
"1501","K Manktelow","K Adachi"
"1502","K Manktelow","K Do"
"1503","K Manktelow","Y Kawasaki"
"1504","H Mercier","K Adachi"
"1505","H Mercier","K Do"
"1506","H Mercier","Y Kawasaki"
"1507","H Mercier","K Manktelow"
"1508","J Henst","K Adachi"
"1509","J Henst","K Do"
"1510","J Henst","Y Kawasaki"
"1511","J Henst","K Manktelow"
"1512","J Henst","H Mercier"
"1513","H Yama","K Adachi"
"1514","H Yama","K Do"
"1515","H Yama","Y Kawasaki"
"1516","H Yama","K Manktelow"
"1517","H Yama","H Mercier"
"1518","H Yama","J Henst"
"1519","B Lee","N Choi"
"1520","D Lee","N Choi"
"1521","D Lee","B Lee"
"1522","M Sohn","N Choi"
"1523","M Sohn","B Lee"
"1524","M Sohn","D Lee"
"1525","J Ryu","N Choi"
"1526","J Ryu","B Lee"
"1527","J Ryu","D Lee"
"1528","J Ryu","M Sohn"
"1529","J Martin","T Griffiths"
"1531","A Sanborn","J Martin"
"1532","A D'Angiulli","I Bokkon"
"1533","U Obaidellah","P Cheng"
"1534","M Unterhuber","M Unterhuber"
"1535","B Burns","B Burns"
"1536","S Mewaldt","K Hachey"
"1537","D Trumpower","K Hachey"
"1538","D Trumpower","S Mewaldt"
"1539","A Montebelli","R Lowe"
"1540","T Ziemke","R Lowe"
"1541","T Ziemke","A Montebelli"
"1542","J Hulbert","M Anderson"
"1543","H Choi","J Choi"
"1544","K Do","J Choi"
"1545","K Do","H Choi"
"1546","J Borge-Holthoefer","A Arenas"
"1547","R Thomson","J Davies"
"1548","L Schulz","C Cook"
"1549","W Frost","M Bugajska"
"1550","G Trafton","M Bugajska"
"1551","G Trafton","W Frost"
"1552","Z Yucel","A Salah"
"1553","K Grill-Spector","N Davidenko"
"1554","N Witthoft","N Davidenko"
"1555","N Witthoft","K Grill-Spector"
"1556","T Matlock","M Greenwood"
"1557","B Imhof","P Gerjets"
"1559","K Scheiter","B Imhof"
"1560","N Kim","W Ahn"
"1562","B Rottman","N Kim"
"1563","C Sanislow","W Ahn"
"1564","C Sanislow","N Kim"
"1565","C Sanislow","B Rottman"
"1566","L Kester","L Kester"
"1567","Y Rosseel","M Schryver"
"1568","K Vandist","M Schryver"
"1569","K Vandist","Y Rosseel"
"1570","P Parpart","E Cokley"
"1571","L Schooler","E Cokley"
"1572","L Schooler","P Parpart"
"1573","T Fangmeier","A Bittner"
"1574","L Konieczny","A Bittner"
"1575","L Konieczny","T Fangmeier"
"1576","M Ragni","A Bittner"
"1577","M Ragni","T Fangmeier"
"1578","M Ragni","L Konieczny"
"1579","M Tong","G Cottrell"
"1580","L Zhang","G Cottrell"
"1581","L Zhang","M Tong"
"1582","A Godfroid","F Boers"
"1583","A Housen","F Boers"
"1584","A Housen","A Godfroid"
"1585","G Kachergis","T Gangwani"
"1586","C Yu","T Gangwani"
"1588","S Honiden","N Nailah"
"1589","K Paller","R Morrison"
"1590","P Reber","R Morrison"
"1591","P Reber","K Paller"
"1592","C Yu","K Klein"
"1593","S Karanam","B Indurkhya"
"1594","M Melguizo","B Indurkhya"
"1595","M Melguizo","S Karanam"
"1596","H Oostendorp","B Indurkhya"
"1597","H Oostendorp","S Karanam"
"1598","H Oostendorp","M Melguizo"
"1599","D Choi","D Choi"
"1600","M Blades","J Bek"
"1601","M Siegal","J Bek"
"1602","M Siegal","M Blades"
"1603","R Varley","J Bek"
"1604","R Varley","M Blades"
"1605","R Varley","M Siegal"
"1606","D Hendrickson","E Chaffin"
"1607","L Thompson","E Chaffin"
"1608","L Thompson","D Hendrickson"
"1609","D Pettit","J Knobe"
"1610","I Hodges","N Braisby"
"1611","R Raine","R Raine"
"1612","A Samsonovich","A Samsonovich"
"1613","G Lupyan","M Ferguson"
"1614","M Spivey","M Ferguson"
"1615","M Spivey","G Lupyan"
"1616","M Wojnowicz","M Ferguson"
"1617","M Wojnowicz","G Lupyan"
"1618","M Wojnowicz","M Spivey"
"1619","J Davies","H Burch"
"1620","J Schoenherr","H Burch"
"1621","J Schoenherr","J Davies"
"1622","R Thomson","H Burch"
"1624","R Thomson","J Schoenherr"
"1625","T Stewart","A Gormley"
"1626","D Yurovsky","C Yucel"
"1627","R Morrsion","L Doumas"
"1628","L Richland","L Doumas"
"1629","L Richland","R Morrsion"
"1630","P Gerjets","M Dorr"
"1631","H Jarodzka","M Dorr"
"1632","H Jarodzka","P Gerjets"
"1633","K Scheiter","M Dorr"
"1635","K Scheiter","H Jarodzka"
"1636","T Gog","M Dorr"
"1637","T Gog","P Gerjets"
"1638","T Gog","H Jarodzka"
"1639","T Gog","K Scheiter"
"1641","Y Sandamirskaya","J Lipinski"
"1642","G Schoner","J Lipinski"
"1643","G Schoner","Y Sandamirskaya"
"1644","P Dodds","S Brown"
"1645","C donkin","S Brown"
"1646","C donkin","P Dodds"
"1648","A Heathcote","P Dodds"
"1649","A Heathcote","C donkin"
"1650","D Stark","J Choplin"
"1651","B Jolie","D Jim"
"1652","J Schoenherr","D Jim"
"1653","J Schoenherr","B Jolie"
"1655","E Valenza","H Bulf"
"1656","H Pfister","M Oehl"
"1657","S Sachdeva","D Medin"
"1658","S Wallot","G Orden"
"1659","L Feenstra","F Cnossen"
"1660","M Grapengeter","F Cnossen"
"1661","M Grapengeter","L Feenstra"
"1662","S Wierda","F Cnossen"
"1663","S Wierda","L Feenstra"
"1664","S Wierda","M Grapengeter"
"1665","S Thompson-Schill","E Chrysikou"
"1666","A Loehrlein","A Loehrlein"
"1667","J Lorenceau","A Campagne"
"1668","J Martinerie","A Campagne"
"1669","J Martinerie","J Lorenceau"
"1670","B renault","A Campagne"
"1671","B renault","J Lorenceau"
"1672","B renault","J Martinerie"
"1673","N Goodman","D Barner"
"1674","L Schmidt","D Barner"
"1675","L Schmidt","N Goodman"
"1676","J Tenenbaum","D Barner"
"1678","J Tenenbaum","L Schmidt"
"1680","R Minervino","A Martin"
"1681","M Trench","A Martin"
"1682","M Trench","R Minervino"
"1683","D Klenovsak","F Hartung"
"1684","L Santos","F Hartung"
"1685","L Santos","D Klenovsak"
"1686","C Strobl","F Hartung"
"1687","C Strobl","D Klenovsak"
"1688","C Strobl","L Santos"
"1689","D Zaefferer","F Hartung"
"1690","D Zaefferer","D Klenovsak"
"1691","D Zaefferer","L Santos"
"1692","D Zaefferer","C Strobl"
"1693","S Leijnen","L Gabora"
"1694","B O'Connor","L Gabora"
"1695","B O'Connor","S Leijnen"
"1696","J Choplin","A Bloomfield"
"1697","V Ferrari","C Blattler"
"1698","E Marmeche","C Blattler"
"1699","E Marmeche","V Ferrari"
