"","from","to"
"1759","A Heathcote","G Hawkins"
"1760","A Heathcote","A Camilleri"
"1761","B Newell","G Hawkins"
"1762","B Newell","A Camilleri"
"1763","B Newell","A Heathcote"
"1764","S Brown","G Hawkins"
"1765","S Brown","A Camilleri"
"1766","S Brown","A Heathcote"
"1767","S Brown","B Newell"
"1768","N Ramlakhan","N Ramlakhan"
"1769","J Williams","B Edwards"
"1770","D Gentner","B Edwards"
"1771","D Gentner","J Williams"
"1772","T Lombrozo","B Edwards"
"1773","T Lombrozo","J Williams"
"1774","T Lombrozo","D Gentner"
"1775","B Rehder","A Coenen"
"1776","T Gureckis","A Coenen"
"1777","T Gureckis","B Rehder"
"1778","R Dale","D Vinson"
"1779","T Gureckis","A Rich"
"1780","S Gahl","S Meylan"
"1781","E Pothos","J Trueblood"
"1782","C Baker","Y Wu"
"1783","J Tenenbaum","Y Wu"
"1784","J Tenenbaum","C Baker"
"1785","L Schulz","Y Wu"
"1786","L Schulz","C Baker"
"1789","R Waring","M Penner-Wilger"
"1790","A Newton","M Penner-Wilger"
"1791","A Newton","R Waring"
"1792","M Pacer","A Press"
"1793","T Griffiths","A Press"
"1794","T Griffiths","M Pacer"
"1795","B Christian","A Press"
"1796","B Christian","M Pacer"
"1797","B Christian","T Griffiths"
"1798","A Jin","S Johnson"
"1800","F Keil","A Jin"
"1801","R Shiffrin","R Shiffrin"
"1802","M Franke","C Qing"
"1803","D Burnston","W Bechtel"
"1804","B Sheredos","W Bechtel"
"1805","B Sheredos","D Burnston"
"1806","A Abrahamsen","W Bechtel"
"1807","A Abrahamsen","D Burnston"
"1808","A Abrahamsen","B Sheredos"
"1809","B Rottman","B Rottman"
"1810","P Hemmer","K Persaud"
"1811","M Brown","C Kurumada"
"1812","S Bibyk","C Kurumada"
"1813","S Bibyk","M Brown"
"1814","D Pontillo","C Kurumada"
"1815","D Pontillo","M Brown"
"1816","D Pontillo","S Bibyk"
"1817","M Tanenhaus","C Kurumada"
"1818","M Tanenhaus","M Brown"
"1819","M Tanenhaus","S Bibyk"
"1820","M Tanenhaus","D Pontillo"
"1821","S Kuliga","R Stulpnagel"
"1822","S Buechner","R Stulpnagel"
"1823","S Buechner","S Kuliga"
"1824","C Holscher","R Stulpnagel"
"1825","C Holscher","S Kuliga"
"1826","C Holscher","S Buechner"
"1827","M Christiansen","S McCauley"
"1828","O Feher","K Smith"
"1829","N Ritt","K Smith"
"1830","N Ritt","O Feher"
"1831","M Smithson","Y Shou"
"1832","C Schunn","A Liu"
"1833","A Clark","J Lau"
"1834","S Lappin","J Lau"
"1835","S Lappin","A Clark"
"1836","P Knoeferle","M Burigo"
"1837","S McAlister","T Cessna"
"1838","H Kloos","T Cessna"
"1839","H Kloos","S McAlister"
"1840","R Frank","T Cessna"
"1841","R Frank","S McAlister"
"1842","R Frank","H Kloos"
"1843","D Trninic","D Landy"
"1844","F Soylu","D Landy"
"1845","F Soylu","D Trninic"
"1846","J Kehoe","D Landy"
"1847","J Kehoe","D Trninic"
"1848","J Kehoe","F Soylu"
"1849","P Fishwick","D Landy"
"1850","P Fishwick","D Trninic"
"1851","P Fishwick","F Soylu"
"1852","P Fishwick","J Kehoe"
"1853","M Montrey","A Kaznatcheev"
"1854","T Shultz","A Kaznatcheev"
"1855","T Shultz","M Montrey"
"1856","R Magid","M Siegel"
"1857","J Tenenbaum","M Siegel"
"1858","J Tenenbaum","R Magid"
"1859","L Schulz","M Siegel"
"1860","L Schulz","R Magid"
"1862","D Barner","L Hochstein"
"1863","N Goodman","M Tessler"
"1864","S Bhatia","S Bhatia"
"1865","E Konstantinidis","M Speekenbrink"
"1866","P Muentener","E Stave"
"1867","L Schulz","E Stave"
"1868","L Schulz","P Muentener"
"1869","T Griffiths","M Bertolero"
"1870","A Yu","S Ahmad"
"1871","T Ueno","K Inohara"
"1872","H Singmann","M Ragni"
"1873","E Steinlein","M Ragni"
"1874","E Steinlein","H Singmann"
"1875","V Chu","H Gweon"
"1877","L Schulz","V Chu"
"1878","F Jakel","C Zednik"
"1879","L Rigoli","E Chiu"
"1880","M Spivey","E Chiu"
"1881","M Spivey","L Rigoli"
"1882","P Schrater","N Srivastava"
"1883","W Schuler","M Schijndel"
"1884","P Culicover","M Schijndel"
"1885","P Culicover","W Schuler"
"1886","J Kontinen","M Spychalska"
"1887","M Werning","M Spychalska"
"1888","M Werning","J Kontinen"
"1889","M Carminati","D Abashidze"
"1890","P Knoeferle","D Abashidze"
"1891","P Knoeferle","M Carminati"
"1892","P Carvalho","E Weitnauer"
"1893","R Goldstone","E Weitnauer"
"1895","H Ritter","E Weitnauer"
"1896","H Ritter","P Carvalho"
"1897","H Ritter","R Goldstone"
"1898","C Kello","J Rodny"
"1899","P Hemmer","T Robbins"
"1900","Y Tang","T Robbins"
"1901","Y Tang","P Hemmer"
"1902","M Frank","A Horowtiz"
"1903","B Newell","D Navarro"
"1904","E Dunbar","A Fourtassi"
"1905","E Dupoux","A Fourtassi"
"1906","E Dupoux","E Dunbar"
"1907","D Salvucci","D Salvucci"
"1908","C Bromberg","P Thibodeau"
"1909","R Hernandez","P Thibodeau"
"1910","R Hernandez","C Bromberg"
"1911","Z Wilson","P Thibodeau"
"1912","Z Wilson","C Bromberg"
"1913","Z Wilson","R Hernandez"
"1914","N Kim","J Jara-Ettinger"
"1915","P Muetener","J Jara-Ettinger"
"1916","P Muetener","N Kim"
"1917","L Schulz","J Jara-Ettinger"
"1918","L Schulz","N Kim"
"1919","L Schulz","P Muetener"
"1920","M Lee","M Guan"
"1921","A Silva","M Guan"
"1922","A Silva","M Lee"
"1923","R Willems","S Dolscheid"
"1924","P Hagoort","S Dolscheid"
"1925","P Hagoort","R Willems"
"1926","D Casasanto","S Dolscheid"
"1927","D Casasanto","R Willems"
"1928","D Casasanto","P Hagoort"
"1929","C Thompson","J Opfer"
"1930","G Layher","F Schrodt"
"1931","H Neumann","F Schrodt"
"1932","H Neumann","G Layher"
"1933","M Butz","F Schrodt"
"1934","M Butz","G Layher"
"1935","M Butz","H Neumann"
"1936","B Meijering","G Bergwerff"
"1937","J Szymanik","G Bergwerff"
"1938","J Szymanik","B Meijering"
"1939","R Verbrugge","G Bergwerff"
"1940","R Verbrugge","B Meijering"
"1941","R Verbrugge","J Szymanik"
"1942","S Wierda","G Bergwerff"
"1943","S Wierda","B Meijering"
"1944","S Wierda","J Szymanik"
"1945","S Wierda","R Verbrugge"
"1946","M Waldmann","J Samland"
"1947","P Shafto","B Eaves"
"1948","R Nunez","K Cooperrider"
"1949","J Slotta","K Cooperrider"
"1950","J Slotta","R Nunez"
"1951","J Hsiao","T Liu"
"1952","A Chemero","M Lamb"
"1953","P Baumann","P Baumann"
"1954","H Gweon","J Jara-Ettinger"
"1955","J Tenenbaum","J Jara-Ettinger"
"1956","J Tenenbaum","H Gweon"
"1960","D Gentner","L Smith"
"1961","J Abbott","D Bourgin"
"1962","T Griffiths","D Bourgin"
"1963","T Griffiths","J Abbott"
"1964","K Smith","D Bourgin"
"1965","K Smith","J Abbott"
"1966","K Smith","T Griffiths"
"1967","E Vul","D Bourgin"
"1968","E Vul","J Abbott"
"1969","E Vul","T Griffiths"
"1971","E Kravtchenko","E Kravtchenko"
"1972","P Monaghan","A Smith"
"1973","F Huettig","A Smith"
"1974","F Huettig","P Monaghan"
"1975","P Naidu","H Schultheis"
"1976","P Series","R Duarte"
"1977","A Morrison","R Duarte"
"1978","A Morrison","P Series"
"1979","T Icard","T Icard"
"1980","J Funke","J Funke"
"1981","K Youngstrom","T Marghetis"
"1982","C Kemp","A Jern"
"1983","S Bennati","R Thomson"
"1984","C Lebiere","R Thomson"
"1985","C Lebiere","S Bennati"
"1986","Y Kamide","B Dunn"
"1987","C Scheepers","B Dunn"
"1988","C Scheepers","Y Kamide"
"1989","R Shiffrin","G Cox"
"1990","P Tupper","P Tupper"
"1991","E Thiessen","L Erickson"
"1992","K Godwin","L Erickson"
"1993","K Godwin","E Thiessen"
"1994","J Dickerson","L Erickson"
"1995","J Dickerson","E Thiessen"
"1996","J Dickerson","K Godwin"
"1997","A Fisher","L Erickson"
"1998","A Fisher","E Thiessen"
"1999","A Fisher","K Godwin"
"2000","A Fisher","J Dickerson"
"2001","P Cheng","J Walker"
"2002","J Stigler","J Walker"
"2003","J Stigler","P Cheng"
"2004","A Ishiguchi","M Tokita"
"2005","C Busdraghi","K Morsanyi"
"2006","C Primi","K Morsanyi"
"2007","C Primi","C Busdraghi"
"2008","B Gaume","Y Desalle"
"2009","K Duvignau","Y Desalle"
"2010","K Duvignau","B Gaume"
"2011","H Cheung","Y Desalle"
"2012","H Cheung","B Gaume"
"2013","H Cheung","K Duvignau"
"2014","S Hsieh","Y Desalle"
"2015","S Hsieh","B Gaume"
"2016","S Hsieh","K Duvignau"
"2017","S Hsieh","H Cheung"
"2018","P Magistry","Y Desalle"
"2019","P Magistry","B Gaume"
"2020","P Magistry","K Duvignau"
"2021","P Magistry","H Cheung"
"2022","P Magistry","S Hsieh"
"2023","J Nespoulous","Y Desalle"
"2024","J Nespoulous","B Gaume"
"2025","J Nespoulous","K Duvignau"
"2026","J Nespoulous","H Cheung"
"2027","J Nespoulous","S Hsieh"
"2028","J Nespoulous","P Magistry"
"2029","D Richardson","P Parnamets"
"2030","C Balkenius","P Parnamets"
"2031","C Balkenius","D Richardson"
"2032","N Goodman","T Gerstenberg"
"2034","D Lagnado","N Goodman"
"2035","J Tenenbaum","T Gerstenberg"
"2037","J Tenenbaum","D Lagnado"
"2038","E Baggs","E Baggs"
"2039","E Sugarman","M Lewis"
"2040","M Frank","M Lewis"
"2041","M Frank","E Sugarman"
"2042","A Charlesworth","D Landy"
"2043","E Ottmar","D Landy"
"2044","E Ottmar","A Charlesworth"
"2045","L Rips","J Dink"
"2046","P Monaghan","A Snith"
"2047","F Huettig","A Snith"
"2050","P Todd","B Kievit-Kylar"
"2051","Y Ahn","B Kievit-Kylar"
"2052","Y Ahn","P Todd"
"2053","S Brussow","S Bennati"
"2054","M Ragni","S Bennati"
"2055","M Ragni","S Brussow"
"2056","L Konieczny","S Bennati"
"2057","L Konieczny","S Brussow"
"2058","L Konieczny","M Ragni"
"2059","L Bucher","J Nejasmic"
"2060","P Thorn","J Nejasmic"
"2061","P Thorn","L Bucher"
"2062","M Knauff","J Nejasmic"
"2063","M Knauff","L Bucher"
"2064","M Knauff","P Thorn"
"2065","C Yu","A Romberg"
"2066","N Taatgen","L Gittelson"
"2068","J Ren","C Levitan"
"2069","A Woods","C Levitan"
"2070","A Woods","J Ren"
"2071","S Boesveldt","C Levitan"
"2072","S Boesveldt","J Ren"
"2073","S Boesveldt","A Woods"
"2074","J Chan","C Levitan"
"2075","J Chan","J Ren"
"2076","J Chan","A Woods"
"2077","J Chan","S Boesveldt"
"2078","K McKenzie","C Levitan"
"2079","K McKenzie","J Ren"
"2080","K McKenzie","A Woods"
"2081","K McKenzie","S Boesveldt"
"2082","K McKenzie","J Chan"
"2083","M Dodson","C Levitan"
"2084","M Dodson","J Ren"
"2085","M Dodson","A Woods"
"2086","M Dodson","S Boesveldt"
"2087","M Dodson","J Chan"
"2088","M Dodson","K McKenzie"
"2089","J Levin","C Levitan"
"2090","J Levin","J Ren"
"2091","J Levin","A Woods"
"2092","J Levin","S Boesveldt"
"2093","J Levin","J Chan"
"2094","J Levin","K McKenzie"
"2095","J Levin","M Dodson"
"2096","X Leong","C Levitan"
"2097","X Leong","J Ren"
"2098","X Leong","A Woods"
"2099","X Leong","S Boesveldt"
"2100","X Leong","J Chan"
"2101","X Leong","K McKenzie"
"2102","X Leong","M Dodson"
"2103","X Leong","J Levin"
"2104","J Bosch","C Levitan"
"2105","J Bosch","J Ren"
"2106","J Bosch","A Woods"
"2107","J Bosch","S Boesveldt"
"2108","J Bosch","J Chan"
"2109","J Bosch","K McKenzie"
"2110","J Bosch","M Dodson"
"2111","J Bosch","J Levin"
"2112","J Bosch","X Leong"
"2113","E Gontier","E Hasuo"
"2114","T Mitsudo","E Hasuo"
"2115","T Mitsudo","E Gontier"
"2116","Y Nakajima","E Hasuo"
"2117","Y Nakajima","E Gontier"
"2118","Y Nakajima","T Mitsudo"
"2119","S Tobimatsu","E Hasuo"
"2120","S Tobimatsu","E Gontier"
"2121","S Tobimatsu","T Mitsudo"
"2122","S Tobimatsu","Y Nakajima"
"2123","S Grondin","E Hasuo"
"2124","S Grondin","E Gontier"
"2125","S Grondin","T Mitsudo"
"2126","S Grondin","Y Nakajima"
"2127","S Grondin","S Tobimatsu"
"2128","R Magid","P Yang"
"2129","L Schulz","P Yang"
"2131","S Somers","S Cebulski"
"2132","L Swartzman","K Zhang"
"2133","J Minda","K Zhang"
"2134","J Minda","L Swartzman"
"2135","R Grimm","R Fernandez"
"2136","J Davies","M Vertolli"
"2137","M Ringenberg","D Belenkuy"
"2138","J Olsen","D Belenkuy"
"2139","J Olsen","M Ringenberg"
"2140","V Aleven","D Belenkuy"
"2141","V Aleven","M Ringenberg"
"2142","V Aleven","J Olsen"
"2143","N Rummel","D Belenkuy"
"2144","N Rummel","M Ringenberg"
"2145","N Rummel","J Olsen"
"2146","N Rummel","V Aleven"
"2147","N Khlaifian","M Ruiz-Blondet"
"2148","B Armstrong","M Ruiz-Blondet"
"2149","B Armstrong","N Khlaifian"
"2150","Z Jin","M Ruiz-Blondet"
"2151","Z Jin","N Khlaifian"
"2152","Z Jin","B Armstrong"
"2153","K Kurtz","M Ruiz-Blondet"
"2154","K Kurtz","N Khlaifian"
"2155","K Kurtz","B Armstrong"
"2156","K Kurtz","Z Jin"
"2157","S Laszlo","M Ruiz-Blondet"
"2158","S Laszlo","N Khlaifian"
"2160","S Laszlo","Z Jin"
"2161","S Laszlo","K Kurtz"
"2162","H Zaharchuk","C Lucero"
"2163","D Casasanto","C Lucero"
"2164","D Casasanto","H Zaharchuk"
"2165","M Bixter","C Luhmann"
"2166","A Prefors","A Hendrickson"
"2167","D Navarro","A Hendrickson"
"2170","C Lawson","S Stanley"
"2172","L Gonnerman","K Kolne"
"2173","M Ragni","G Kuhnmuench"
"2174","A Slater","G Recchia"
"2176","M Louwerse","A Slater"
"2177","E Pluciennicka","Y Wamain"
"2178","S Kalenine","Y Wamain"
"2179","S Kalenine","E Pluciennicka"
"2180","M Bernacki","J Richey"
"2181","D Belenky","J Richey"
"2182","D Belenky","M Bernacki"
"2184","T Nokes-Malach","M Bernacki"
"2185","T Nokes-Malach","D Belenky"
"2186","T Mathison","F Costello"
"2189","R Goldstone","D Braithwaite"
"2190","I Giannopoulos","T Thrash"
"2191","V Schinazi","T Thrash"
"2192","V Schinazi","I Giannopoulos"
"2193","E Mettler","C Bufford"
"2194","E Geller","C Bufford"
"2195","E Geller","E Mettler"
"2196","P Kellman","C Bufford"
"2197","P Kellman","E Mettler"
"2198","P Kellman","E Geller"
"2199","M Frank","M Frank"
"2200","I Gauthier","P Wang"
"2201","G Cottrell","P Wang"
"2202","G Cottrell","I Gauthier"
"2203","H Huang","S Zhang"
"2204","A Yu","S Zhang"
"2205","A Yu","H Huang"
"2206","P Cheng","P Cheng"
"2207","S Kopp","A Sadghipour"
"2208","J Allen","I Perera"
"2209","V Demberg","H Drenhaus"
"2210","J Koehne","H Drenhaus"
"2211","J Koehne","V Demberg"
"2212","F Delogu","H Drenhaus"
"2213","F Delogu","V Demberg"
"2214","F Delogu","J Koehne"
"2215","D Casasanto","J Fuente"
"2216","J Santiago","J Fuente"
"2218","B Kievit-Kylar","T Rubin"
"2219","J Willits","T Rubin"
"2220","J Willits","B Kievit-Kylar"
"2221","M Jones","T Rubin"
"2222","M Jones","B Kievit-Kylar"
"2223","M Jones","J Willits"
"2224","T Farmer","E Karuza"
"2225","A Fine","E Karuza"
"2226","A Fine","T Farmer"
"2227","F Smith","E Karuza"
"2228","F Smith","T Farmer"
"2229","F Smith","A Fine"
"2230","T Jaeger","E Karuza"
"2231","T Jaeger","T Farmer"
"2232","T Jaeger","A Fine"
"2233","T Jaeger","F Smith"
"2234","D Richardson","C Street"
"2235","T Lombrozo","D Plunkett"
"2236","L Buchak","D Plunkett"
"2237","L Buchak","T Lombrozo"
"2238","M Dehghani","E Sagi"
"2239","U Hahn","C Engelmann"
"2240","K Kotovsky","U Sio"
"2241","J Cagan","U Sio"
"2242","J Cagan","K Kotovsky"
"2243","M Sydow","M Sydow"
"2244","A Harris","K O'Brien"
"2246","S Yan","T Farmer"
"2247","S Yan","A Fine"
"2248","S Cheimariou","T Farmer"
"2249","S Cheimariou","A Fine"
"2250","S Cheimariou","S Yan"
"2251","F Jaeger","T Farmer"
"2252","F Jaeger","A Fine"
"2253","F Jaeger","S Yan"
"2254","F Jaeger","S Cheimariou"
"2255","E Tubau","E Johnson"
"2256","W Neys","E Johnson"
"2257","W Neys","E Tubau"
"2258","M Ranzini","A Flumini"
"2259","A Borghi","A Flumini"
"2260","A Borghi","M Ranzini"
"2261","S Frank","S Frank"
"2262","D Ballard","L Johnson"
"2263","K Miwa","A Maehigashi"
"2264","H Terai","A Maehigashi"
"2266","K Kojima","A Maehigashi"
"2267","K Kojima","K Miwa"
"2268","K Kojima","H Terai"
"2269","J Morita","A Maehigashi"
"2270","J Morita","K Miwa"
"2271","J Morita","H Terai"
"2272","J Morita","K Kojima"
"2273","J Thibaut","R French"
"2274","D Reitter","M Ghafurian"
"2275","S Yeung","S Yeung"
"2276","A Kukona","G Williams"
"2277","Y Kamide","G Williams"
"2279","B Nguyen","J Bye"
"2280","H Lu","J Bye"
"2281","H Lu","B Nguyen"
"2282","S Johnson","J Bye"
"2283","S Johnson","B Nguyen"
"2284","S Johnson","H Lu"
"2285","T Ong","M Gobel"
"2286","A Harris","M Gobel"
"2287","A Harris","T Ong"
"2288","A Hendrickson","S Langsford"
"2289","A Prefors","S Langsford"
"2291","D Navarro","S Langsford"
"2294","O Friedman","M Pesowski"
"2295","N McNeil","C Byrd"
"2296","S D'Mello","C Byrd"
"2297","S D'Mello","N McNeil"
"2298","S Cook","C Byrd"
"2299","S Cook","N McNeil"
"2300","S Cook","S D'Mello"
"2301","C Lawson","C Lawson"
"2302","P Cheng","R Roller"
"2303","B Datsko","I Lubashevsky"
"2306","C Myers","V Veksler"
"2307","C Myers","K Gluck"
"2308","J Harris","V Veksler"
"2309","J Harris","K Gluck"
"2310","J Harris","C Myers"
"2311","T Mielke","V Veksler"
"2312","T Mielke","K Gluck"
"2313","T Mielke","C Myers"
"2314","T Mielke","J Harris"
"2315","M Bernacki","S Fancsali"
"2316","T Nokes-Malach","S Fancsali"
"2318","M Yudelson","S Fancsali"
"2319","M Yudelson","M Bernacki"
"2320","M Yudelson","T Nokes-Malach"
"2321","S Ritter","S Fancsali"
"2322","S Ritter","M Bernacki"
"2323","S Ritter","T Nokes-Malach"
"2324","S Ritter","M Yudelson"
"2325","M Kastel","M Postma-Nilsenova"
"2326","M Balsters","M Postma-Nilsenova"
"2327","M Balsters","M Kastel"
"2328","H Fukuda","H Suzuki"
"2329","H Miyata","H Suzuki"
"2330","H Miyata","H Fukuda"
"2331","K Tsuchiya","H Suzuki"
"2332","K Tsuchiya","H Fukuda"
"2333","K Tsuchiya","H Miyata"
"2334","W Grannan-Rubenstein","G Grannan-Rubenstein"
"2335","P Thibodeau","G Grannan-Rubenstein"
"2336","P Thibodeau","W Grannan-Rubenstein"
"2337","V Breault","M Vertolli"
"2338","S Ouellet","M Vertolli"
"2339","S Ouellet","V Breault"
"2340","S Somers","M Vertolli"
"2341","S Somers","V Breault"
"2342","S Somers","S Ouellet"
"2343","J Gagne","M Vertolli"
"2344","J Gagne","V Breault"
"2345","J Gagne","S Ouellet"
"2346","J Gagne","S Somers"
"2348","J Davies","V Breault"
"2349","J Davies","S Ouellet"
"2350","J Davies","S Somers"
"2351","J Davies","J Gagne"
"2352","K Harle","H Huang"
"2353","M Paulus","H Huang"
"2354","M Paulus","K Harle"
"2355","J Movellan","H Huang"
"2356","J Movellan","K Harle"
"2357","J Movellan","M Paulus"
"2358","A Schlottmann","J Hill"
"2359","M Ellefson","J Hill"
"2360","M Ellefson","A Schlottmann"
"2361","K Taber","J Hill"
"2362","K Taber","A Schlottmann"
"2363","K Taber","M Ellefson"
"2364","V Tse","J Hill"
"2365","V Tse","A Schlottmann"
"2366","V Tse","M Ellefson"
"2367","V Tse","K Taber"
"2368","T Yung","J Hill"
"2369","T Yung","A Schlottmann"
"2370","T Yung","M Ellefson"
"2371","T Yung","K Taber"
"2372","T Yung","V Tse"
"2373","W Jimenez-Leal","C Gaviria"
"2374","M Blair","C McColeman"
"2375","G Cottrell","B French"
"2376","A Flumini","A Roman"
"2377","M Escobar","A Roman"
"2378","M Escobar","A Flumini"
"2379","J Santiago","A Roman"
"2380","J Santiago","A Flumini"
"2381","J Santiago","M Escobar"
"2382","R Sun","N Wilson"
"2383","M Dehghani","E Kim"
"2384","Y Kim","E Kim"
"2385","Y Kim","M Dehghani"
"2386","P Carnevale","E Kim"
"2387","P Carnevale","M Dehghani"
"2388","P Carnevale","Y Kim"
"2389","J Gratch","E Kim"
"2390","J Gratch","M Dehghani"
"2391","J Gratch","Y Kim"
"2392","J Gratch","P Carnevale"
"2393","D Bartels","N Reinholtz"
"2394","J Parker","N Reinholtz"
"2395","J Parker","D Bartels"
"2396","M Amelsvoort","H Westerbeek"
"2398","A Maes","M Amelsvoort"
"2399","M Swerts","H Westerbeek"
"2400","M Swerts","M Amelsvoort"
"2401","M Swerts","A Maes"
"2402","J Corter","Y Chen"
"2403","C Lacadie","Y Lai"
"2404","T Constable","Y Lai"
"2405","T Constable","C Lacadie"
"2406","A Deo","Y Lai"
"2407","A Deo","C Lacadie"
"2408","A Deo","T Constable"
"2409","M Piñango","Y Lai"
"2410","M Piñango","C Lacadie"
"2411","M Piñango","T Constable"
"2412","M Piñango","A Deo"
"2413","H Haarman","J Harbinson"
"2414","S Tsukamoto","T Ueno"
"2415","T Kurita","T Ueno"
"2416","T Kurita","S Tsukamoto"
"2417","M Karasawa","T Ueno"
"2418","M Karasawa","S Tsukamoto"
"2419","M Karasawa","T Kurita"
"2420","R Stahnke","G Jahn"
"2421","F Rebitschek","G Jahn"
"2422","F Rebitschek","R Stahnke"
"2423","P Moser","P Maguire"
"2425","R Maguire","P Moser"
"2426","V Griffith","P Maguire"
"2427","V Griffith","P Moser"
"2428","V Griffith","R Maguire"
"2429","J Mayer","L Guthrie"
"2430","F Vallee-Tourangeau","L Guthrie"
"2431","F Vallee-Tourangeau","J Mayer"
"2432","E Krahmer","M Hoetjes"
"2435","E Trimber","M Bixter"
"2437","C Luhmann","E Trimber"
"2438","M Heyvaert","L Saenen"
"2439","I Grosemans","L Saenen"
"2440","I Grosemans","M Heyvaert"
"2441","W Dooren","L Saenen"
"2442","W Dooren","M Heyvaert"
"2443","W Dooren","I Grosemans"
"2444","P Onghena","L Saenen"
"2445","P Onghena","M Heyvaert"
"2446","P Onghena","I Grosemans"
"2447","P Onghena","W Dooren"
"2448","J Milazzo","E Munnich"
"2449","J Stannard","E Munnich"
"2450","J Stannard","J Milazzo"
"2451","K Rainford","E Munnich"
"2452","K Rainford","J Milazzo"
"2453","K Rainford","J Stannard"
"2454","D Zeyrek","G Gönül"
"2455","M Rapp","M DeWolf"
"2456","M Bassok","M DeWolf"
"2457","M Bassok","M Rapp"
"2458","K Holyoak","M DeWolf"
"2459","K Holyoak","M Rapp"
"2460","K Holyoak","M Bassok"
"2461","G Heyman","I Oved"
"2462","D Barner","I Oved"
"2463","D Barner","G Heyman"
"2464","L Luo","B Burns"
"2465","J Adelman","T Hills"
"2466","N Cohn","N Cohn"
"2467","N McNeil","L Peterson"
"2468","A Tollaksen","L Peterson"
"2469","A Tollaksen","N McNeil"
"2470","A Boehm","L Peterson"
"2471","A Boehm","N McNeil"
"2472","A Boehm","A Tollaksen"
"2473","C Hall","L Peterson"
"2474","C Hall","N McNeil"
"2475","C Hall","A Tollaksen"
"2476","C Hall","A Boehm"
"2477","C Carrazza","L Peterson"
"2478","C Carrazza","N McNeil"
"2479","C Carrazza","A Tollaksen"
"2480","C Carrazza","A Boehm"
"2481","C Carrazza","C Hall"
"2482","B Devlin","L Peterson"
"2483","B Devlin","N McNeil"
"2484","B Devlin","A Tollaksen"
"2485","B Devlin","A Boehm"
"2486","B Devlin","C Hall"
"2487","B Devlin","C Carrazza"
"2488","M Speekenbrink","E Schulz"
"2489","D Shanks","E Schulz"
"2490","D Shanks","M Speekenbrink"
"2491","M Hutter","P Sunehag"
"2492","J Anderson","C Tenison"
"2493","A Loula","E Oliveira"
"2494","M Sumner","S King"
"2495","A Merrick","D Powell"
"2496","H Lu","D Powell"
"2497","H Lu","A Merrick"
"2498","K Holyoak","D Powell"
"2499","K Holyoak","A Merrick"
"2500","K Holyoak","H Lu"
"2501","J Daltrozzo","S Emerson"
"2502","C Conway","S Emerson"
"2503","C Conway","J Daltrozzo"
"2504","P Knoeferle","E Guerra"
"2505","I Yildrim","G Erdogan"
"2506","R Jacobs","G Erdogan"
"2507","R Jacobs","I Yildrim"
"2508","E Houben","R Koolen"
"2509","J Huntjens","R Koolen"
"2510","J Huntjens","E Houben"
"2511","E Krahmer","R Koolen"
"2512","E Krahmer","E Houben"
"2513","E Krahmer","J Huntjens"
"2514","P Knoeferle","H Kreysa"
"2515","E Nunneman","H Kreysa"
"2516","E Nunneman","P Knoeferle"
"2517","S Franklin","D Dong"
"2519","K Forbus","S Kandaswamy"
"2520","D Gentner","S Kandaswamy"
"2521","D Gentner","K Forbus"
"2522","L Leite","D Ullman"
"2523","J Phillips","D Ullman"
"2524","J Phillips","L Leite"
"2525","J Kim-Cohen","D Ullman"
"2526","J Kim-Cohen","L Leite"
"2527","J Kim-Cohen","J Phillips"
"2528","B Scassellati","D Ullman"
"2529","B Scassellati","L Leite"
"2530","B Scassellati","J Phillips"
"2531","B Scassellati","J Kim-Cohen"
"2532","J Kurz","A Belardinelli"
"2533","E Kutter","A Belardinelli"
"2534","E Kutter","J Kurz"
"2535","H Neumann","A Belardinelli"
"2536","H Neumann","J Kurz"
"2537","H Neumann","E Kutter"
"2538","H Karnath","A Belardinelli"
"2539","H Karnath","J Kurz"
"2540","H Karnath","E Kutter"
"2541","H Karnath","H Neumann"
"2542","M Butz","A Belardinelli"
"2543","M Butz","J Kurz"
"2544","M Butz","E Kutter"
"2546","M Butz","H Karnath"
"2548","T Matsui","K Kojima"
"2549","T Matsui","K Miwa"
"2551","S Perez","O Lewis"
"2552","J Tenenbaum","O Lewis"
"2553","J Tenenbaum","S Perez"
"2554","A Ly","S Sancehz-Alonso"
"2555","D Braze","S Sancehz-Alonso"
"2556","D Braze","A Ly"
"2557","C Lacadie","S Sancehz-Alonso"
"2558","C Lacadie","A Ly"
"2559","C Lacadie","D Braze"
"2560","T Constable","S Sancehz-Alonso"
"2561","T Constable","A Ly"
"2562","T Constable","D Braze"
"2564","M Pinango","S Sancehz-Alonso"
"2565","M Pinango","A Ly"
"2566","M Pinango","D Braze"
"2567","M Pinango","C Lacadie"
"2568","M Pinango","T Constable"
"2584","R Iliev","A Smirnova"
"2585","S Chartier","M Herbert"
"2586","C Tremblay","M Herbert"
"2587","C Tremblay","S Chartier"
"2588","S Nandy","S Nandy"
"2589","C Jones","D Peebles"
"2590","J Dessalles","D Munch"
"2591","S Grondin","T Kuroda"
"2592","S Tobimatsu","T Kuroda"
"2594","P Roon","A D'Angiulli"
"2595","M Yuan","W Cheng"
"2596","F Ferreira","W Cheng"
"2597","F Ferreira","M Yuan"
"2598","A Almor","W Cheng"
"2599","A Almor","M Yuan"
"2600","A Almor","F Ferreira"
"2601","M Althof","L Mol"
"2602","I Farkas","M Svec"
"2603","A Broeck","L Janssens"
"2605","W Schaeken","A Broeck"
