"","from","to"
"877","M Swerts","R Koolen"
"878","M Swerts","E Krahmer"
"879","J Hell","L Feldman"
"880","J Kroll","L Feldman"
"881","J Kroll","J Hell"
"882","S Rajaram","L Feldman"
"883","S Rajaram","J Hell"
"884","S Rajaram","J Kroll"
"885","N Tokowicz","L Feldman"
"886","N Tokowicz","J Hell"
"887","N Tokowicz","J Kroll"
"888","N Tokowicz","S Rajaram"
"889","M Frederich","J Chen"
"890","H Shu","J Chen"
"891","H Shu","M Frederich"
"892","J Reitman","L Slevc"
"893","B Okada","L Slevc"
"894","B Okada","J Reitman"
"895","A Welpinghus","A Newen"
"896","N Goodman","F Lieder"
"897","Q Huys","F Lieder"
"898","Q Huys","N Goodman"
"899","Z Wang","E Pothos"
"900","J Busemeyer","E Pothos"
"901","J Busemeyer","Z Wang"
"902","U Czienskowski","H Neth"
"903","L Schooler","H Neth"
"904","L Schooler","U Czienskowski"
"905","K Gluck","H Neth"
"906","K Gluck","U Czienskowski"
"907","K Gluck","L Schooler"
"908","G Bakhtiari","L Kavanagh"
"909","C Suhler","L Kavanagh"
"910","C Suhler","G Bakhtiari"
"911","P Churchland","L Kavanagh"
"912","P Churchland","G Bakhtiari"
"913","P Churchland","C Suhler"
"914","R Holland","L Kavanagh"
"915","R Holland","G Bakhtiari"
"916","R Holland","C Suhler"
"917","R Holland","P Churchland"
"918","P Winkielman","L Kavanagh"
"919","P Winkielman","G Bakhtiari"
"920","P Winkielman","C Suhler"
"921","P Winkielman","P Churchland"
"922","P Winkielman","R Holland"
"923","D Plaut","B Armstrong"
"924","A Gangemi","F Mancini"
"925","S Creel","S Creel"
"926","J Mugg","J Mugg"
"927","K Fiedler","N Charter"
"928","G Gigerenzer","N Charter"
"929","G Gigerenzer","K Fiedler"
"930","K Klauer","N Charter"
"931","K Klauer","K Fiedler"
"932","K Klauer","G Gigerenzer"
"933","M Oaksford","N Charter"
"934","M Oaksford","K Fiedler"
"935","M Oaksford","G Gigerenzer"
"936","M Oaksford","K Klauer"
"937","K Stenning","N Charter"
"938","K Stenning","K Fiedler"
"939","K Stenning","G Gigerenzer"
"940","K Stenning","K Klauer"
"941","K Stenning","M Oaksford"
"942","R Baaren","J Schaik"
"943","H Bekkering","J Schaik"
"944","H Bekkering","R Baaren"
"945","S Hunnius","J Schaik"
"946","S Hunnius","R Baaren"
"948","J Schilperoord","L Weelden"
"949","M Stewarts","L Weelden"
"950","M Stewarts","J Schilperoord"
"951","D Pecher","L Weelden"
"952","D Pecher","J Schilperoord"
"953","D Pecher","M Stewarts"
"954","D Gentner","N Simms"
"955","K Miwa","H Terai"
"956","K Asami","H Terai"
"957","K Asami","K Miwa"
"958","M Gale","E Stupple"
"959","C Richmond","E Stupple"
"960","C Richmond","M Gale"
"961","K Reuter","K Reuter"
"962","T Fujinami","S Hidaka"
"963","M Sonderegger","J Kirby"
"964","E Ebbets","A Gilman"
"965","J Anderson","J Borst"
"966","C Fausey","S Jayaraman"
"967","L Smith","S Jayaraman"
"969","J Kwithout","I Rooij"
"970","M Blokpoel","I Rooij"
"971","M Blokpoel","J Kwithout"
"972","T Wareham","I Rooij"
"973","T Wareham","J Kwithout"
"974","T Wareham","M Blokpoel"
"975","C Wilson","J Culbertson"
"976","C Legare","A Souza"
"977","M Grinberg","E Hristova"
"978","I Georgieva","E Hristova"
"979","I Georgieva","M Grinberg"
"980","M Borisova","E Hristova"
"981","M Borisova","M Grinberg"
"982","M Borisova","I Georgieva"
"983","D Buchsbaum","A Whalen"
"984","T Griffiths","A Whalen"
"986","P Juslin","M Guath"
"987","P Millroth","M Guath"
"988","P Millroth","P Juslin"
"989","M Frank","A Horowitz"
"990","T Matlock","B Winter"
"991","R Kliegl","S Hohenstein"
"992","J Steinfeld","D Wiechmann"
"993","E Kerz","D Wiechmann"
"994","E Kerz","J Steinfeld"
"995","M Ellefson","C Quinn"
"996","A Schlottmann","C Quinn"
"997","A Schlottmann","M Ellefson"
"998","K Taber","C Quinn"
"999","K Taber","M Ellefson"
"1000","K Taber","A Schlottmann"
"1001","G Neveu","N Khetarpal"
"1002","A Majid","N Khetarpal"
"1003","A Majid","G Neveu"
"1004","L Michael","N Khetarpal"
"1005","L Michael","G Neveu"
"1006","L Michael","A Majid"
"1007","T Regier","N Khetarpal"
"1008","T Regier","G Neveu"
"1009","T Regier","A Majid"
"1010","T Regier","L Michael"
"1011","J Hsiao","J Chen"
"1012","C Longmore","A Wills"
"1013","F Milton","A Wills"
"1014","F Milton","C Longmore"
"1015","A Fazly","A Nematzadeh"
"1016","S Stevenson","A Nematzadeh"
"1018","S Ayala","S Ayala"
"1019","J Son","K Thai"
"1020","P Lopes","J Dimas"
"1021","R Prada","J Dimas"
"1022","R Prada","P Lopes"
"1023","B Choi","A Chong"
"1024","E Kwong","A Chong"
"1025","E Kwong","B Choi"
"1026","J Chan","A Chong"
"1027","J Chan","B Choi"
"1028","J Chan","E Kwong"
"1029","I Chong","A Chong"
"1030","I Chong","B Choi"
"1031","I Chong","E Kwong"
"1032","I Chong","J Chan"
"1033","M Ip","A Chong"
"1034","M Ip","B Choi"
"1035","M Ip","E Kwong"
"1036","M Ip","J Chan"
"1037","M Ip","I Chong"
"1038","C Yeung","A Chong"
"1039","C Yeung","B Choi"
"1040","C Yeung","E Kwong"
"1041","C Yeung","J Chan"
"1042","C Yeung","I Chong"
"1043","C Yeung","M Ip"
"1044","W So","A Chong"
"1045","W So","B Choi"
"1046","W So","E Kwong"
"1047","W So","J Chan"
"1048","W So","I Chong"
"1049","W So","M Ip"
"1050","W So","C Yeung"
"1051","H Neth","A Morais"
"1052","T Hills","A Morais"
"1053","T Hills","H Neth"
"1054","D Gentner","A Jamrozik"
"1055","V Demberg","J Köhne"
"1056","D Kellen","H Singmann"
"1057","K Klauer","H Singmann"
"1058","K Klauer","D Kellen"
"1059","O Kostopoulou","Y Hagmayer"
"1060","M Dehghani","N Salehi"
"1061","A Ruggeri","N Bodemer"
"1062","M Galesci","N Bodemer"
"1063","M Galesci","A Ruggeri"
"1064","A Falzone","V Cardella"
"1065","A Pennisi","V Cardella"
"1066","A Pennisi","A Falzone"
"1067","N Wang","D Pynadath"
"1068","S Marsella","D Pynadath"
"1069","S Marsella","N Wang"
"1070","L Samuelson","L Perry"
"1071","N Cohn","D Bemis"
"1072","G Kachergis","D Bemis"
"1073","G Kachergis","N Cohn"
"1074","A Lovett","D Bemis"
"1075","A Lovett","N Cohn"
"1076","A Lovett","G Kachergis"
"1077","R Goldstone","D Bemis"
"1078","R Goldstone","N Cohn"
"1079","R Goldstone","G Kachergis"
"1080","R Goldstone","A Lovett"
"1081","T Jaeger","M Fedzechkina"
"1082","E Newport","M Fedzechkina"
"1083","E Newport","T Jaeger"
"1084","E Heit","S Erickson"
"1085","T Lombrozo","S Lewandowsky"
"1086","G Brown","S Lewandowsky"
"1087","G Brown","T Lombrozo"
"1088","J Cook","S Lewandowsky"
"1089","J Cook","T Lombrozo"
"1090","J Cook","G Brown"
"1091","B Newell","S Lewandowsky"
"1092","B Newell","T Lombrozo"
"1093","B Newell","G Brown"
"1094","B Newell","J Cook"
"1095","U Ecker","S Lewandowsky"
"1096","U Ecker","T Lombrozo"
"1097","U Ecker","G Brown"
"1098","U Ecker","J Cook"
"1099","U Ecker","B Newell"
"1100","M Kneer","M Kneer"
"1101","M Cassotti","S Rossi"
"1102","M Agogue","S Rossi"
"1103","M Agogue","M Cassotti"
"1104","W Neys","S Rossi"
"1105","W Neys","M Cassotti"
"1106","W Neys","M Agogue"
"1107","L Schubotz","J Holler"
"1108","S Kelly","J Holler"
"1109","S Kelly","L Schubotz"
"1110","P Hagoort","J Holler"
"1111","P Hagoort","L Schubotz"
"1112","P Hagoort","S Kelly"
"1113","M Schuetze","J Holler"
"1114","M Schuetze","L Schubotz"
"1115","M Schuetze","S Kelly"
"1116","M Schuetze","P Hagoort"
"1117","A Ozyurek","J Holler"
"1118","A Ozyurek","L Schubotz"
"1119","A Ozyurek","S Kelly"
"1120","A Ozyurek","P Hagoort"
"1121","A Ozyurek","M Schuetze"
"1122","F Boschetti","K Kitto"
"1123","E Andonova","E Andonova"
"1124","B Sullivan","L Johnson"
"1125","M Hayhoe","L Johnson"
"1126","M Hayhoe","B Sullivan"
"1127","D Ballard","L Johnson"
"1128","D Ballard","B Sullivan"
"1129","D Ballard","M Hayhoe"
"1130","S Finley","S Finley"
"1131","S Yeung","S Yeung"
"1132","D Peebles","N Ali"
"1133","K Bergmann","S Kopp"
"1134","S Kahl","S Kopp"
"1135","S Kahl","K Bergmann"
"1136","R Mayer","D Adams"
"1137","M Butz","J Lohmann"
"1138","V Sloutsky","H Yim"
"1139","M Jones","J Foster"
"1140","S Pieschl","C Kuhlmann"
"1141","T Porsch","C Kuhlmann"
"1142","T Porsch","S Pieschl"
"1143","H Chun","W Choe"
"1144","J Noh","W Choe"
"1145","J Noh","H Chun"
"1146","S Lee","W Choe"
"1147","S Lee","H Chun"
"1148","S Lee","J Noh"
"1149","B Zhang","W Choe"
"1150","B Zhang","H Chun"
"1151","B Zhang","J Noh"
"1152","B Zhang","S Lee"
"1153","A Kary","B Newell"
"1154","C Moore","B Newell"
"1155","C Moore","A Kary"
"1156","C Gonzalez","B Newell"
"1157","C Gonzalez","A Kary"
"1158","C Gonzalez","C Moore"
"1159","D Powers","D Powers"
"1160","R Bottini","T Gijssels"
"1161","S Rueschemeyer","T Gijssels"
"1162","S Rueschemeyer","R Bottini"
"1163","D Casasanto","T Gijssels"
"1165","D Casasanto","S Rueschemeyer"
"1166","S Calamaro","S Calamaro"
"1167","O Trujillo","A Hurzook"
"1168","C Eliasmith","A Hurzook"
"1169","C Eliasmith","O Trujillo"
"1170","S Pak","C Luhmann"
"1171","A Singhaniya","H Schultheis"
"1172","D Chaplot","H Schultheis"
"1173","D Chaplot","A Singhaniya"
"1174","R Mayrhofer","B Meder"
"1175","M Rohrmeier","M Pearce"
"1176","P Toiviainen","M Pearce"
"1177","P Toiviainen","M Rohrmeier"
"1178","E Brattico","M Pearce"
"1179","E Brattico","M Rohrmeier"
"1180","E Brattico","P Toiviainen"
"1181","P Loui","M Pearce"
"1182","P Loui","M Rohrmeier"
"1183","P Loui","P Toiviainen"
"1184","P Loui","E Brattico"
"1185","E Large","M Pearce"
"1186","E Large","M Rohrmeier"
"1187","E Large","P Toiviainen"
"1188","E Large","E Brattico"
"1189","E Large","P Loui"
"1190","J Kim","M Pearce"
"1191","J Kim","M Rohrmeier"
"1192","J Kim","P Toiviainen"
"1193","J Kim","E Brattico"
"1194","J Kim","P Loui"
"1195","J Kim","E Large"
"1196","M DeCaro","C Stockum"
"1197","E Higgins","K Bicknell"
"1198","R Levy","K Bicknell"
"1199","R Levy","E Higgins"
"1200","K Rayner","K Bicknell"
"1201","K Rayner","E Higgins"
"1202","K Rayner","R Levy"
"1203","C Habel","O Alacam"
"1204","C Acarturk","O Alacam"
"1205","C Acarturk","C Habel"
"1206","P Carvalho","E Weitnauer"
"1207","R Goldstone","E Weitnauer"
"1208","R Goldstone","P Carvalho"
"1209","H Ritter","E Weitnauer"
"1210","H Ritter","P Carvalho"
"1211","H Ritter","R Goldstone"
"1212","S Verheyen","L Stukken"
"1213","G Storms","L Stukken"
"1214","G Storms","S Verheyen"
"1215","F Chang","M Janciauskas"
"1216","R Ackerman","T Lauterman"
"1217","S Lewandowsky","D Little"
"1218","S Craig","D Little"
"1219","S Craig","S Lewandowsky"
"1220","D Vinson","R Thompson"
"1221","N Fox","R Thompson"
"1223","G Vigliocco","R Thompson"
"1226","E Risko","S Lanthier"
"1227","D Smilek","S Lanthier"
"1228","D Smilek","E Risko"
"1229","A Kingstone","S Lanthier"
"1230","A Kingstone","E Risko"
"1231","A Kingstone","D Smilek"
"1235","S Roberts","S Roberts"
"1236","S Abdallah","K Agres"
"1237","M Pearce","K Agres"
"1238","M Pearce","S Abdallah"
"1239","P Knoeferle","M Carminati"
"1240","S Kirbey","C Silvey"
"1241","K Smith","C Silvey"
"1242","K Smith","S Kirbey"
"1243","K Watanabe","E Manalo"
"1244","C Sheppard","E Manalo"
"1245","C Sheppard","K Watanabe"
"1246","C Yu","A Romberg"
"1247","I Resnick","K Atit"
"1248","T Shipley","K Atit"
"1249","T Shipley","I Resnick"
"1250","C Ormand","K Atit"
"1251","C Ormand","I Resnick"
"1252","C Ormand","T Shipley"
"1253","C Manduca","K Atit"
"1254","C Manduca","I Resnick"
"1255","C Manduca","T Shipley"
"1256","C Manduca","C Ormand"
"1257","T Goksun","K Atit"
"1258","T Goksun","I Resnick"
"1259","T Goksun","T Shipley"
"1260","T Goksun","C Ormand"
"1261","T Goksun","C Manduca"
"1262","B Tikoff","K Atit"
"1263","B Tikoff","I Resnick"
"1264","B Tikoff","T Shipley"
"1265","B Tikoff","C Ormand"
"1266","B Tikoff","C Manduca"
"1267","B Tikoff","T Goksun"
"1268","T Lombrozo","C Walker"
"1269","C Legare","C Walker"
"1270","C Legare","T Lombrozo"
"1272","A Gopnik","T Lombrozo"
"1273","A Gopnik","C Legare"
"1274","D Barner","K Tillman"
"1275","D Harari","N Dorfman"
"1276","S Ullman","N Dorfman"
"1277","S Ullman","D Harari"
"1278","C Gaviria","W Jimenez-Leal"
"1279","J Bryson","E Bann"
"1280","J Gerwien","M Flecken"
"1281","G Kachergis","G Cox"
"1283","R Shiffrin","G Kachergis"
"1284","M Louwerse","S Hutchinson"
"1285","F Melo","N Marques"
"1286","S Mascarenhas","N Marques"
"1287","S Mascarenhas","F Melo"
"1288","J Dias","N Marques"
"1289","J Dias","F Melo"
"1290","J Dias","S Mascarenhas"
"1291","R Prada","N Marques"
"1292","R Prada","F Melo"
"1293","R Prada","S Mascarenhas"
"1294","R Prada","J Dias"
"1295","A Paiva","N Marques"
"1296","A Paiva","F Melo"
"1297","A Paiva","S Mascarenhas"
"1299","A Paiva","R Prada"
"1300","C Walker","J Williams"
"1301","S Maldonado","J Williams"
"1302","S Maldonado","C Walker"
"1303","T Lombrozo","J Williams"
"1305","T Lombrozo","S Maldonado"
"1306","A Knott","M Takac"
"1307","K Forbus","A Lovett"
"1308","W Bechtel","W Bechtel"
"1309","F Jakel","P Leon-Villagra"
"1310","P Battaglia","K Smith"
"1311","E Vul","K Smith"
"1312","E Vul","P Battaglia"
"1313","P Wolff","J Shepard"
"1314","L Favela","M Rooij"
"1315","M Malone","M Rooij"
"1316","M Malone","L Favela"
"1317","M Richardson","M Rooij"
"1318","M Richardson","L Favela"
"1319","M Richardson","M Malone"
"1320","S Zhu","A Fire"
"1321","B Morris","P Cravalho"
"1322","C Was","P Cravalho"
"1323","C Was","B Morris"
"1324","A Masnick","P Cravalho"
"1325","A Masnick","B Morris"
"1326","A Masnick","C Was"
"1327","R Wu","K Tummeltshammer"
"1328","N Kirkham","K Tummeltshammer"
"1329","N Kirkham","R Wu"
"1330","S Yamada","K Terada"
"1331","A Ito","K Terada"
"1332","A Ito","S Yamada"
"1333","A Hiolle","A Beck"
"1334","L Cañamero","A Beck"
"1335","L Cañamero","A Hiolle"
"1336","J Coley","N Vasilyeva"
"1337","V Sloutsky","W Deng"
"1338","J Taylor","L Stuart"
"1339","V Raskin","L Stuart"
"1340","V Raskin","J Taylor"
"1341","L Doumas","A Hamer"
"1343","S Bertleff","L Bucher"
"1344","S Bertleff","J Nejasmic"
"1347","M Knauff","S Bertleff"
"1348","M Hegarty","H Burte"
"1349","V Demberg","V Demberg"
"1350","D Lagnado","M Buehner"
"1351","C Bechlivanidis","M Buehner"
"1352","C Bechlivanidis","D Lagnado"
"1353","M Ernst","M Buehner"
"1354","M Ernst","D Lagnado"
"1355","M Ernst","C Bechlivanidis"
"1356","M Rohde","M Buehner"
"1357","M Rohde","D Lagnado"
"1358","M Rohde","C Bechlivanidis"
"1359","M Rohde","M Ernst"
"1360","M Young","M Buehner"
"1361","M Young","D Lagnado"
"1362","M Young","C Bechlivanidis"
"1363","M Young","M Ernst"
"1364","M Young","M Rohde"
"1365","B M.","J Tomlinson"
"1366","T Lewis","J Tomlinson"
"1367","T Lewis","B M."
"1368","T Kushnir","C Vredenburgh"
"1369","J Solymosi","A Renkl"
"1370","M Erdmann","A Renkl"
"1371","M Erdmann","J Solymosi"
"1372","V Aleven","A Renkl"
"1373","V Aleven","J Solymosi"
"1374","V Aleven","M Erdmann"
"1376","L Shone","E Livesey"
"1377","L Shone","J Lee"
"1378","A Abrahamsen","W Bechtel"
"1379","B DeCot","R Becker"
"1380","E Guerra","R Becker"
"1381","E Guerra","B DeCot"
"1382","P Knoeferle","R Becker"
"1383","P Knoeferle","B DeCot"
"1384","P Knoeferle","E Guerra"
"1385","R Zwaan","R Becker"
"1386","R Zwaan","B DeCot"
"1387","R Zwaan","E Guerra"
"1388","R Zwaan","P Knoeferle"
"1389","J Marewski","C Dimov"
"1390","L Schooler","C Dimov"
"1391","L Schooler","J Marewski"
"1392","M Chu","D Peeters"
"1393","J Holler","D Peeters"
"1394","J Holler","M Chu"
"1395","A Özyürek","D Peeters"
"1396","A Özyürek","M Chu"
"1397","A Özyürek","J Holler"
"1398","P Hagoort","D Peeters"
"1399","P Hagoort","M Chu"
"1401","P Hagoort","A Özyürek"
"1402","I Cutica","M Vendrame"
"1403","M Bucciarelli","M Vendrame"
"1404","M Bucciarelli","I Cutica"
"1405","J Santiago","A Flumini"
"1406","C Wilson","C Kirov"
"1408","A Ehlis","B Imhof"
"1409","F Häußinger","B Imhof"
"1410","F Häußinger","A Ehlis"
"1411","P Gerjets","B Imhof"
"1412","P Gerjets","A Ehlis"
"1413","P Gerjets","F Häußinger"
"1415","K Oberauer","U Ecker"
"1416","K Oberauer","S Lewandowsky"
"1417","L Schalk","A Deiglmayr"
"1418","E Markman","S Gripshover"
"1419","C Coey","A Washburn"
"1420","M Richardson","A Washburn"
"1422","S Dennis","A Osth"
"1423","T Tenbrink","T Tenbrink"
"1424","R Gompel","A Gatt"
"1425","E Bard","A Gatt"
"1426","E Bard","R Gompel"
"1427","E Krahmer","A Gatt"
"1428","E Krahmer","R Gompel"
"1429","E Krahmer","E Bard"
"1430","K Deemter","A Gatt"
"1431","K Deemter","R Gompel"
"1432","K Deemter","E Bard"
"1433","K Deemter","E Krahmer"
"1434","P Scerri","D Reitter"
"1435","Y Petkova","P Hristova"
"1436","B Kokinov","P Hristova"
"1437","B Kokinov","Y Petkova"
"1438","A Wade","D Yurovsky"
"1439","M Frank","D Yurovsky"
"1440","M Frank","A Wade"
"1441","S Moreno-Rios","J Ruiz-Ballesteros"
"1442","Y Kamide","G Revie"
"1443","S Moutier","M Habib"
"1444","G Borst","M Habib"
"1445","G Borst","S Moutier"
"1446","O Houde","M Habib"
"1447","O Houde","S Moutier"
"1448","O Houde","G Borst"
"1449","M Cassotti","M Habib"
"1450","M Cassotti","S Moutier"
"1451","M Cassotti","G Borst"
"1452","M Cassotti","O Houde"
"1453","A Nuthmann","R Walshe"
"1454","R Grabner","D Nussbaumer"
"1455","M Schneider","D Nussbaumer"
"1456","M Schneider","R Grabner"
"1457","E Stern","D Nussbaumer"
"1458","E Stern","R Grabner"
"1459","E Stern","M Schneider"
"1460","S Schilling","C Sims"
"1462","E Colunga","S Schilling"
"1463","R Dale","J Szary"
"1464","L Laskin","M Varadinov"
"1465","S McCauley","H Jolsavi"
"1466","M Christiansen","H Jolsavi"
"1467","M Christiansen","S McCauley"
"1468","V Fratini","V Klajevic"
"1469","A Etxaniz","V Klajevic"
"1470","A Etxaniz","V Fratini"
"1471","E Urdaneta","V Klajevic"
"1472","E Urdaneta","V Fratini"
"1473","E Urdaneta","A Etxaniz"
"1474","J Yanguas","V Klajevic"
"1475","J Yanguas","V Fratini"
"1476","J Yanguas","A Etxaniz"
"1477","J Yanguas","E Urdaneta"
"1478","P Johansson","P Parnamets"
"1479","C Balkenius","P Parnamets"
"1480","C Balkenius","P Johansson"
"1481","L Hall","P Parnamets"
"1482","L Hall","P Johansson"
"1483","L Hall","C Balkenius"
"1484","M Spivey","P Parnamets"
"1485","M Spivey","P Johansson"
"1486","M Spivey","C Balkenius"
"1487","M Spivey","L Hall"
"1488","D Richardson","P Parnamets"
"1489","D Richardson","P Johansson"
"1490","D Richardson","C Balkenius"
"1491","D Richardson","L Hall"
"1492","D Richardson","M Spivey"
"1493","C Thorton","C Thorton"
"1494","J Horst","E Axelsson"
"1495","G Mens","J Denrell"
"1496","J Trueswell","J Koehne"
"1497","L Gleitman","J Koehne"
"1498","L Gleitman","J Trueswell"
"1499","P Gerjets","Y Kammerer"
"1500","M Lehet","A Kranjec"
"1501","A Chatterjee","A Kranjec"
"1502","A Chatterjee","M Lehet"
"1503","R Gudwin","A Loula"
"1504","J Queiroz","A Loula"
"1505","J Queiroz","R Gudwin"
"1506","S Kita","P Argyriou"
"1507","R Lewis","C Myers"
"1508","A Howes","C Myers"
"1509","A Howes","R Lewis"
"1510","K Butcher","S Davies"
"1511","C Stevens","S Davies"
"1512","C Stevens","K Butcher"
"1513","M Rohrmeier","P Rebuschat"
"1514","M Christiansen","P Rebuschat"
"1515","M Christiansen","M Rohrmeier"
"1516","Z Dienes","P Rebuschat"
"1517","Z Dienes","M Rohrmeier"
"1518","Z Dienes","M Christiansen"
"1519","D Schon","P Rebuschat"
"1520","D Schon","M Rohrmeier"
"1521","D Schon","M Christiansen"
"1522","D Schon","Z Dienes"
"1523","J Misyak","P Rebuschat"
"1524","J Misyak","M Rohrmeier"
"1525","J Misyak","M Christiansen"
"1526","J Misyak","Z Dienes"
"1527","J Misyak","D Schon"
"1528","C Francois","P Rebuschat"
"1529","C Francois","M Rohrmeier"
"1530","C Francois","M Christiansen"
"1531","C Francois","Z Dienes"
"1532","C Francois","D Schon"
"1533","C Francois","J Misyak"
"1534","X Guo","P Rebuschat"
"1535","X Guo","M Rohrmeier"
"1536","X Guo","M Christiansen"
"1537","X Guo","Z Dienes"
"1538","X Guo","D Schon"
"1539","X Guo","J Misyak"
"1540","X Guo","C Francois"
"1541","F Li","P Rebuschat"
"1542","F Li","M Rohrmeier"
"1543","F Li","M Christiansen"
"1544","F Li","Z Dienes"
"1545","F Li","D Schon"
"1546","F Li","J Misyak"
"1547","F Li","C Francois"
"1548","F Li","X Guo"
"1549","R Widdess","P Rebuschat"
"1550","R Widdess","M Rohrmeier"
"1551","R Widdess","M Christiansen"
"1552","R Widdess","Z Dienes"
"1553","R Widdess","D Schon"
"1554","R Widdess","J Misyak"
"1555","R Widdess","C Francois"
"1556","R Widdess","X Guo"
"1557","R Widdess","F Li"
"1558","E Markman","T Holubar"
"1559","B Meijering","J Szymanik"
"1560","R Verbrugge","J Szymanik"
"1562","P Moser","P Maguire"
"1563","R Maguire","P Maguire"
"1564","R Maguire","P Moser"
"1565","M Keane","P Maguire"
"1566","M Keane","P Moser"
"1567","M Keane","R Maguire"
"1568","P Healey","S Duffy"
"1569","F Jones","F Yeates"
"1570","A Wills","F Yeates"
"1571","A Wills","F Jones"
"1572","M Aitken","F Yeates"
"1573","M Aitken","F Jones"
"1574","M Aitken","A Wills"
"1575","I McLaren","F Yeates"
"1576","I McLaren","F Jones"
"1577","I McLaren","A Wills"
"1578","I McLaren","M Aitken"
"1579","E Sakkalou","K Scott"
"1580","K Ellis-Davies","K Scott"
"1581","K Ellis-Davies","E Sakkalou"
"1582","E Hilbrink","K Scott"
"1583","E Hilbrink","E Sakkalou"
"1584","E Hilbrink","K Ellis-Davies"
"1585","U Hahn","K Scott"
"1586","U Hahn","E Sakkalou"
"1587","U Hahn","K Ellis-Davies"
"1588","U Hahn","E Hilbrink"
"1589","M Gattis","K Scott"
"1590","M Gattis","E Sakkalou"
"1591","M Gattis","K Ellis-Davies"
"1592","M Gattis","E Hilbrink"
"1593","M Gattis","U Hahn"
"1594","M Keane","M Foster"
"1595","G Cottrell","B Cipollini"
"1596","G Ottoboni","A Tessari"
"1597","R Nicoletti","A Tessari"
"1598","R Nicoletti","G Ottoboni"
"1599","R Castillo","M Malone"
"1600","J Holden","M Malone"
"1601","J Holden","R Castillo"
"1602","H Kloos","M Malone"
"1603","H Kloos","R Castillo"
"1604","H Kloos","J Holden"
"1606","M Richardson","R Castillo"
"1607","M Richardson","J Holden"
"1609","N Duran","D O'Hara"
"1610","R Dale","D O'Hara"
"1611","R Dale","N Duran"
"1612","J Freeman","D O'Hara"
"1613","J Freeman","N Duran"
"1614","J Freeman","R Dale"
"1615","J Tomlinson","D O'Hara"
"1616","J Tomlinson","N Duran"
"1617","J Tomlinson","R Dale"
"1618","J Tomlinson","J Freeman"
"1619","S Loui","S Cheimariou"
"1620","C Eliasmith","D Rasmussen"
"1621","M Waldmann","R Mayrhofer"
"1622","M Ranney","D Clark"
"1623","J Felipe","D Clark"
"1624","J Felipe","M Ranney"
"1625","J Butcher","E Hoicka"
"1626","F Malla","E Hoicka"
"1627","F Malla","J Butcher"
"1628","P Harris","E Hoicka"
"1629","P Harris","J Butcher"
"1630","P Harris","F Malla"
"1631","A Feeney","E Travers"
"1632","J Mastin","P Vogt"
"1633","B Bergen","N Liu"
"1634","M Noordewier","E Krahmer"
"1636","M Goudbeek","M Noordewier"
"1638","R Koolen","M Noordewier"
"1639","R Koolen","M Goudbeek"
"1640","N Taatgen","E Nyamsuren"
"1641","G Bente","A Newen"
"1642","S Kitayama","A Newen"
"1643","S Kitayama","G Bente"
"1644","S Han","A Newen"
"1645","S Han","G Bente"
"1646","S Han","S Kitayama"
"1647","K Vogeley","A Newen"
"1648","K Vogeley","G Bente"
"1649","K Vogeley","S Kitayama"
"1650","K Vogeley","S Han"
"1651","M DeCaro","D DeCaro"
"1652","B Rittle-Johnson","D DeCaro"
"1653","B Rittle-Johnson","M DeCaro"
"1654","A Georg","F Bocklisch"
"1655","S Bocklisch","F Bocklisch"
"1656","S Bocklisch","A Georg"
"1657","J Krems","F Bocklisch"
"1658","J Krems","A Georg"
"1659","J Krems","S Bocklisch"
"1660","B Ross","S Chen"
"1661","G Murphy","S Chen"
"1662","G Murphy","B Ross"
"1663","A Yu","S Zhang"
"1664","T Regier","A Carstensen"
"1665","S Hidaka","M Miyazaki"
"1666","M Imai","M Miyazaki"
"1667","M Imai","S Hidaka"
"1668","H Yeung","M Miyazaki"
"1669","H Yeung","S Hidaka"
"1670","H Yeung","M Imai"
"1671","K Kantartzis","M Miyazaki"
"1672","K Kantartzis","S Hidaka"
"1674","K Kantartzis","H Yeung"
"1675","H Okada","M Miyazaki"
"1676","H Okada","S Hidaka"
"1677","H Okada","M Imai"
"1678","H Okada","H Yeung"
"1679","H Okada","K Kantartzis"
"1680","S Kita","M Miyazaki"
"1681","S Kita","S Hidaka"
"1683","S Kita","H Yeung"
"1685","S Kita","H Okada"
"1686","R Bod","R Bod"
"1687","D Swingley","E Bergelson"
"1688","A Chambers","A Swan"
"1689","R Revlin","A Swan"
"1690","R Revlin","A Chambers"
"1691","Y Su","Z Wu"
"1692","J Pine","D Freudenthal"
"1693","G Jones","D Freudenthal"
"1694","G Jones","J Pine"
"1695","F Gobet","D Freudenthal"
"1696","F Gobet","J Pine"
"1697","F Gobet","G Jones"
"1698","D Barner","E Vul"
"1699","J Sullivan","E Vul"
"1700","J Sullivan","D Barner"
"1701","R Saxe","E Redcay"
"1702","D Ravezwaaij","C Schulze"
"1703","B Newell","C Schulze"
"1704","B Newell","D Ravezwaaij"
"1705","B BRown","K Monteith"
"1706","D Ventura","K Monteith"
"1707","D Ventura","B BRown"
"1708","T Martinez","K Monteith"
"1709","T Martinez","B BRown"
"1710","T Martinez","D Ventura"
"1711","A Paxton","J Roche"
"1712","A Ibarra","J Roche"
"1713","A Ibarra","A Paxton"
"1714","M Tanenhaus","J Roche"
"1715","M Tanenhaus","A Paxton"
"1716","M Tanenhaus","A Ibarra"
