"","from","to"
"874","C Zimmerman","J Wagman"
"875","C Sorric","J Wagman"
"876","C Sorric","C Zimmerman"
"877","T Kusumi","K Tsunemi"
"878","L Kaastra","L Kaastra"
"879","T Matlock","M Gumbrecht"
"880","H Clark","M Gumbrecht"
"881","H Clark","T Matlock"
"882","T Laine","T Laine"
"883","E Sagi","J German"
"884","S Kaufmann","J German"
"885","S Kaufmann","E Sagi"
"886","B Clark","J German"
"887","B Clark","E Sagi"
"888","B Clark","S Kaufmann"
"889","M Kim","J German"
"890","M Kim","E Sagi"
"891","M Kim","S Kaufmann"
"892","M Kim","B Clark"
"893","G milovanovic","B Rehder"
"894","F Milton","C Longmore"
"895","A Wills","C Longmore"
"896","A Wills","F Milton"
"897","C Schunn","M Nelson"
"898","K Ikeda","A Koizumi"
"899","A Tanaka","A Koizumi"
"900","A Tanaka","K Ikeda"
"901","Y Takano","A Koizumi"
"902","Y Takano","K Ikeda"
"903","Y Takano","A Tanaka"
"904","M Flecha-Garcia","M Flecha-Garcia"
"905","V Aleven","R Salden"
"906","A Renkl","R Salden"
"907","A Renkl","V Aleven"
"908","P Gupta","S Packard"
"909","D Havas","M Nathan"
"910","C Johnson","M Nathan"
"911","C Johnson","D Havas"
"912","T Inui","S Tarasenko"
"913","N Abdikeev","S Tarasenko"
"914","N Abdikeev","T Inui"
"915","M Gemo","O Vybornova"
"916","R Moncarey","O Vybornova"
"917","R Moncarey","M Gemo"
"918","B Macq","O Vybornova"
"919","B Macq","M Gemo"
"920","B Macq","R Moncarey"
"921","D Shanks","A Smyth"
"922","C Zimmerman","J Pretz"
"923","L Mazlack","J Taylor"
"924","A Markman","M Goldwater"
"925","W Gray","B Veksler"
"926","M Schoelles","B Veksler"
"928","R Azevedo","A Witherspoon"
"929","C Kemp","A Perfors"
"932","E Wonnacott","A Perfors"
"933","E Wonnacott","C Kemp"
"934","E Wonnacott","J Tenenbaum"
"935","P Johnson-Laird","C Frosch"
"936","M Cowley","C Frosch"
"937","M Cowley","P Johnson-Laird"
"938","A Grintsvayg","V Veksler"
"939","R Lindsey","V Veksler"
"940","R Lindsey","A Grintsvayg"
"942","W Gray","A Grintsvayg"
"943","W Gray","R Lindsey"
"944","F Husic","K Varma"
"945","M Linn","K Varma"
"946","M Linn","F Husic"
"947","E Bonawitz","H Standing"
"948","L Schulz","H Standing"
"950","H Melo","M Xiao"
"951","T Garaas","M Xiao"
"952","T Garaas","H Melo"
"953","A Hwang","M Xiao"
"954","A Hwang","H Melo"
"955","A Hwang","T Garaas"
"956","M Pomplun","M Xiao"
"957","M Pomplun","H Melo"
"958","M Pomplun","T Garaas"
"960","J Wiley","P Cushen"
"961","A D'Angiulli","A D'Angiulli"
"962","G Storms","E Ameel"
"963","B Malt","E Ameel"
"964","B Malt","G Storms"
"965","M Iijima","M Iijima"
"966","P Lindstrom","P Lindstrom"
"968","J Jones","J Jones"
"969","M Thuring","U Drewitz"
"970","S Schwan","M Tibus"
"971","T Kusumi","T Kojima"
"972","D Scwartz","R Lindgren"
"973","S Varma","R Lindgren"
"974","S Varma","D Scwartz"
"975","L Boroditsky","C Fausey"
"976","J Taylor","K DeSouza"
"977","A Stade","K DeSouza"
"978","A Stade","J Taylor"
"979","W Wallace","K DeSouza"
"980","W Wallace","J Taylor"
"981","W Wallace","A Stade"
"982","D Richardson","M Hoover"
"983","D Kamawar","A Pyke"
"984","D Ridgeway","A Pyke"
"985","D Ridgeway","D Kamawar"
"986","J Spencer","J Johnson"
"987","J Blatter","J Blatter"
"988","D Francreschetti","P Chipman"
"989","M Heinath","M Heinath"
"990","M Penner-Wilger","M Anderson"
"991","K Malmberg","R Brown"
"992","R Grider","R Brown"
"993","R Grider","K Malmberg"
"994","D Noelle","T Kriete"
"995","T McNamara","J Kelly"
"996","H Kobayashi","S Shinozaki"
"997","T Yasuda","S Shinozaki"
"998","T Yasuda","H Kobayashi"
"999","F Lara-Dammer","F Lara-Dammer"
"1000","P Jusslin","P Hansson"
"1001","A Winman","P Hansson"
"1002","A Winman","P Jusslin"
"1003","R Jessup","B Veinott"
"1004","P Todd","B Veinott"
"1005","P Todd","R Jessup"
"1006","T Lombrozo","E Bonawitz"
"1007","D Shah","C Villeneuve"
"1008","A Heenan","C Villeneuve"
"1009","A Heenan","D Shah"
"1010","K Bolton","C Villeneuve"
"1011","K Bolton","D Shah"
"1012","K Bolton","A Heenan"
"1013","D Fisher","C Villeneuve"
"1014","D Fisher","D Shah"
"1015","D Fisher","A Heenan"
"1016","D Fisher","K Bolton"
"1017","A Millar","C Villeneuve"
"1018","A Millar","D Shah"
"1019","A Millar","A Heenan"
"1020","A Millar","K Bolton"
"1021","A Millar","D Fisher"
"1022","J McIntosh","C Villeneuve"
"1023","J McIntosh","D Shah"
"1024","J McIntosh","A Heenan"
"1025","J McIntosh","K Bolton"
"1026","J McIntosh","D Fisher"
"1027","J McIntosh","A Millar"
"1028","V Knott","C Villeneuve"
"1029","V Knott","D Shah"
"1030","V Knott","A Heenan"
"1031","V Knott","K Bolton"
"1032","V Knott","D Fisher"
"1033","V Knott","A Millar"
"1034","V Knott","J McIntosh"
"1035","C Kupper-Tetzel","C Kupper-Tetzel"
"1036","H Buchanan","S Croker"
"1037","M Saylor","J Herberg"
"1038","D Levin","J Herberg"
"1039","D Levin","M Saylor"
"1040","T Griffiths","C Lucas"
"1041","S Lee","S Back"
"1042","Y Woo","S Back"
"1043","Y Woo","S Lee"
"1044","Y Chung","S Back"
"1045","Y Chung","S Lee"
"1046","Y Chung","Y Woo"
"1047","E Cho","S Back"
"1048","E Cho","S Lee"
"1049","E Cho","Y Woo"
"1050","E Cho","Y Chung"
"1051","C Han","S Back"
"1052","C Han","S Lee"
"1053","C Han","Y Woo"
"1054","C Han","Y Chung"
"1055","C Han","E Cho"
"1056","W Lee","S Back"
"1057","W Lee","S Lee"
"1058","W Lee","Y Woo"
"1059","W Lee","Y Chung"
"1060","W Lee","E Cho"
"1061","W Lee","C Han"
"1062","K Lim","S Back"
"1063","K Lim","S Lee"
"1064","K Lim","Y Woo"
"1065","K Lim","Y Chung"
"1066","K Lim","E Cho"
"1067","K Lim","C Han"
"1068","K Lim","W Lee"
"1069","Y So","S Back"
"1070","Y So","S Lee"
"1071","Y So","Y Woo"
"1072","Y So","Y Chung"
"1073","Y So","E Cho"
"1074","Y So","C Han"
"1075","Y So","W Lee"
"1076","Y So","K Lim"
"1077","S Kim","S Back"
"1078","S Kim","S Lee"
"1079","S Kim","Y Woo"
"1080","S Kim","Y Chung"
"1081","S Kim","E Cho"
"1082","S Kim","C Han"
"1083","S Kim","W Lee"
"1084","S Kim","K Lim"
"1085","S Kim","Y So"
"1086","S Lu","L Wakefield"
"1087","M Singer","T Ferretti"
"1088","C Patterson","T Ferretti"
"1089","C Patterson","M Singer"
"1090","E Cokely","A Feltz"
"1091","E Cokely","E Cokely"
"1092","R Goldstone","A Hendrickson"
"1093","E Davelaar","E Davelaar"
"1094","T Lombrozo","T Lombrozo"
"1095","D Domin","D Domin"
"1096","K Koedinger","J Booth"
"1097","R Siegler","J Booth"
"1098","R Siegler","K Koedinger"
"1099","J Hwang","C Duffield"
"1100","S Brown","C Duffield"
"1101","S Brown","J Hwang"
"1102","D Dligach","C Duffield"
"1103","D Dligach","J Hwang"
"1104","D Dligach","S Brown"
"1105","S Vieweg","C Duffield"
"1106","S Vieweg","J Hwang"
"1107","S Vieweg","S Brown"
"1108","S Vieweg","D Dligach"
"1109","J Davis","C Duffield"
"1110","J Davis","J Hwang"
"1111","J Davis","S Brown"
"1112","J Davis","D Dligach"
"1113","J Davis","S Vieweg"
"1114","M Palmer","C Duffield"
"1115","M Palmer","J Hwang"
"1116","M Palmer","S Brown"
"1117","M Palmer","D Dligach"
"1118","M Palmer","S Vieweg"
"1119","M Palmer","J Davis"
"1120","T Griffin","T Griffin"
"1121","D Cochran","D Cochran"
"1167","Q Meng","Q Meng"
"1168","A Gilbert","Y Paluy"
"1169","J Baldo","Y Paluy"
"1170","J Baldo","A Gilbert"
"1171","R Ivry","Y Paluy"
"1172","R Ivry","A Gilbert"
"1173","R Ivry","J Baldo"
"1219","T Smith","D Kimball"
"1220","E Albro","E Albro"
"1221","C Comer","I Ash"
"1222","B Pederson","B Pederson"
"1224","S Honiden","N Abdullah"
"1225","K Nakamoto","T Taira"
"1226","H Kidoguchi","T Taira"
"1227","H Kidoguchi","K Nakamoto"
"1228","Y Kimura","T Taira"
"1229","Y Kimura","K Nakamoto"
"1230","Y Kimura","H Kidoguchi"
"1231","K Tsunemi","T Taira"
"1232","K Tsunemi","K Nakamoto"
"1233","K Tsunemi","H Kidoguchi"
"1234","K Tsunemi","Y Kimura"
"1235","Y Igawa","T Taira"
"1236","Y Igawa","K Nakamoto"
"1237","Y Igawa","H Kidoguchi"
"1238","Y Igawa","Y Kimura"
"1239","Y Igawa","K Tsunemi"
"1240","T Kusumi","T Taira"
"1241","T Kusumi","K Nakamoto"
"1242","T Kusumi","H Kidoguchi"
"1243","T Kusumi","Y Kimura"
"1245","T Kusumi","Y Igawa"
"1246","B Ross","T Nokes"
"1247","W Fu","J Tsai"
"1248","T Matlock","J Matthews"
"1249","Y Nagayama","S Kiyokawa"
"1250","N Shingaki","H Nojima"
"1251","W Macken","E McDonald"
"1252","C Zimmerman","A Masnick"
"1253","M Kaschak","J Jones"
"1254","S Shayan","S Shayan"
"1255","A Fenk","G Fenk-Oczlon"
"1256","I Kostin","K Sheehan"
"1257","Y Futagi","K Sheehan"
"1258","Y Futagi","I Kostin"
"1259","K Kotovsky","J Moss"
"1260","J Cagan","J Moss"
"1261","J Cagan","K Kotovsky"
"1262","H Homaei","J Reynolds"
"1263","M Mozer","J Reynolds"
"1264","M Mozer","H Homaei"
"1265","C Sandhofer","E Thon"
"1266","N Kanwisher","E Vul"
"1267","L Grimm","K Goedert"
"1268","A Markman","K Goedert"
"1269","A Markman","L Grimm"
"1270","B Spellman","K Goedert"
"1271","B Spellman","L Grimm"
"1272","B Spellman","A Markman"
"1273","B Rapp","S Fischer-Baum"
"1274","M McCloskey","S Fischer-Baum"
"1275","M McCloskey","B Rapp"
"1276","Y Cho","K Cho"
"1277","C Echols","M Goldwater"
"1278","E Stahl","S Pieschl"
"1279","R Bromme","S Pieschl"
"1280","R Bromme","E Stahl"
"1281","C Ho","L Kong"
"1282","Q Zhang","L Kong"
"1283","Q Zhang","C Ho"
"1284","D Salvucci","D Brumby"
"1285","A Howes","D Brumby"
"1286","A Howes","D Salvucci"
"1287","N Zazzo","A Olsson"
"1288","J Tjaderborn","A Olsson"
"1289","J Tjaderborn","N Zazzo"
"1290","R Gordon","R Gordon"
"1291","N Charter","W Jimenez-Leal"
"1292","R Gerrig","G Egidi"
"1293","J Spencer","V Simmering"
"1294","G Schoner","V Simmering"
"1296","S Chen","S Chen"
"1297","S Lee","S Lee"
"1298","D Schwartz","S Varma"
"1300","R Lindgren","D Schwartz"
"1301","J Go","S Varma"
"1302","J Go","D Schwartz"
"1303","J Go","R Lindgren"
"1305","G Gunzelmann","D Lyon"
"1306","K Gluck","D Lyon"
"1308","K Harris","P Ward"
"1309","K Ericsson","P Ward"
"1310","K Ericsson","K Harris"
"1311","D Eccles","P Ward"
"1312","D Eccles","K Harris"
"1313","D Eccles","K Ericsson"
"1314","L Tashman","P Ward"
"1315","L Tashman","K Harris"
"1316","L Tashman","K Ericsson"
"1317","L Tashman","D Eccles"
"1318","L Lang","P Ward"
"1319","L Lang","K Harris"
"1320","L Lang","K Ericsson"
"1321","L Lang","D Eccles"
"1322","L Lang","L Tashman"
"1323","W Roth","P Chen"
"1324","Y Tzeng","P Chen"
"1325","Y Tzeng","W Roth"
"1326","D Niederhauser","P Antonenko"
"1327","A Thompson","P Antonenko"
"1328","A Thompson","D Niederhauser"
"1329","G Hisatsu","K Noda"
"1330","S Zengaro","F Zengaro"
"1331","P Gunn","J Danker"
"1332","J Anderson","J Danker"
"1333","J Anderson","P Gunn"
"1334","R Benoit","R Benoit"
"1335","R Ferguson","K Czechowski"
"1336","R Mappus","K Czechowski"
"1337","R Mappus","R Ferguson"
"1338","R Rummer","P Gerjets"
"1339","K Scheiter","P Gerjets"
"1340","K Scheiter","R Rummer"
"1341","J Schweppe","P Gerjets"
"1342","J Schweppe","R Rummer"
"1343","J Schweppe","K Scheiter"
"1344","F Ritter","J Kim"
"1345","A Hoffman","B Colner"
"1346","B Rehder","B Colner"
"1347","B Rehder","A Hoffman"
"1348","G Aist","G Aist"
"1349","K Turko","K Turko"
"1350","C Ramey","E Chrysikou"
"1351","S Waxman","H Norbury"
"1352","M Nazaire","M Nazaire"
"1354","T McNamara","B Riecke"
"1355","J Keenan","A Miller"
"1356","J Black","S Jang"
"1357","R Jyung","S Jang"
"1358","R Jyung","J Black"
"1359","K Kurz","K Levering"
"1360","B Zhao","S Nomura"
"1361","K Yamagishi","S Nomura"
"1362","K Yamagishi","B Zhao"
"1363","K Cho","S Park"
"1364","H Ghim","S Park"
"1365","H Ghim","K Cho"
"1366","I Song","S Park"
"1367","I Song","K Cho"
"1368","I Song","H Ghim"
"1369","E Park","S Park"
"1370","E Park","K Cho"
"1371","E Park","H Ghim"
"1372","E Park","I Song"
"1383","R Anderson","J Gilkey"
"1384","M Doherty","J Gilkey"
"1385","M Doherty","R Anderson"
"1386","N Kawakami","M Nakatani"
"1387","S Tachi","M Nakatani"
"1388","S Tachi","N Kawakami"
"1389","S Sasaki","S Nomura"
"1390","T Nagashima","S Nomura"
"1391","T Nagashima","S Sasaki"
"1392","O Hiwaki","S Nomura"
"1393","O Hiwaki","S Sasaki"
"1394","O Hiwaki","T Nagashima"
"1395","R Prather","R Prather"
"1396","B Stankiewicz","K Eastman"
"1397","A Huk","K Eastman"
"1398","A Huk","B Stankiewicz"
"1400","S Nazarczuck","A Hund"
"1401","J Black","J Youm"
"1402","J Wiley","C Sanchez"
"1403","B Rehder","S Kim"
"1404","R Thomson","A Gormley"
"1405","C Guss","J Williams"
"1406","F Richard","J Williams"
"1407","F Richard","C Guss"
"1408","R Azevedo","J Sullins"
"1409","J Smith","W Sieck"
"1410","A McHugh","W Sieck"
"1411","A McHugh","J Smith"
"1412","J Li","J Li"
"1413","M Cordoba","M Cordoba"
"1414","Y Fan","B Rump"
"1415","T McNamara","B Rump"
"1416","T McNamara","Y Fan"
"1417","S Vosniadou","K Christou"
"1418","X Vamvakoussi","K Christou"
"1419","X Vamvakoussi","S Vosniadou"
"1420","J Trafton","R Ratwani"
"1421","K McEldoon","J Davenport"
"1422","D Klahr","J Davenport"
"1423","D Klahr","K McEldoon"
"1424","B Ross","E Taylor"
"1425","D Gentner","J Jameson"
"1426","D Shah","D Shah"
"1427","M Cruciani","M Cruciani"
"1428","C Gulli","W Deslauriers"
"1429","J Larreamendy-Jones","J Larreamendy-Jones"
"1430","H Murakami","H Murakami"
"1431","M Saylor","M Somander"
"1432","D Levin","M Somander"
"1434","W Gray","M Destefano"
"1436","N Taatgen","D Salvucci"
"1437","M Anderson","M Anderson"
"1438","S Franssens","W Neys"
"1440","K Shiga","N Miyake"
"1441","H Shirouzu","N Miyake"
"1442","H Shirouzu","K Shiga"
"1443","D Levin","D Levin"
"1444","P Kay","T Regier"
"1445","N Khetarpal","T Regier"
"1446","N Khetarpal","P Kay"
"1447","P Lanley","P Lanley"
"1448","L Magnani","L Magnani"
"1449","P Pirolli","W Fu"
"1450","S Kiran","S Kiran"
"1451","P Whitehouse","S Waller"
"1452","C Meyers","S Waller"
"1453","C Meyers","P Whitehouse"
"1454","C Bearman","S Paletz"
"1455","I Tollinger","S Paletz"
"1456","I Tollinger","C Bearman"
"1457","C Schunn","S Paletz"
"1458","C Schunn","C Bearman"
"1459","C Schunn","I Tollinger"
"1460","G Feist","S Paletz"
"1461","G Feist","C Bearman"
"1462","G Feist","I Tollinger"
"1463","G Feist","C Schunn"
"1464","M Gorman","S Paletz"
"1465","M Gorman","C Bearman"
"1466","M Gorman","I Tollinger"
"1467","M Gorman","C Schunn"
"1468","M Gorman","G Feist"
"1469","M Dougherty","T Pleskac"
"1471","J Busemeyer","M Dougherty"
"1472","J Rieskamp","T Pleskac"
"1473","J Rieskamp","M Dougherty"
"1474","J Rieskamp","J Busemeyer"
"1475","J Tenenbaum","T Pleskac"
"1476","J Tenenbaum","M Dougherty"
"1477","J Tenenbaum","J Busemeyer"
"1478","J Tenenbaum","J Rieskamp"
"1479","W Paley","B Fisher"
"1480","Z Pylyshyn","B Fisher"
"1481","Z Pylyshyn","W Paley"
"1482","R Rensink","B Fisher"
"1483","R Rensink","W Paley"
"1484","R Rensink","Z Pylyshyn"
"1485","B Tversky","B Fisher"
"1486","B Tversky","W Paley"
"1487","B Tversky","Z Pylyshyn"
"1488","B Tversky","R Rensink"
"1489","M Cary","E Albro"
"1490","D Klahr","E Albro"
"1491","D Klahr","M Cary"
"1492","S Siler","E Albro"
"1493","S Siler","M Cary"
"1494","S Siler","D Klahr"
"1495","C Magaro","E Albro"
"1496","C Magaro","M Cary"
"1497","C Magaro","D Klahr"
"1498","C Magaro","S Siler"
"1499","J Li","E Albro"
"1500","J Li","M Cary"
"1501","J Li","D Klahr"
"1502","J Li","S Siler"
"1503","J Li","C Magaro"
"1504","J Wagster","E Albro"
"1505","J Wagster","M Cary"
"1506","J Wagster","D Klahr"
"1507","J Wagster","S Siler"
"1508","J Wagster","C Magaro"
"1509","J Wagster","J Li"
"1510","J Tan","E Albro"
"1511","J Tan","M Cary"
"1512","J Tan","D Klahr"
"1513","J Tan","S Siler"
"1514","J Tan","C Magaro"
"1515","J Tan","J Li"
"1517","Y Wu","E Albro"
"1518","Y Wu","M Cary"
"1519","Y Wu","D Klahr"
"1520","Y Wu","S Siler"
"1521","Y Wu","C Magaro"
"1522","Y Wu","J Li"
"1525","G Biswas","E Albro"
"1526","G Biswas","M Cary"
"1527","G Biswas","D Klahr"
"1528","G Biswas","S Siler"
"1529","G Biswas","C Magaro"
"1530","G Biswas","J Li"
"1531","G Biswas","J Wagster"
"1533","G Biswas","Y Wu"
"1534","D Schwartz","E Albro"
"1535","D Schwartz","M Cary"
"1536","D Schwartz","D Klahr"
"1537","D Schwartz","S Siler"
"1538","D Schwartz","C Magaro"
"1539","D Schwartz","J Li"
"1543","D Schwartz","G Biswas"
"1544","B Gholson","E Albro"
"1545","B Gholson","M Cary"
"1546","B Gholson","D Klahr"
"1547","B Gholson","S Siler"
"1548","B Gholson","C Magaro"
"1549","B Gholson","J Li"
"1550","B Gholson","J Wagster"
"1551","B Gholson","J Tan"
"1552","B Gholson","Y Wu"
"1553","B Gholson","G Biswas"
"1554","B Gholson","D Schwartz"
"1555","B Morgan","E Albro"
"1556","B Morgan","M Cary"
"1557","B Morgan","D Klahr"
"1558","B Morgan","S Siler"
"1559","B Morgan","C Magaro"
"1560","B Morgan","J Li"
"1561","B Morgan","J Wagster"
"1562","B Morgan","J Tan"
"1563","B Morgan","Y Wu"
"1564","B Morgan","G Biswas"
"1565","B Morgan","D Schwartz"
"1566","B Morgan","B Gholson"
"1567","A Graesser","E Albro"
"1568","A Graesser","M Cary"
"1569","A Graesser","D Klahr"
"1570","A Graesser","S Siler"
"1571","A Graesser","C Magaro"
"1572","A Graesser","J Li"
"1573","A Graesser","J Wagster"
"1574","A Graesser","J Tan"
"1575","A Graesser","Y Wu"
"1576","A Graesser","G Biswas"
"1577","A Graesser","D Schwartz"
"1578","A Graesser","B Gholson"
"1579","A Graesser","B Morgan"
"1580","J Brittingham","E Albro"
"1581","J Brittingham","M Cary"
"1582","J Brittingham","D Klahr"
"1583","J Brittingham","S Siler"
"1584","J Brittingham","C Magaro"
"1585","J Brittingham","J Li"
"1586","J Brittingham","J Wagster"
"1587","J Brittingham","J Tan"
"1588","J Brittingham","Y Wu"
"1589","J Brittingham","G Biswas"
"1590","J Brittingham","D Schwartz"
"1591","J Brittingham","B Gholson"
"1592","J Brittingham","B Morgan"
"1593","J Brittingham","A Graesser"
"1594","S Carpenter","E Albro"
"1595","S Carpenter","M Cary"
"1596","S Carpenter","D Klahr"
"1597","S Carpenter","S Siler"
"1598","S Carpenter","C Magaro"
"1599","S Carpenter","J Li"
"1600","S Carpenter","J Wagster"
"1601","S Carpenter","J Tan"
"1602","S Carpenter","Y Wu"
"1603","S Carpenter","G Biswas"
"1604","S Carpenter","D Schwartz"
"1605","S Carpenter","B Gholson"
"1606","S Carpenter","B Morgan"
"1607","S Carpenter","A Graesser"
"1608","S Carpenter","J Brittingham"
"1609","H Pashler","E Albro"
"1610","H Pashler","M Cary"
"1611","H Pashler","D Klahr"
"1612","H Pashler","S Siler"
"1613","H Pashler","C Magaro"
"1614","H Pashler","J Li"
"1615","H Pashler","J Wagster"
"1616","H Pashler","J Tan"
"1617","H Pashler","Y Wu"
"1618","H Pashler","G Biswas"
"1619","H Pashler","D Schwartz"
"1620","H Pashler","B Gholson"
"1621","H Pashler","B Morgan"
"1622","H Pashler","A Graesser"
"1623","H Pashler","J Brittingham"
"1624","H Pashler","S Carpenter"
"1625","D Alvarez","E Albro"
"1626","D Alvarez","M Cary"
"1627","D Alvarez","D Klahr"
"1628","D Alvarez","S Siler"
"1629","D Alvarez","C Magaro"
"1630","D Alvarez","J Li"
"1631","D Alvarez","J Wagster"
"1632","D Alvarez","J Tan"
"1633","D Alvarez","Y Wu"
"1634","D Alvarez","G Biswas"
"1635","D Alvarez","D Schwartz"
"1636","D Alvarez","B Gholson"
"1637","D Alvarez","B Morgan"
"1638","D Alvarez","A Graesser"
"1639","D Alvarez","J Brittingham"
"1640","D Alvarez","S Carpenter"
"1641","D Alvarez","H Pashler"
"1642","G Altmann","P Li"
"1643","M Hare","P Li"
"1644","M Hare","G Altmann"
"1645","K McRae","P Li"
"1646","K McRae","G Altmann"
"1647","K McRae","M Hare"
"1648","K Plunkett","P Li"
"1649","K Plunkett","G Altmann"
"1650","K Plunkett","M Hare"
"1651","K Plunkett","K McRae"
"1652","C Connor","E Albro"
"1653","F Morrison","E Albro"
"1654","F Morrison","C Connor"
"1655","B Fishman","E Albro"
"1656","B Fishman","C Connor"
"1657","B Fishman","F Morrison"
"1658","T Landauer","E Albro"
"1659","T Landauer","C Connor"
"1660","T Landauer","F Morrison"
"1661","T Landauer","B Fishman"
"1662","M Vitale","E Albro"
"1663","M Vitale","C Connor"
"1664","M Vitale","F Morrison"
"1665","M Vitale","B Fishman"
"1666","M Vitale","T Landauer"
"1667","N Romance","E Albro"
"1668","N Romance","C Connor"
"1669","N Romance","F Morrison"
"1670","N Romance","B Fishman"
"1671","N Romance","T Landauer"
"1672","N Romance","M Vitale"
"1673","J Collins","E Albro"
"1674","J Collins","C Connor"
"1675","J Collins","F Morrison"
"1676","J Collins","B Fishman"
"1677","J Collins","T Landauer"
"1678","J Collins","M Vitale"
"1679","J Collins","N Romance"
"1680","R Goldstone","M Jacobson"
"1681","M Chi","M Jacobson"
"1682","M Chi","R Goldstone"
"1683","D Abrahamson","M Jacobson"
"1684","D Abrahamson","R Goldstone"
"1685","D Abrahamson","M Chi"
"1686","M Kapur","M Jacobson"
"1687","M Kapur","R Goldstone"
"1688","M Kapur","M Chi"
"1689","M Kapur","D Abrahamson"
"1690","W Clancey","M Jacobson"
"1691","W Clancey","R Goldstone"
"1692","W Clancey","M Chi"
"1693","W Clancey","D Abrahamson"
"1694","W Clancey","M Kapur"
"1695","D Uttal","E Albro"
"1696","J DeLoache","E Albro"
"1697","J DeLoache","D Uttal"
"1698","J Kaminski","E Albro"
"1699","J Kaminski","D Uttal"
"1700","J Kaminski","J DeLoache"
"1701","V Sloutsky","E Albro"
"1702","V Sloutsky","D Uttal"
"1703","V Sloutsky","J DeLoache"
"1705","A Heckler","E Albro"
"1706","A Heckler","D Uttal"
"1707","A Heckler","J DeLoache"
"1710","B Rittle-Johnson","E Albro"
"1711","B Rittle-Johnson","D Uttal"
"1712","B Rittle-Johnson","J DeLoache"
"1713","B Rittle-Johnson","J Kaminski"
"1714","B Rittle-Johnson","V Sloutsky"
"1715","B Rittle-Johnson","A Heckler"
"1716","J Star","E Albro"
"1717","J Star","D Uttal"
"1718","J Star","J DeLoache"
"1719","J Star","J Kaminski"
"1720","J Star","V Sloutsky"
"1721","J Star","A Heckler"
"1722","J Star","B Rittle-Johnson"
"1723","R Goldstone","E Albro"
"1724","R Goldstone","D Uttal"
"1725","R Goldstone","J DeLoache"
"1726","R Goldstone","J Kaminski"
"1727","R Goldstone","V Sloutsky"
"1728","R Goldstone","A Heckler"
"1729","R Goldstone","B Rittle-Johnson"
"1730","R Goldstone","J Star"
"1731","J Son","E Albro"
"1732","J Son","D Uttal"
"1733","J Son","J DeLoache"
"1734","J Son","J Kaminski"
"1735","J Son","V Sloutsky"
"1736","J Son","A Heckler"
"1737","J Son","B Rittle-Johnson"
"1738","J Son","J Star"
"1740","W Gray","R Carlsson"
"1741","A Kirlik","R Carlsson"
"1742","A Kirlik","W Gray"
"1743","D Kirsh","R Carlsson"
"1744","D Kirsh","W Gray"
"1745","D Kirsh","A Kirlik"
"1746","S Payne","R Carlsson"
"1747","S Payne","W Gray"
"1748","S Payne","A Kirlik"
"1749","S Payne","D Kirsh"
"1750","H Neth","R Carlsson"
"1751","H Neth","W Gray"
"1752","H Neth","A Kirlik"
"1753","H Neth","D Kirsh"
"1754","H Neth","S Payne"
"1755","P Maglio","R Glushko"
"1756","T Matlock","R Glushko"
"1757","T Matlock","P Maglio"
"1758","L Barsalou","R Glushko"
"1759","L Barsalou","P Maglio"
"1760","L Barsalou","T Matlock"
"1762","C Schunn","T Palmeri"
"1763","C Schunn","I Gauthier"
"1764","J Bruer","T Palmeri"
"1765","J Bruer","I Gauthier"
"1766","J Bruer","C Schunn"
"1767","J McClelland","T Palmeri"
"1768","J McClelland","I Gauthier"
"1769","J McClelland","C Schunn"
"1770","J McClelland","J Bruer"
"1771","R Goldstone","T Palmeri"
"1772","R Goldstone","I Gauthier"
"1773","R Goldstone","C Schunn"
"1774","R Goldstone","J Bruer"
"1775","R Goldstone","J McClelland"
"1776","J Anderson","J Anderson"
"1777","W Kintsch","W Kintsch"
"1778","J Laird","J Laird"
"1779","J Elman","J Elman"
"1780","Z Wang","J Busemeyer"
"1782","H Rijn","N Taatgen"
"1783","D Noelle","D Noelle"
"1784","P Bradley","D Anderson"
"1785","G Bradshaw","D Anderson"
"1786","G Bradshaw","P Bradley"
"1787","R Eberle","D Anderson"
"1788","R Eberle","P Bradley"
"1789","R Eberle","G Bradshaw"
"1790","K Livingston","D Anderson"
"1791","K Livingston","P Bradley"
"1792","K Livingston","G Bradshaw"
"1793","K Livingston","R Eberle"
"1794","N Stillings","D Anderson"
"1795","N Stillings","P Bradley"
"1796","N Stillings","G Bradshaw"
"1797","N Stillings","R Eberle"
"1798","N Stillings","K Livingston"
"1806","D Brizan","W Sakas"
